"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Germany","DEU","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4623925898068","15.076241600562","16.7942910292468","16.8896855327149","16.3417186285114","17.2272861923698","17.2979906043683","17.2097149731509","17.8243752766447","18.0827014214761","15.850578794452","15.7474335584013","16.386931057177","15.5031959869375","15.3851048227765","17.4825255221499","17.8508979027451","",
"Germany","DEU","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169568705000","183092780221","158722553273","179620897366","202328061352","202541990943","209304933980","215660926664","199465124309","205114885619","195727088512","209762237943","208177443529","182393711293","211942359477","244202078745","255687490788","",
"Germany","DEU","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1354.51349","1372.85047","1364.39009","","","","","1102.20772","1076.26203","1159.00519","1214.18065","1318.31768","1354.20763","1380.22509","1400.66219","1725.48048","1733.25114","1709.52961","1883.19568","1909.85383","1945.70514","2006.65327","","","","","","","",
"Germany","DEU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2801.62109375","2862.83056640625","2884.30517578125","3120.89990234375","3154.484375","3230.26879882812","3240.75463867188","3275.1865234375","3290.9619140625","3315.75634765625","3411.78686523438","3573.67333984375","3726.67456054688","3916.78271484375","4056.423828125","4191.517578125","4355.56689453125","4380.38720703125","4336.01904296875","4755.29541015625","4839.8466796875","5058.3955078125","5209.21435546875","5398.634765625","5390.05224609375","5520.576171875","5787.44189453125","","",
"Germany","DEU","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","28683","29841","30668","31658","31984","32202","32169","31597","31912","31171","30724","32256","33919","34752","36715","38103","42322","44438","46523","50029","51736","49989","47598","47818","48448","48367","48012","47853","49240","47859","47047","46986","46620","47353","48154","47384","48480","47785","46617","46632","42260","39822","","","",
"Germany","DEU","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","19900","16738","17158","15445","13225","12180","10945","9933","9332","9168","8605","7784","7404","6995","7261","8055","9511","11291","10843","9502","10406","10486","10589","10663","10786","11855","12573","13139","13177","11724","12198","12458","14720","15814","17811","19509","19419","19927","21281","20802","19845","18747","","","",
"Germany","DEU","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64230.05","68275.18","69447.96","67533.92","69738.56","71531.01","71994.35","74319.9","77210.07","85127.72","87144.84","90199.02","93343.56","96399.98","98512.11","101238.25","105639.02","106118.13","108118.23","108479.28","110725.54","111426.61","111308.13","113491.66","112179.45","119603.62","113976.3","","",
"Germany","DEU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1446099281311","2.18831992149353","2.21613001823425","2.34779000282288","2.40982007980347","2.40437006950378","2.4362199306488","2.47461009025574","2.43518996238708","2.44193005561829","2.47232007980347","2.4604799747467","2.61512994766235","2.74266004562378","2.73024010658264","2.80555009841919","2.88165998458862","2.8359899520874","2.87784004211426","2.9337899684906","2.94039011001587","3.04710006713867","3.11011004447937","3.16701006889343","3.13136005401611","3.12881994247437","3.13235998153687","","",
"Germany","DEU","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","156379882.202346","211276916.800285","225350237.749492","275539638.387755","324885739.281455","304438860.548789","355860382.36182","462286663.765467","525965634.558066","606121398.698068","546035547.736916","561911840.745762","592844962.522169","583238416.92703","618173314.744476","920418045.62258","1161327535.66745","1265022010.25465","1340511286.38089","1986983701.33164","1837346438.24112","2026007766.10625","1932366044.6358","2111018462.11007","2704098947.21933","2877286632.54203","2737636656.96999","3094872230.51828","2690187258.46157","2535822064.86358","2742329706.68396","3324060970.46209","3579689299.91531","4466712872.6912","5743253423.72675","5161751714.39286","6307875661.91759","7335720009.32003","7212871240.40563","8276542348.34052","10723917538.9948","10295613426.3182","17507041046.3835","23486335058.5512","24082893579.6635","28726730973.8086","31302945582.499","36595706878.3974","37525236325.4595","37950983696.3442","59721878305.5557","53172744428.5581","48110047044.9222","45843477325.56",
"Germany","DEU","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","423474020.056744","493347292.344314","624130653.415722","669979669.527905","836978364.620089","805220102.913033","986661567.858269","1187406865.58809","1371790483.26139","1445858315.57344","1185984547.14565","1116646533.23345","1183812409.68742","1116476701.58056","1213984364.30151","1927426970.50483","2456301273.42609","2743678015.22176","3027419866.03765","3797381849.8829","3996522504.53664","4155612635.25476","4044171699.94092","4169753990.55476","5228265297.86075","4689413167.88008","4962271661.23212","4905067871.65588","4394913908.49823","4414303163.77613","4317017245.39598","3545971639.04596","4116085265.4456","4514202955.41125","7208115337.91219","7082602231.37776","7499376290.76761","8632835619.01579","7008622136.38977","7115326141.84701","7405166331.67609","6396891367.77913","8652108654.41192","10729008199.2893","10117945573.825","11295106925.6022","14364977912.1091","16367799982.3352","16959534531.8721","17265370701.7495","21774153929.6537","21276617907.1294","24678660540.7314","26544859715.3685",
"Djibouti","DJI","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.923621453174967","","","","","","","","","","","","2.62827621175548","3.02417742085029","3.27550022198031","",
"Djibouti","DJI","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1331100","","","","","","","","","","","","52191021","75036421","88653670","",
"Djibouti","DJI","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","3","","","",
"Djibouti","DJI","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","4","","","","","","5","10","","","",
"Djibouti","DJI","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.11","5","1.93","0.17","2","0.64","1.28","1.33","1.88","3.71","2.71","3.28","3.32","8.12","6.87","4.24","7.42","6.45","7.51","5.71","4.19","5.24","6.54","4.88","10.48","8.2","13.16","","",
"Djibouti","DJI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.837412349523099","","9.00607409482736","5.9405399263642","","","9.62334924307427","8.33001817629596","5.33180863920164","16.9050650080085","1.69441012466024","3.30533077770519","27.5946626639549","2.88328233207454","",
"Dominica","DMA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","154223","","1949279","2279542","","","419801","318695","301159","1201516","145604","291177","3200283","367176","",
"Dominica","DMA","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","4","3","4","3","2","11","","","",
"Dominica","DMA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.65","0.64","3.81","0","0","4.26","2","4.58","2.16","5.27","4.19","3.94","5.22","4.22","8.78","6.94","11.84","12.08","9.21","10.28","10.8","12","11.83","5.15","5.46","6.91","5.17","","",
"Dominica","DMA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203703.703703704","100000","27537.037037037","","","","","","","","","","10948.2222222222","","","","","","94.8148148148148","71.1111111111111","71.1111111111111","71.1111111111111","71.1111111111111","","","","",
"Dominica","DMA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","74074.0740740741","74074.0740740741","100000","100000","100000","81481.4814814815","103703.703703704","92592.5925925926","92592.5925925926","207407.407407407","103703.703703704","207407.407407407","400000","137037.037037037","323023.850329587","359931.57856839","413084.089033089","385296.672413582","384932.047887785","394095.493861515","405203.800270396","432425.783812922","476343.327654211","522307.181006063","542709.816845511","563343.03752517","568212.363727411","573671.878622289","586672.207407407","672686.285185185","674278.877777778","652481.840740741","1098511.16962963","1098511.11111111","179356.296296296","4394926.66666667","3676170.37037037","3823622.22222222","3995107.40740741",
"Denmark","DNK","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2573624878991","16.8570341112745","18.9310512130896","15.4688409278647","15.2745652031744","15.826335095061","15.822591156063","15.7179605296799","17.1655001970314","14.8833242354843","12.4557209309841","12.3547301877073","12.039996737934","13.2343925466707","13.7673552743061","16.1805873848402","17.1962013476568","",
"Denmark","DNK","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12073064150","12417941733","11258588931","9012037384","10408230833","9742007079","10196237936","10640792837","10082748969","10051342801","8888105150","9553980118","9580042594","10456156892","12558476118","14666763778","16067378321","",
"Denmark","DNK","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1988.58108","2000.97184","2107.29003","","2236.5603","2260.51353","2123.59784","","","","","","","","","","","","","",
"Denmark","DNK","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3180.15258789062","3319.5390625","","3565.39013671875","","3636.56274414062","4758.77783203125","4621.8603515625","4847.7978515625","5207.24658203125","5314.7294921875","5539.33447265625","6519.6826171875","6674.900390625","6763.5830078125","7045.77392578125","7181.8505859375","7115.41943359375","7358.1884765625","7566.4580078125","7852.056640625","7647.61767578125","7597.525390625","7693.548828125","7651.2841796875","7708.2373046875","8735.6005859375","","",
"Denmark","DNK","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","964","1085","1095","1167","966","856","958","1007","1197","1120","1218","1061","1204","1159","1274","1234","1309","1319","1543","1656","1730","1757","1815","1772","1877","1658","1503","1660","1634","1518","1626","1574","1406","1341","1377","1462","1552","1490","1262","1351","1261","1090","","","",
"Denmark","DNK","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","4605","4745","4706","4920","5312","5236","5386","4759","6124","4683","1843","370","361","254","176","250","196","218","166","131","140","188","169","153","138","165","188","197","195","131","142","197","229","193","206","270","298","282","239","228","217","186","","","",
"Denmark","DNK","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6360.3","7107.29","6822.62","6717.74","7180.91","7158.33","7190.23","7565.75","7939.76","8466.21","8685.4","9044.64","9294.1","9790.04","10314.12","11432.71","12398.11","12912.29","14140.3","14343.41","14395.75","14654.73","14802.91","15073.24","15427.2","16242.39","16126.02","","",
"Denmark","DNK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80666995048523","1.88914000988007","2.00619006156921","2.12764000892639","2.18619990348816","2.32466006278992","2.44145011901855","2.51084995269775","2.41915988922119","2.3933699131012","2.40300011634827","2.51540994644165","2.77345991134644","3.05514001846313","2.91706991195679","2.94464993476868","2.98125004768372","2.97047996520996","2.9140899181366","3.05497002601624","3.09282994270325","2.93124008178711","2.96602988243103","2.89685010910034","2.97257995605469","2.76142001152039","2.89051008224487","","",
"Denmark","DNK","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1262022630.11981","1583757819.08662","1731557199.71218","2369450702.44633","2607872589.30152","2030589542.92525","2467921752.07129","2264341595.26795","2314926349.68148","2497261263.25473","2088570347.38057","2429038179.13235","3202244987.18987","3797467556.60634","3872027734.56197","4879690956.63039","4616851080.88144","5459868856.86305","6779018028.66296","8111001594.62307",
"Denmark","DNK","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","887513470.928903","948675334.25517","885829978.054193","1194906781.00425","1379377382.60746","1325847662.92862","1412631899.88576","1392512982.15561","1735972102.31115","1695330424.64732","1530214735.28804","1625778239.46017","1488297357.09907","1584730653.08989","1528444771.72292","1654744039.7606","1717948450.8409","1846550558.75723","2573833675.51524","2702267422.44071",
"Dominican Republic","DOM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6613304274551","7.13642797805596","4.85373782611607","2.34947428003544","2.38570567800044","3.20065823562734","4.45453776202669","4.30505041159946","3.96684697463683","4.42181482516597","8.35627149926946","6.39815706280082","6.34761176426535","8.72741174344453","8.48005001549177","6.01879055876862","6.03092939982151","",
"Dominican Republic","DOM","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","759722912","343578651","181137320","75810618","97374126","145436379","197793260","223058546","207375708","228458931","479793890","388076815","399435146","487003237","565390971","406158882","454061980","",
"Dominican Republic","DOM","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5694103240967","23.4007396697998","20.0377101898193","","",
"Dominican Republic","DOM","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","25","","","14","","","","","","","","","","","","","","5","11","11","18","24","8","15","34","8","17","15","15","19","12","16","25","28","20","17","23","10","7","","","",
"Dominican Republic","DOM","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","66","","","135","","","","","","","","","","","","","","63","146","172","184","181","217","280","111","45","238","328","318","265","256","244","227","242","251","211","220","207","220","","","",
"Dominican Republic","DOM","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.24","12.84","9.98","10.66","13.3","8.14","8.46","11.53","13.74","13.88","18.1","21.12","16.52","15.46","17.26","19.39","25.65","40.72","42.42","34.66","36.46","48.5","54.97","71.11","90.86","112.22","109.82","","",
"Dominican Republic","DOM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700000","","",
"Dominican Republic","DOM","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4600000","5600000","10200000","28500000","16100000","25300000","29800000","29700000","22000000","29600000","30100000","30100000","30800000","31500000","31900000","50700000","53400000","67100000","71400000","59200000","63700000","81400000","88900000","98400000","134000000","34600000","41500000","81900000","121400000","189700000","224500000","292800000",
"Algeria","DZA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2037128625053","1.04177603436066","1.17679109238388","1.16790041818633","0.541468263097855","0.343094841041672","0.569890657847322","0.328391631416688","0.233281066486999","0.489614088330072","0.960396672710236","","","","","","","",
"Algeria","DZA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6815093","8596814","4615916","5377821","3565017","2215525","3260377","4033112","2549728","4844795","9028313","","","","","","","",
"Algeria","DZA","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.20843","","","","","","","","","","","","41.86166","","","","","","","",
"Algeria","DZA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170.189682006836","","","","","","","","","","","","821.665161132812","","","","","","","",
"Algeria","DZA","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","5","14","14","30","30","","","","5","4","6","6","10","8","27","28","50","34","42","36","32","51","43","30","58","59","58","84","","","76","94","119","118","94","89","106","149","152","113","163","268","","","",
"Algeria","DZA","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","349","340","320","278","345","","","","201","200","229","170","164","138","118","134","150","207","267","248","127","94","291","296","334","465","611","765","","","730","803","781","722","719","716","566","594","521","525","547","581","","","",
"Algeria","DZA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224.92","258.62","300.8","311","381.8","447.43","488.66","635.4","856.74","896.8","1273.35","1396.35","1748.91","2115.44","2093.41","2405.01","2998.95","3397.03","3618.61","4070.79","4447.92","5141.7","5291.25","6230.58","5709.84","6839","7606.65","","",
"Algeria","DZA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.212190002202988","0.338070005178452","0.18121999502182","0.151859998703003","0.0636700019240379","","","","","","","","","","","","0.478650003671646","","","","","","","",
"Algeria","DZA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000000.00000009","1460420.13764525","2928308.67952458","1916053.51417635","2811908.23360763","1713651.67575241","2844580.77121723","760560.874550111","395792.554266006","2222340.26847965","474785.167877832","138472.735684044","203168.636256905","177930.351438758","1225996.32866192","160512.938632531","358971.84947605","775617.603981157","",
"Algeria","DZA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","964608.901563176","1260747.87595773","2335680.54871252","260589.714591875","1158531.52294573","1306565.67426372","1044102.90700052","602001.655554887","1193364.8912049","212661.135114253","412393.099976116","676273.507548903","1182878.49099753","1339658.25689994","","","","","","","","","","","","","","","1999999.99999991","15000000.0000007","10547283.0763971","10163263.9612086","17088438.1436732","92466206.4246423","90367205.158362","137274934.916708","162112437.285479","143997401.900372","250010594.142145","152897904.418884","147268735.110325","115089900.796188","143098650.408695","133392700.451661","206576375.889549","140300882.161807","201847926.388647","",
"East Asia & Pacific (excluding high income)","EAP","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7924198327007","28.118699330191","32.6205660812009","30.9062250326007","29.1086174023792","29.7462894731069","30.4749168220321","29.2485484479","29.9760092787874","29.9442773980423","31.6882329418046","32.1478099749826","31.7039750877251","32.6021400854806","31.1839278454331","30.1062978410867","28.2174057498283","",
"East Asia & Pacific (excluding high income)","EAP","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","425.444538539718","442.520201732819","372.8203392895","397.751554602483","496.586859349798","501.515076074814","542.808844787535","615.21204412338","709.48833090556","785.040335808498","920.137015542971","980.660522617759","1185.3838751832","695.473959811909","910.471587391061","907.993825083066","1044.865076783","988.180495366254","1113.22622863193","1067.01889858101","1067.28766883414","1033.74203597832","1092.61398467212","1258.99559846088","1373.74583640097","1574.67142388088","1783.3690265046","","",
"East Asia & Pacific (excluding high income)","EAP","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36169.474407637","40284.4387947809","46845.5040406627","48482.9427679891","57407.2583400872","74706.7531429417","80014.8478392013","93996.8360497877","128095.290394964","173794.486211808","202492.088703617","224221.420819485","261974.843461524","302661.672524774","330568.556236402","348635.399044937","355804.54","384404.68","416806.04","442047.73","477116.99","518822.52","594293.53","694424.96","754573.6","863913.98","991725.68","","",
"East Asia & Pacific (excluding high income)","EAP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.462361132928782","0.564097266565392","0.626773513474063","0.693086257478104","0.729039683871202","0.798871794362497","0.9105313331968","1.00542497768423","1.10661615271369","1.17879905520088","1.24929121426692","1.24677716038481","1.34581534778058","1.40380781168994","1.68531091471856","1.61625735008275","1.88122624420231","1.71175651648278","1.94307850671844","1.90812575128433","1.90649748122971","1.90349868734841","1.91555803253784","2.02767695067135","2.20114892669527","2.35197637252219","2.50800330744281","","",
"East Asia & Pacific (excluding high income)","EAP","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","3588072.90124733","839589.854691582","","532747.870859774","657827.854923066","1279589.73152684","456000.124440152","1743221.18570787","772285.659655679","3910374.95031737","2665845.46612035","2018347.1967485","2532374.65475731","2586926.82427575","4318753.48240747","11622280.1539025","19114454.1344848","12422688.3265273","17691597.727838","2599221.69028131","30131357.4603979","117113768.102598","70209340.482056","117073637.338192","117424828.016309","141994064.027107","157294737.462183","140411826.6301","524803681.81906","470530100.737756","297291997.014242","470305128.012077","913943056.455128","800046532.086078","1031917514.97366","1036891070.51947","1355995681.59673","1117987845.24307","910849030.985849","1346945666.41104","1418518696.72767","5266061335.93075","6105210236.3652","7143311165.67234","9151321935.54813","12483629997.0786","14099333151.0036","11785040493.6947","11081538804.2831",
"East Asia & Pacific (excluding high income)","EAP","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","12512715.4425023","13011801.0340374","33014106.0678444","36910772.3265861","61313610.5598795","86003758.9776704","102142794.695917","60484075.7510753","66774882.8703253","75782192.8820545","63108592.2471696","67556873.7773523","95434863.5627527","115552678.638835","164879801.150176","208645658.74087","262119004.671978","335690092.597211","487117960.948283","546571426.578188","728938552.315755","798912902.579139","1505125568.02794","1008578844.26193","1972885278.50955","2739242408.52771","3676886337.94428","5088691133.8171","5883111398.31953","8247013943.07286","9603182713.97409","10864942031.6713","13150289084.857","15881208359.4834","16400044100.7316","19511730291.8162","21709975235.6826","25202087205.8311","29319314013.4964","30756881000.0238","30015560095.4863","31868887213.884","37574763747.9948","45557074836.0968","44635995636.7634","46866797889.0423","57513782609.5325","55359338744.2368","54540078174.2886","58152835855.6036",
"Early-demographic dividend","EAR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.65015098376564","8.67130620451991","7.69885466768944","7.90018859720584","7.74301948839018","8.12098811960304","8.59409022365331","8.76104534059645","10.4862662029646","10.5824166846889","11.0120214255516","12.7227073463524","10.9973922702537","11.4779886863998","12.5517140809166","",
"Early-demographic dividend","EAR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86006361247","95503581953","99640479951","105677450133","110366078435","106190876186","104833925452","147640511809","158327992637","163501044301","157237630272","177047701281","213336256221","205823054843","",
