Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-02 06:00:00,Italy,North Italy,IT-NO,246.04,316.19,46.39,33.78,entsoe.eu,false,
2024-01-02 07:00:00,Italy,North Italy,IT-NO,237.22,302.93,48.81,36.98,entsoe.eu,false,
2024-01-02 08:00:00,Italy,North Italy,IT-NO,242.66,310.41,47.49,36.73,entsoe.eu,false,
2024-01-02 09:00:00,Italy,North Italy,IT-NO,248.52,322.77,44.74,34.47,entsoe.eu,false,
2024-01-02 10:00:00,Italy,North Italy,IT-NO,253.6,328.31,44.02,33.45,entsoe.eu,false,
2024-01-02 11:00:00,Italy,North Italy,IT-NO,251.1,324.92,44.98,33.98,entsoe.eu,false,
2024-01-02 12:00:00,Italy,North Italy,IT-NO,247.92,321.39,45.52,33.7,entsoe.eu,false,
2024-01-02 13:00:00,Italy,North Italy,IT-NO,256.64,333.33,42.95,31.59,entsoe.eu,false,
2024-01-02 14:00:00,Italy,North Italy,IT-NO,258.91,331.99,43.57,32.21,entsoe.eu,false,
2024-01-02 15:00:00,Italy,North Italy,IT-NO,246.44,310.74,48.17,37.01,entsoe.eu,false,
2024-01-02 16:00:00,Italy,North Italy,IT-NO,232.21,290.82,51.76,41.64,entsoe.eu,false,
2024-01-02 17:00:00,Italy,North Italy,IT-NO,234.39,294.74,50.91,40.44,entsoe.eu,false,
2024-01-02 18:00:00,Italy,North Italy,IT-NO,235.75,297.63,50.31,39.11,entsoe.eu,false,
2024-01-02 19:00:00,Italy,North Italy,IT-NO,240.02,310.94,46.97,35.25,entsoe.eu,false,
2024-01-02 20:00:00,Italy,North Italy,IT-NO,240.86,312.47,47.34,34.33,entsoe.eu,false,
2024-01-02 21:00:00,Italy,North Italy,IT-NO,217.05,286.32,52.71,37.54,entsoe.eu,false,
2024-01-02 22:00:00,Italy,North Italy,IT-NO,210.47,278.31,54.44,37.58,entsoe.eu,false,
2024-01-02 23:00:00,Italy,North Italy,IT-NO,200.08,265.87,56.54,37.27,entsoe.eu,false,
2024-01-03 00:00:00,Italy,North Italy,IT-NO,185.61,248.14,60.45,39.47,entsoe.eu,false,
2024-01-03 01:00:00,Italy,North Italy,IT-NO,190.21,253.91,60.04,41.53,entsoe.eu,false,
2024-01-03 02:00:00,Italy,North Italy,IT-NO,181.9,243.48,62.3,44.43,entsoe.eu,false,
2024-01-03 03:00:00,Italy,North Italy,IT-NO,181.77,243.41,61.98,43.93,entsoe.eu,false,
2024-01-03 04:00:00,Italy,North Italy,IT-NO,184.52,246.96,60.55,41.55,entsoe.eu,false,
2024-01-03 05:00:00,Italy,North Italy,IT-NO,198.45,260.12,57.89,39.93,entsoe.eu,false,
2024-01-03 06:00:00,Italy,North Italy,IT-NO,227.25,295.48,50.73,36.16,entsoe.eu,false,
2024-01-03 07:00:00,Italy,North Italy,IT-NO,228.36,293.5,50.98,39.9,entsoe.eu,false,
2024-01-03 08:00:00,Italy,North Italy,IT-NO,222.05,288.15,51.94,40.21,entsoe.eu,false,
2024-01-03 09:00:00,Italy,North Italy,IT-NO,213.41,280.23,53.31,40.9,entsoe.eu,false,
2024-01-03 10:00:00,Italy,North Italy,IT-NO,200.19,264.98,55.91,43.06,entsoe.eu,false,
2024-01-03 11:00:00,Italy,North Italy,IT-NO,181.59,243.13,59.9,46.47,entsoe.eu,false,
2024-01-03 12:00:00,Italy,North Italy,IT-NO,167.19,226.13,62.99,47.46,entsoe.eu,false,
2024-01-03 13:00:00,Italy,North Italy,IT-NO,191.02,254.6,57.45,41.21,entsoe.eu,false,
2024-01-03 14:00:00,Italy,North Italy,IT-NO,215.92,279.89,53.3,36.99,entsoe.eu,false,
2024-01-03 15:00:00,Italy,North Italy,IT-NO,212.4,271.98,55.09,40.17,entsoe.eu,false,
2024-01-03 16:00:00,Italy,North Italy,IT-NO,210.52,264.49,57.07,45.08,entsoe.eu,false,
2024-01-03 17:00:00,Italy,North Italy,IT-NO,212.63,269.06,55.98,43.36,entsoe.eu,false,
2024-01-03 18:00:00,Italy,North Italy,IT-NO,219.48,277.2,54.59,42.28,entsoe.eu,false,
2024-01-03 19:00:00,Italy,North Italy,IT-NO,225.36,289.6,51.71,37.13,entsoe.eu,false,
2024-01-03 20:00:00,Italy,North Italy,IT-NO,226.85,292.4,51.42,35.35,entsoe.eu,false,
2024-01-03 21:00:00,Italy,North Italy,IT-NO,202.79,266.41,56.55,38.66,entsoe.eu,false,
2024-01-03 22:00:00,Italy,North Italy,IT-NO,178.37,237.26,62.55,41.49,entsoe.eu,false,
2024-01-03 23:00:00,Italy,North Italy,IT-NO,176.98,236.93,62.31,41.16,entsoe.eu,false,
2024-01-04 00:00:00,Italy,North Italy,IT-NO,181.05,242.27,61.73,41.99,entsoe.eu,false,
2024-01-04 01:00:00,Italy,North Italy,IT-NO,184.69,246.58,61.32,42.88,entsoe.eu,false,
2024-01-04 02:00:00,Italy,North Italy,IT-NO,184.03,245.62,61.54,42.76,entsoe.eu,false,
2024-01-04 03:00:00,Italy,North Italy,IT-NO,184.55,245.98,61.41,42.9,entsoe.eu,false,
2024-01-04 04:00:00,Italy,North Italy,IT-NO,190.34,252.12,60.1,40.62,entsoe.eu,false,
2024-01-04 05:00:00,Italy,North Italy,IT-NO,209.46,272.06,56.13,38.88,entsoe.eu,false,
2024-01-04 06:00:00,Italy,North Italy,IT-NO,216.1,275.06,55.33,40.15,entsoe.eu,false,
2024-01-04 07:00:00,Italy,North Italy,IT-NO,204.77,260.24,58.09,43.26,entsoe.eu,false,
2024-01-04 08:00:00,Italy,North Italy,IT-NO,205.0,258.35,58.83,45.44,entsoe.eu,false,
2024-01-04 09:00:00,Italy,North Italy,IT-NO,185.85,246.48,60.1,46.98,entsoe.eu,false,
2024-01-04 10:00:00,Italy,North Italy,IT-NO,167.74,225.77,64.22,51.72,entsoe.eu,false,
2024-01-04 11:00:00,Italy,North Italy,IT-NO,164.43,221.07,65.29,53.27,entsoe.eu,false,
2024-01-04 12:00:00,Italy,North Italy,IT-NO,182.59,242.16,61.18,50.78,entsoe.eu,false,
2024-01-04 13:00:00,Italy,North Italy,IT-NO,199.49,261.24,57.68,45.26,entsoe.eu,false,
2024-01-04 14:00:00,Italy,North Italy,IT-NO,218.13,282.03,53.28,38.32,entsoe.eu,false,
2024-01-04 15:00:00,Italy,North Italy,IT-NO,221.2,281.78,53.3,39.51,entsoe.eu,false,
2024-01-04 16:00:00,Italy,North Italy,IT-NO,211.93,266.66,56.37,43.27,entsoe.eu,false,
2024-01-04 17:00:00,Italy,North Italy,IT-NO,210.34,262.2,57.66,46.38,entsoe.eu,false,
2024-01-04 18:00:00,Italy,North Italy,IT-NO,213.21,265.08,57.15,46.32,entsoe.eu,false,
2024-01-04 19:00:00,Italy,North Italy,IT-NO,218.25,275.7,54.67,42.09,entsoe.eu,false,
2024-01-04 20:00:00,Italy,North Italy,IT-NO,226.26,290.35,51.79,37.65,entsoe.eu,false,
2024-01-04 21:00:00,Italy,North Italy,IT-NO,217.48,285.6,52.0,35.27,entsoe.eu,false,
2024-01-04 22:00:00,Italy,North Italy,IT-NO,214.07,282.02,52.69,34.38,entsoe.eu,false,
2024-01-04 23:00:00,Italy,North Italy,IT-NO,187.04,248.98,58.88,36.45,entsoe.eu,false,
2024-01-05 00:00:00,Italy,North Italy,IT-NO,188.14,250.96,58.82,36.13,entsoe.eu,false,
2024-01-05 01:00:00,Italy,North Italy,IT-NO,180.93,241.53,61.01,36.6,entsoe.eu,false,
2024-01-05 02:00:00,Italy,North Italy,IT-NO,186.84,248.96,59.48,36.04,entsoe.eu,false,
2024-01-05 03:00:00,Italy,North Italy,IT-NO,183.92,244.93,60.25,36.37,entsoe.eu,false,
2024-01-05 04:00:00,Italy,North Italy,IT-NO,183.04,242.99,60.86,36.55,entsoe.eu,false,
2024-01-05 05:00:00,Italy,North Italy,IT-NO,197.76,258.03,57.93,37.19,entsoe.eu,false,
2024-01-05 06:00:00,Italy,North Italy,IT-NO,195.04,254.02,58.09,41.2,entsoe.eu,false,
2024-01-05 07:00:00,Italy,North Italy,IT-NO,194.2,246.92,60.05,45.23,entsoe.eu,false,
2024-01-05 08:00:00,Italy,North Italy,IT-NO,193.72,242.11,61.54,47.77,entsoe.eu,false,
2024-01-05 09:00:00,Italy,North Italy,IT-NO,189.29,243.91,60.48,45.97,entsoe.eu,false,
2024-01-05 10:00:00,Italy,North Italy,IT-NO,180.76,237.53,60.89,46.71,entsoe.eu,false,
2024-01-05 11:00:00,Italy,North Italy,IT-NO,177.12,234.26,60.95,45.4,entsoe.eu,false,
2024-01-05 12:00:00,Italy,North Italy,IT-NO,181.99,241.43,59.39,42.94,entsoe.eu,false,
2024-01-05 13:00:00,Italy,North Italy,IT-NO,183.57,238.75,60.64,44.52,entsoe.eu,false,
2024-01-05 14:00:00,Italy,North Italy,IT-NO,191.13,245.33,59.56,43.97,entsoe.eu,false,
2024-01-05 15:00:00,Italy,North Italy,IT-NO,196.26,249.74,58.83,44.01,entsoe.eu,false,
2024-01-05 16:00:00,Italy,North Italy,IT-NO,190.76,237.32,61.77,48.15,entsoe.eu,false,
2024-01-05 17:00:00,Italy,North Italy,IT-NO,193.7,241.98,60.92,47.42,entsoe.eu,false,
2024-01-05 18:00:00,Italy,North Italy,IT-NO,191.24,242.1,60.43,45.41,entsoe.eu,false,
2024-01-05 19:00:00,Italy,North Italy,IT-NO,196.92,256.21,57.07,40.58,entsoe.eu,false,
2024-01-05 20:00:00,Italy,North Italy,IT-NO,202.3,263.84,55.73,37.77,entsoe.eu,false,
2024-01-05 21:00:00,Italy,North Italy,IT-NO,194.45,255.97,57.72,38.52,entsoe.eu,false,
2024-01-05 22:00:00,Italy,North Italy,IT-NO,205.51,270.31,55.76,36.02,entsoe.eu,false,
2024-01-05 23:00:00,Italy,North Italy,IT-NO,230.13,299.06,51.33,34.42,entsoe.eu,false,
2024-01-06 00:00:00,Italy,North Italy,IT-NO,223.98,292.89,52.54,34.82,entsoe.eu,false,
2024-01-06 01:00:00,Italy,North Italy,IT-NO,225.41,295.12,51.94,35.1,entsoe.eu,false,
2024-01-06 02:00:00,Italy,North Italy,IT-NO,215.61,283.25,53.98,36.11,entsoe.eu,false,
2024-01-06 03:00:00,Italy,North Italy,IT-NO,208.81,274.31,55.97,36.74,entsoe.eu,false,
2024-01-06 04:00:00,Italy,North Italy,IT-NO,218.14,284.33,54.88,35.09,entsoe.eu,false,
2024-01-06 05:00:00,Italy,North Italy,IT-NO,227.06,295.33,52.1,33.52,entsoe.eu,false,
2024-01-06 06:00:00,Italy,North Italy,IT-NO,224.19,290.53,53.22,36.36,entsoe.eu,false,
2024-01-06 07:00:00,Italy,North Italy,IT-NO,202.81,264.13,57.87,39.18,entsoe.eu,false,
2024-01-06 08:00:00,Italy,North Italy,IT-NO,196.81,256.7,58.9,41.51,entsoe.eu,false,
2024-01-06 09:00:00,Italy,North Italy,IT-NO,212.3,273.12,55.97,39.51,entsoe.eu,false,
2024-01-06 10:00:00,Italy,North Italy,IT-NO,212.66,272.82,56.21,40.2,entsoe.eu,false,
2024-01-06 11:00:00,Italy,North Italy,IT-NO,218.51,279.24,55.1,40.2,entsoe.eu,false,
2024-01-06 12:00:00,Italy,North Italy,IT-NO,217.58,278.85,55.15,39.56,entsoe.eu,false,
2024-01-06 13:00:00,Italy,North Italy,IT-NO,214.99,276.15,55.67,39.03,entsoe.eu,false,
2024-01-06 14:00:00,Italy,North Italy,IT-NO,221.11,282.49,54.8,39.12,entsoe.eu,false,
2024-01-06 15:00:00,Italy,North Italy,IT-NO,215.51,275.4,55.97,39.58,entsoe.eu,false,
2024-01-06 16:00:00,Italy,North Italy,IT-NO,205.39,261.31,58.32,44.38,entsoe.eu,false,
2024-01-06 17:00:00,Italy,North Italy,IT-NO,192.58,243.37,61.64,48.73,entsoe.eu,false,
2024-01-06 18:00:00,Italy,North Italy,IT-NO,188.43,238.95,62.2,49.4,entsoe.eu,false,
2024-01-06 19:00:00,Italy,North Italy,IT-NO,195.82,244.45,61.95,48.44,entsoe.eu,false,
2024-01-06 20:00:00,Italy,North Italy,IT-NO,196.86,250.91,60.62,45.21,entsoe.eu,false,
2024-01-06 21:00:00,Italy,North Italy,IT-NO,198.88,257.35,59.4,42.18,entsoe.eu,false,
2024-01-06 22:00:00,Italy,North Italy,IT-NO,198.37,259.12,59.07,41.29,entsoe.eu,false,
2024-01-06 23:00:00,Italy,North Italy,IT-NO,202.5,266.88,57.35,41.32,entsoe.eu,false,
2024-01-07 00:00:00,Italy,North Italy,IT-NO,194.59,257.61,58.81,41.5,entsoe.eu,false,
2024-01-07 01:00:00,Italy,North Italy,IT-NO,207.06,273.85,55.88,39.33,entsoe.eu,false,
2024-01-07 02:00:00,Italy,North Italy,IT-NO,207.21,273.79,56.14,39.33,entsoe.eu,false,
2024-01-07 03:00:00,Italy,North Italy,IT-NO,206.49,272.69,56.45,37.97,entsoe.eu,false,
2024-01-07 04:00:00,Italy,North Italy,IT-NO,206.47,272.64,56.33,37.5,entsoe.eu,false,
2024-01-07 05:00:00,Italy,North Italy,IT-NO,201.59,265.77,57.63,38.53,entsoe.eu,false,
2024-01-07 06:00:00,Italy,North Italy,IT-NO,192.7,252.23,59.9,41.55,entsoe.eu,false,
2024-01-07 07:00:00,Italy,North Italy,IT-NO,183.86,242.03,61.38,43.7,entsoe.eu,false,
2024-01-07 08:00:00,Italy,North Italy,IT-NO,174.64,231.11,63.38,45.23,entsoe.eu,false,
2024-01-07 09:00:00,Italy,North Italy,IT-NO,167.5,223.03,64.9,46.19,entsoe.eu,false,
2024-01-07 10:00:00,Italy,North Italy,IT-NO,170.89,227.18,64.14,46.13,entsoe.eu,false,
2024-01-07 11:00:00,Italy,North Italy,IT-NO,177.7,233.16,63.3,45.67,entsoe.eu,false,
2024-01-07 12:00:00,Italy,North Italy,IT-NO,173.88,226.74,65.2,45.36,entsoe.eu,false,
2024-01-07 13:00:00,Italy,North Italy,IT-NO,173.53,228.81,65.02,45.36,entsoe.eu,false,
2024-01-07 14:00:00,Italy,North Italy,IT-NO,171.96,225.27,65.96,45.78,entsoe.eu,false,
2024-01-07 15:00:00,Italy,North Italy,IT-NO,172.2,225.12,65.61,44.63,entsoe.eu,false,
2024-01-07 16:00:00,Italy,North Italy,IT-NO,186.35,240.74,62.25,46.47,entsoe.eu,false,
2024-01-07 17:00:00,Italy,North Italy,IT-NO,186.05,239.87,62.43,47.78,entsoe.eu,false,
2024-01-07 18:00:00,Italy,North Italy,IT-NO,187.58,240.77,62.12,48.37,entsoe.eu,false,
2024-01-07 19:00:00,Italy,North Italy,IT-NO,194.5,247.86,61.26,47.22,entsoe.eu,false,
2024-01-07 20:00:00,Italy,North Italy,IT-NO,205.93,262.89,58.97,45.77,entsoe.eu,false,
2024-01-07 21:00:00,Italy,North Italy,IT-NO,215.52,277.73,56.56,42.19,entsoe.eu,false,
2024-01-07 22:00:00,Italy,North Italy,IT-NO,209.84,269.78,58.08,42.09,entsoe.eu,false,
2024-01-07 23:00:00,Italy,North Italy,IT-NO,193.76,256.35,59.86,42.07,entsoe.eu,false,
2024-01-08 00:00:00,Italy,North Italy,IT-NO,201.86,267.43,57.54,39.24,entsoe.eu,false,
2024-01-08 01:00:00,Italy,North Italy,IT-NO,216.98,286.15,54.22,37.6,entsoe.eu,false,
2024-01-08 02:00:00,Italy,North Italy,IT-NO,224.0,295.29,51.99,36.36,entsoe.eu,false,
2024-01-08 03:00:00,Italy,North Italy,IT-NO,221.35,292.28,52.11,36.55,entsoe.eu,false,
2024-01-08 04:00:00,Italy,North Italy,IT-NO,222.16,292.45,52.28,36.31,entsoe.eu,false,
2024-01-08 05:00:00,Italy,North Italy,IT-NO,204.2,267.01,57.35,38.77,entsoe.eu,false,
2024-01-08 06:00:00,Italy,North Italy,IT-NO,215.25,278.37,54.64,39.82,entsoe.eu,false,
2024-01-08 07:00:00,Italy,North Italy,IT-NO,207.97,259.06,58.81,45.26,entsoe.eu,false,
2024-01-08 08:00:00,Italy,North Italy,IT-NO,206.21,258.24,58.93,45.1,entsoe.eu,false,
2024-01-08 09:00:00,Italy,North Italy,IT-NO,212.73,267.49,57.27,44.03,entsoe.eu,false,
2024-01-08 10:00:00,Italy,North Italy,IT-NO,219.15,275.7,55.91,43.44,entsoe.eu,false,
2024-01-08 11:00:00,Italy,North Italy,IT-NO,230.16,290.01,53.47,42.62,entsoe.eu,false,
2024-01-08 12:00:00,Italy,North Italy,IT-NO,234.12,298.01,51.73,39.34,entsoe.eu,false,
2024-01-08 13:00:00,Italy,North Italy,IT-NO,231.28,294.51,52.1,38.71,entsoe.eu,false,
2024-01-08 14:00:00,Italy,North Italy,IT-NO,229.53,290.22,52.72,38.9,entsoe.eu,false,
2024-01-08 15:00:00,Italy,North Italy,IT-NO,221.53,276.73,55.42,41.3,entsoe.eu,false,
2024-01-08 16:00:00,Italy,North Italy,IT-NO,228.71,282.24,54.91,44.42,entsoe.eu,false,
2024-01-08 17:00:00,Italy,North Italy,IT-NO,240.66,297.92,51.94,44.02,entsoe.eu,false,
2024-01-08 18:00:00,Italy,North Italy,IT-NO,248.65,309.74,49.95,41.62,entsoe.eu,false,
2024-01-08 19:00:00,Italy,North Italy,IT-NO,251.93,319.46,48.02,38.37,entsoe.eu,false,
2024-01-08 20:00:00,Italy,North Italy,IT-NO,251.98,322.09,47.62,35.93,entsoe.eu,false,
2024-01-08 21:00:00,Italy,North Italy,IT-NO,237.87,305.98,51.06,37.0,entsoe.eu,false,
2024-01-08 22:00:00,Italy,North Italy,IT-NO,233.36,303.19,51.68,37.12,entsoe.eu,false,
2024-01-08 23:00:00,Italy,North Italy,IT-NO,229.56,300.0,52.18,39.04,entsoe.eu,false,
2024-01-09 00:00:00,Italy,North Italy,IT-NO,234.88,307.31,50.77,38.75,entsoe.eu,false,
2024-01-09 01:00:00,Italy,North Italy,IT-NO,245.07,321.31,47.61,39.24,entsoe.eu,false,
2024-01-09 02:00:00,Italy,North Italy,IT-NO,254.91,333.53,45.34,38.23,entsoe.eu,false,
2024-01-09 03:00:00,Italy,North Italy,IT-NO,249.89,326.45,46.91,37.19,entsoe.eu,false,
2024-01-09 04:00:00,Italy,North Italy,IT-NO,270.65,351.92,41.86,34.05,entsoe.eu,false,
2024-01-09 05:00:00,Italy,North Italy,IT-NO,273.15,354.03,40.86,31.73,entsoe.eu,false,
2024-01-09 06:00:00,Italy,North Italy,IT-NO,281.57,360.63,38.69,33.47,entsoe.eu,false,
2024-01-09 07:00:00,Italy,North Italy,IT-NO,266.36,336.3,43.74,38.69,entsoe.eu,false,
2024-01-09 08:00:00,Italy,North Italy,IT-NO,252.91,324.31,45.59,39.2,entsoe.eu,false,
2024-01-09 09:00:00,Italy,North Italy,IT-NO,254.51,329.58,45.01,37.78,entsoe.eu,false,
2024-01-09 10:00:00,Italy,North Italy,IT-NO,251.66,327.24,45.78,38.36,entsoe.eu,false,
2024-01-09 11:00:00,Italy,North Italy,IT-NO,257.17,334.89,44.5,37.4,entsoe.eu,false,
2024-01-09 12:00:00,Italy,North Italy,IT-NO,268.49,347.09,42.43,35.08,entsoe.eu,false,
2024-01-09 13:00:00,Italy,North Italy,IT-NO,277.15,358.23,39.5,31.86,entsoe.eu,false,
2024-01-09 14:00:00,Italy,North Italy,IT-NO,276.02,354.81,39.47,32.14,entsoe.eu,false,
2024-01-09 15:00:00,Italy,North Italy,IT-NO,272.93,348.51,40.55,33.76,entsoe.eu,false,
2024-01-09 16:00:00,Italy,North Italy,IT-NO,291.43,354.93,41.43,38.32,entsoe.eu,false,
2024-01-09 17:00:00,Italy,North Italy,IT-NO,284.62,348.51,42.49,39.41,entsoe.eu,false,
2024-01-09 18:00:00,Italy,North Italy,IT-NO,281.54,351.51,41.15,37.49,entsoe.eu,false,
2024-01-09 19:00:00,Italy,North Italy,IT-NO,289.25,366.88,37.7,33.29,entsoe.eu,false,
2024-01-09 20:00:00,Italy,North Italy,IT-NO,277.44,356.72,40.27,31.28,entsoe.eu,false,
2024-01-09 21:00:00,Italy,North Italy,IT-NO,265.42,341.67,44.08,32.46,entsoe.eu,false,
2024-01-09 22:00:00,Italy,North Italy,IT-NO,266.23,343.74,43.72,31.83,entsoe.eu,false,
2024-01-09 23:00:00,Italy,North Italy,IT-NO,270.09,350.5,41.76,29.48,entsoe.eu,false,
2024-01-10 00:00:00,Italy,North Italy,IT-NO,272.26,354.07,40.75,27.98,entsoe.eu,false,
2024-01-10 01:00:00,Italy,North Italy,IT-NO,266.17,346.11,42.55,28.97,entsoe.eu,false,
2024-01-10 02:00:00,Italy,North Italy,IT-NO,260.38,339.16,43.76,29.21,entsoe.eu,false,
2024-01-10 03:00:00,Italy,North Italy,IT-NO,261.36,340.21,43.47,28.6,entsoe.eu,false,
2024-01-10 04:00:00,Italy,North Italy,IT-NO,279.06,362.53,38.69,26.15,entsoe.eu,false,
2024-01-10 05:00:00,Italy,North Italy,IT-NO,278.17,360.75,38.2,29.04,entsoe.eu,false,
2024-01-10 06:00:00,Italy,North Italy,IT-NO,305.85,388.32,33.33,28.07,entsoe.eu,false,
2024-01-10 07:00:00,Italy,North Italy,IT-NO,295.22,368.27,37.5,33.85,entsoe.eu,false,
2024-01-10 08:00:00,Italy,North Italy,IT-NO,294.09,360.95,39.84,37.14,entsoe.eu,false,
2024-01-10 09:00:00,Italy,North Italy,IT-NO,294.76,368.96,37.68,35.41,entsoe.eu,false,
2024-01-10 10:00:00,Italy,North Italy,IT-NO,292.35,373.82,35.95,33.15,entsoe.eu,false,
2024-01-10 11:00:00,Italy,North Italy,IT-NO,294.2,380.76,34.62,30.33,entsoe.eu,false,
2024-01-10 12:00:00,Italy,North Italy,IT-NO,290.95,377.06,34.89,30.36,entsoe.eu,false,
2024-01-10 13:00:00,Italy,North Italy,IT-NO,294.33,375.87,35.34,31.18,entsoe.eu,false,
2024-01-10 14:00:00,Italy,North Italy,IT-NO,288.85,367.36,36.92,32.13,entsoe.eu,false,
2024-01-10 15:00:00,Italy,North Italy,IT-NO,291.09,362.45,38.67,34.16,entsoe.eu,false,
2024-01-10 16:00:00,Italy,North Italy,IT-NO,293.88,364.04,38.63,34.99,entsoe.eu,false,
2024-01-10 17:00:00,Italy,North Italy,IT-NO,293.72,364.35,38.59,35.08,entsoe.eu,false,
2024-01-10 18:00:00,Italy,North Italy,IT-NO,295.41,369.29,37.24,33.74,entsoe.eu,false,
2024-01-10 19:00:00,Italy,North Italy,IT-NO,303.07,382.92,34.36,29.9,entsoe.eu,false,
2024-01-10 20:00:00,Italy,North Italy,IT-NO,269.31,343.0,42.43,33.84,entsoe.eu,false,
2024-01-10 21:00:00,Italy,North Italy,IT-NO,256.28,334.56,43.38,31.84,entsoe.eu,false,
2024-01-10 22:00:00,Italy,North Italy,IT-NO,265.74,345.67,42.1,30.05,entsoe.eu,false,
2024-01-10 23:00:00,Italy,North Italy,IT-NO,248.33,323.59,46.28,29.9,entsoe.eu,false,
2024-01-11 00:00:00,Italy,North Italy,IT-NO,241.7,316.07,47.34,29.87,entsoe.eu,false,
2024-01-11 01:00:00,Italy,North Italy,IT-NO,243.52,317.92,47.47,29.91,entsoe.eu,false,
2024-01-11 02:00:00,Italy,North Italy,IT-NO,240.16,313.97,48.07,29.4,entsoe.eu,false,
2024-01-11 03:00:00,Italy,North Italy,IT-NO,240.49,314.31,48.08,29.05,entsoe.eu,false,
2024-01-11 04:00:00,Italy,North Italy,IT-NO,257.59,334.98,44.13,27.92,entsoe.eu,false,
2024-01-11 05:00:00,Italy,North Italy,IT-NO,273.98,354.87,39.38,27.55,entsoe.eu,false,
2024-01-11 06:00:00,Italy,North Italy,IT-NO,298.55,378.09,34.81,29.18,entsoe.eu,false,
2024-01-11 07:00:00,Italy,North Italy,IT-NO,286.62,359.59,38.67,33.62,entsoe.eu,false,
2024-01-11 08:00:00,Italy,North Italy,IT-NO,277.47,348.17,41.05,35.96,entsoe.eu,false,
2024-01-11 09:00:00,Italy,North Italy,IT-NO,268.9,348.85,40.01,33.57,entsoe.eu,false,
