Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-02 16:00:00,Germany,Germany,DE,179.6,217.32,78.06,73.41,entsoe.eu,false,
2024-01-02 17:00:00,Germany,Germany,DE,168.72,208.08,78.78,74.77,entsoe.eu,false,
2024-01-02 18:00:00,Germany,Germany,DE,150.49,191.75,80.16,76.3,entsoe.eu,false,
2024-01-02 19:00:00,Germany,Germany,DE,137.23,179.25,81.57,78.13,entsoe.eu,false,
2024-01-02 20:00:00,Germany,Germany,DE,127.11,169.42,82.7,79.56,entsoe.eu,false,
2024-01-02 21:00:00,Germany,Germany,DE,126.11,168.19,83.21,80.76,entsoe.eu,false,
2024-01-02 22:00:00,Germany,Germany,DE,125.17,166.58,83.64,81.61,entsoe.eu,false,
2024-01-02 23:00:00,Germany,Germany,DE,125.95,168.32,83.61,80.6,entsoe.eu,false,
2024-01-03 00:00:00,Germany,Germany,DE,125.24,167.57,83.75,80.64,entsoe.eu,false,
2024-01-03 01:00:00,Germany,Germany,DE,126.75,169.41,83.47,81.17,entsoe.eu,false,
2024-01-03 02:00:00,Germany,Germany,DE,125.69,168.14,83.63,81.26,entsoe.eu,false,
2024-01-03 03:00:00,Germany,Germany,DE,124.49,166.57,83.78,81.35,entsoe.eu,false,
2024-01-03 04:00:00,Germany,Germany,DE,121.97,163.38,83.95,80.43,entsoe.eu,false,
2024-01-03 05:00:00,Germany,Germany,DE,116.94,157.21,84.41,81.35,entsoe.eu,false,
2024-01-03 06:00:00,Germany,Germany,DE,119.28,159.96,83.9,80.84,entsoe.eu,false,
2024-01-03 07:00:00,Germany,Germany,DE,126.13,165.54,83.32,80.25,entsoe.eu,false,
2024-01-03 08:00:00,Germany,Germany,DE,128.44,168.13,83.01,80.29,entsoe.eu,false,
2024-01-03 09:00:00,Germany,Germany,DE,118.88,160.14,83.69,81.24,entsoe.eu,false,
2024-01-03 10:00:00,Germany,Germany,DE,113.72,155.17,84.23,81.86,entsoe.eu,false,
2024-01-03 11:00:00,Germany,Germany,DE,113.28,154.72,84.33,81.83,entsoe.eu,false,
2024-01-03 12:00:00,Germany,Germany,DE,117.94,160.17,83.58,80.75,entsoe.eu,false,
2024-01-03 13:00:00,Germany,Germany,DE,120.12,162.76,83.21,79.86,entsoe.eu,false,
2024-01-03 14:00:00,Germany,Germany,DE,132.25,174.62,81.92,77.84,entsoe.eu,false,
2024-01-03 15:00:00,Germany,Germany,DE,160.96,199.47,79.9,75.76,entsoe.eu,false,
2024-01-03 16:00:00,Germany,Germany,DE,182.19,218.28,78.52,74.67,entsoe.eu,false,
2024-01-03 17:00:00,Germany,Germany,DE,191.64,228.28,77.61,74.29,entsoe.eu,false,
2024-01-03 18:00:00,Germany,Germany,DE,187.26,226.81,77.44,73.91,entsoe.eu,false,
2024-01-03 19:00:00,Germany,Germany,DE,177.84,219.15,77.89,73.64,entsoe.eu,false,
2024-01-03 20:00:00,Germany,Germany,DE,161.56,206.47,78.77,73.64,entsoe.eu,false,
2024-01-03 21:00:00,Germany,Germany,DE,157.79,204.08,79.03,74.01,entsoe.eu,false,
2024-01-03 22:00:00,Germany,Germany,DE,155.07,201.87,79.38,75.28,entsoe.eu,false,
2024-01-03 23:00:00,Germany,Germany,DE,146.15,192.69,80.5,76.22,entsoe.eu,false,
2024-01-04 00:00:00,Germany,Germany,DE,141.47,186.88,81.35,77.16,entsoe.eu,false,
2024-01-04 01:00:00,Germany,Germany,DE,139.86,184.64,81.66,77.81,entsoe.eu,false,
2024-01-04 02:00:00,Germany,Germany,DE,141.34,185.85,81.6,77.93,entsoe.eu,false,
2024-01-04 03:00:00,Germany,Germany,DE,141.18,185.5,81.67,77.79,entsoe.eu,false,
2024-01-04 04:00:00,Germany,Germany,DE,147.83,193.16,80.4,76.57,entsoe.eu,false,
2024-01-04 05:00:00,Germany,Germany,DE,169.75,217.69,77.19,73.7,entsoe.eu,false,
2024-01-04 06:00:00,Germany,Germany,DE,204.15,253.67,73.34,70.15,entsoe.eu,false,
2024-01-04 07:00:00,Germany,Germany,DE,223.1,273.57,71.38,68.53,entsoe.eu,false,
2024-01-04 08:00:00,Germany,Germany,DE,232.25,283.87,70.1,67.02,entsoe.eu,false,
2024-01-04 09:00:00,Germany,Germany,DE,230.46,283.65,70.0,66.4,entsoe.eu,false,
2024-01-04 10:00:00,Germany,Germany,DE,240.49,289.03,70.41,67.04,entsoe.eu,false,
2024-01-04 11:00:00,Germany,Germany,DE,248.37,300.04,68.78,64.78,entsoe.eu,false,
2024-01-04 12:00:00,Germany,Germany,DE,266.25,319.95,66.49,61.91,entsoe.eu,false,
2024-01-04 13:00:00,Germany,Germany,DE,297.63,352.26,63.17,58.09,entsoe.eu,false,
2024-01-04 14:00:00,Germany,Germany,DE,340.54,396.48,58.09,52.05,entsoe.eu,false,
2024-01-04 15:00:00,Germany,Germany,DE,369.53,422.64,55.66,49.31,entsoe.eu,false,
2024-01-04 16:00:00,Germany,Germany,DE,388.56,439.79,53.89,47.56,entsoe.eu,false,
2024-01-04 17:00:00,Germany,Germany,DE,412.2,464.07,51.23,45.27,entsoe.eu,false,
2024-01-04 18:00:00,Germany,Germany,DE,411.86,470.98,49.34,42.76,entsoe.eu,false,
2024-01-04 19:00:00,Germany,Germany,DE,411.24,474.92,48.76,41.25,entsoe.eu,false,
2024-01-04 20:00:00,Germany,Germany,DE,409.27,480.53,46.78,38.98,entsoe.eu,false,
2024-01-04 21:00:00,Germany,Germany,DE,396.3,465.83,49.18,41.47,entsoe.eu,false,
2024-01-04 22:00:00,Germany,Germany,DE,376.28,443.17,52.92,44.97,entsoe.eu,false,
2024-01-04 23:00:00,Germany,Germany,DE,358.76,425.41,54.61,46.9,entsoe.eu,false,
2024-01-05 00:00:00,Germany,Germany,DE,330.14,395.41,57.89,50.01,entsoe.eu,false,
2024-01-05 01:00:00,Germany,Germany,DE,310.26,372.78,60.37,52.48,entsoe.eu,false,
2024-01-05 02:00:00,Germany,Germany,DE,297.65,358.46,62.01,55.09,entsoe.eu,false,
2024-01-05 03:00:00,Germany,Germany,DE,288.42,348.41,62.94,56.59,entsoe.eu,false,
2024-01-05 04:00:00,Germany,Germany,DE,286.87,345.94,63.08,57.12,entsoe.eu,false,
2024-01-05 05:00:00,Germany,Germany,DE,289.42,347.93,62.83,57.07,entsoe.eu,false,
2024-01-05 06:00:00,Germany,Germany,DE,310.76,368.22,61.0,56.45,entsoe.eu,false,
2024-01-05 07:00:00,Germany,Germany,DE,317.87,374.98,60.54,56.78,entsoe.eu,false,
2024-01-05 08:00:00,Germany,Germany,DE,313.17,369.91,61.34,58.33,entsoe.eu,false,
2024-01-05 09:00:00,Germany,Germany,DE,302.31,358.22,62.73,60.08,entsoe.eu,false,
2024-01-05 10:00:00,Germany,Germany,DE,285.95,341.59,64.33,61.85,entsoe.eu,false,
2024-01-05 11:00:00,Germany,Germany,DE,285.97,340.79,64.2,61.43,entsoe.eu,false,
2024-01-05 12:00:00,Germany,Germany,DE,287.42,341.26,64.06,61.0,entsoe.eu,false,
2024-01-05 13:00:00,Germany,Germany,DE,296.4,351.97,62.59,59.28,entsoe.eu,false,
2024-01-05 14:00:00,Germany,Germany,DE,308.55,365.17,60.91,56.63,entsoe.eu,false,
2024-01-05 15:00:00,Germany,Germany,DE,316.14,369.64,60.87,56.31,entsoe.eu,false,
2024-01-05 16:00:00,Germany,Germany,DE,319.41,368.35,61.64,57.06,entsoe.eu,false,
2024-01-05 17:00:00,Germany,Germany,DE,321.23,372.06,61.05,56.88,entsoe.eu,false,
2024-01-05 18:00:00,Germany,Germany,DE,336.77,390.32,59.11,56.0,entsoe.eu,false,
2024-01-05 19:00:00,Germany,Germany,DE,345.77,405.34,57.04,53.89,entsoe.eu,false,
2024-01-05 20:00:00,Germany,Germany,DE,341.32,401.57,57.82,54.25,entsoe.eu,false,
2024-01-05 21:00:00,Germany,Germany,DE,338.91,399.27,58.24,54.52,entsoe.eu,false,
2024-01-05 22:00:00,Germany,Germany,DE,326.18,388.31,59.07,54.91,entsoe.eu,false,
2024-01-05 23:00:00,Germany,Germany,DE,323.24,385.74,59.06,54.13,entsoe.eu,false,
2024-01-06 00:00:00,Germany,Germany,DE,323.4,385.96,59.1,52.73,entsoe.eu,false,
2024-01-06 01:00:00,Germany,Germany,DE,321.48,383.94,59.35,52.11,entsoe.eu,false,
2024-01-06 02:00:00,Germany,Germany,DE,319.99,382.94,59.33,51.62,entsoe.eu,false,
2024-01-06 03:00:00,Germany,Germany,DE,321.58,384.59,59.11,51.0,entsoe.eu,false,
2024-01-06 04:00:00,Germany,Germany,DE,330.76,394.6,58.12,49.93,entsoe.eu,false,
2024-01-06 05:00:00,Germany,Germany,DE,338.09,402.63,57.29,49.37,entsoe.eu,false,
2024-01-06 06:00:00,Germany,Germany,DE,358.9,425.44,54.79,48.45,entsoe.eu,false,
2024-01-06 07:00:00,Germany,Germany,DE,377.23,443.5,53.13,46.89,entsoe.eu,false,
2024-01-06 08:00:00,Germany,Germany,DE,371.89,437.27,53.85,47.78,entsoe.eu,false,
2024-01-06 09:00:00,Germany,Germany,DE,364.45,427.67,55.14,48.86,entsoe.eu,false,
2024-01-06 10:00:00,Germany,Germany,DE,366.47,428.04,55.43,49.14,entsoe.eu,false,
2024-01-06 11:00:00,Germany,Germany,DE,360.7,421.97,55.95,49.12,entsoe.eu,false,
2024-01-06 12:00:00,Germany,Germany,DE,360.73,421.45,55.92,48.54,entsoe.eu,false,
2024-01-06 13:00:00,Germany,Germany,DE,365.02,424.09,55.8,48.36,entsoe.eu,false,
2024-01-06 14:00:00,Germany,Germany,DE,366.69,427.11,55.2,47.43,entsoe.eu,false,
2024-01-06 15:00:00,Germany,Germany,DE,368.08,426.48,55.49,47.62,entsoe.eu,false,
2024-01-06 16:00:00,Germany,Germany,DE,365.83,419.4,56.78,49.01,entsoe.eu,false,
2024-01-06 17:00:00,Germany,Germany,DE,368.61,421.63,56.68,49.93,entsoe.eu,false,
2024-01-06 18:00:00,Germany,Germany,DE,370.74,429.59,55.28,48.56,entsoe.eu,false,
2024-01-06 19:00:00,Germany,Germany,DE,364.05,426.69,54.85,47.62,entsoe.eu,false,
2024-01-06 20:00:00,Germany,Germany,DE,372.55,436.93,53.69,46.87,entsoe.eu,false,
2024-01-06 21:00:00,Germany,Germany,DE,373.03,437.87,53.59,46.63,entsoe.eu,false,
2024-01-06 22:00:00,Germany,Germany,DE,371.08,436.01,53.92,47.51,entsoe.eu,false,
2024-01-06 23:00:00,Germany,Germany,DE,368.02,432.77,54.61,48.15,entsoe.eu,false,
2024-01-07 00:00:00,Germany,Germany,DE,353.12,416.62,56.66,49.37,entsoe.eu,false,
2024-01-07 01:00:00,Germany,Germany,DE,333.05,395.41,58.6,50.05,entsoe.eu,false,
2024-01-07 02:00:00,Germany,Germany,DE,330.65,392.97,58.84,50.2,entsoe.eu,false,
2024-01-07 03:00:00,Germany,Germany,DE,330.78,393.22,58.79,50.48,entsoe.eu,false,
2024-01-07 04:00:00,Germany,Germany,DE,332.53,395.23,58.53,50.34,entsoe.eu,false,
2024-01-07 05:00:00,Germany,Germany,DE,333.09,396.26,58.33,51.03,entsoe.eu,false,
2024-01-07 06:00:00,Germany,Germany,DE,338.32,402.24,57.54,50.59,entsoe.eu,false,
2024-01-07 07:00:00,Germany,Germany,DE,352.82,418.06,55.8,49.28,entsoe.eu,false,
2024-01-07 08:00:00,Germany,Germany,DE,373.3,437.39,54.05,48.41,entsoe.eu,false,
2024-01-07 09:00:00,Germany,Germany,DE,372.97,436.23,54.27,48.98,entsoe.eu,false,
2024-01-07 10:00:00,Germany,Germany,DE,358.53,418.57,56.31,51.34,entsoe.eu,false,
2024-01-07 11:00:00,Germany,Germany,DE,347.17,408.27,57.09,51.97,entsoe.eu,false,
2024-01-07 12:00:00,Germany,Germany,DE,346.17,407.79,57.0,51.64,entsoe.eu,false,
2024-01-07 13:00:00,Germany,Germany,DE,347.47,409.29,56.64,51.04,entsoe.eu,false,
2024-01-07 14:00:00,Germany,Germany,DE,355.03,416.14,55.89,50.06,entsoe.eu,false,
2024-01-07 15:00:00,Germany,Germany,DE,349.34,409.06,56.72,50.0,entsoe.eu,false,
2024-01-07 16:00:00,Germany,Germany,DE,347.99,403.2,57.97,51.9,entsoe.eu,false,
2024-01-07 17:00:00,Germany,Germany,DE,357.78,415.1,56.67,51.96,entsoe.eu,false,
2024-01-07 18:00:00,Germany,Germany,DE,356.97,417.77,55.95,51.76,entsoe.eu,false,
2024-01-07 19:00:00,Germany,Germany,DE,362.19,425.57,54.92,51.4,entsoe.eu,false,
2024-01-07 20:00:00,Germany,Germany,DE,362.1,425.59,54.85,51.06,entsoe.eu,false,
2024-01-07 21:00:00,Germany,Germany,DE,363.1,427.78,54.36,50.58,entsoe.eu,false,
2024-01-07 22:00:00,Germany,Germany,DE,338.76,402.12,56.94,52.2,entsoe.eu,false,
2024-01-07 23:00:00,Germany,Germany,DE,319.63,381.5,59.03,53.43,entsoe.eu,false,
2024-01-08 00:00:00,Germany,Germany,DE,302.07,362.71,60.99,54.93,entsoe.eu,false,
2024-01-08 01:00:00,Germany,Germany,DE,293.54,353.71,61.79,55.94,entsoe.eu,false,
2024-01-08 02:00:00,Germany,Germany,DE,287.52,346.93,62.57,56.71,entsoe.eu,false,
2024-01-08 03:00:00,Germany,Germany,DE,294.33,354.73,61.45,55.33,entsoe.eu,false,
2024-01-08 04:00:00,Germany,Germany,DE,328.25,391.04,57.35,52.09,entsoe.eu,false,
2024-01-08 05:00:00,Germany,Germany,DE,365.48,429.96,52.79,48.09,entsoe.eu,false,
2024-01-08 06:00:00,Germany,Germany,DE,379.32,445.61,50.02,45.8,entsoe.eu,false,
2024-01-08 07:00:00,Germany,Germany,DE,380.82,444.68,50.49,46.69,entsoe.eu,false,
2024-01-08 08:00:00,Germany,Germany,DE,377.99,437.26,52.15,48.89,entsoe.eu,false,
2024-01-08 09:00:00,Germany,Germany,DE,369.42,429.13,53.07,50.55,entsoe.eu,false,
2024-01-08 10:00:00,Germany,Germany,DE,353.94,416.39,53.86,51.98,entsoe.eu,false,
2024-01-08 11:00:00,Germany,Germany,DE,346.57,408.34,54.91,53.22,entsoe.eu,false,
2024-01-08 12:00:00,Germany,Germany,DE,348.32,412.12,54.07,52.55,entsoe.eu,false,
2024-01-08 13:00:00,Germany,Germany,DE,362.35,427.25,52.15,50.45,entsoe.eu,false,
2024-01-08 14:00:00,Germany,Germany,DE,382.15,447.85,49.68,46.95,entsoe.eu,false,
2024-01-08 15:00:00,Germany,Germany,DE,395.8,460.94,48.5,45.69,entsoe.eu,false,
2024-01-08 16:00:00,Germany,Germany,DE,401.54,459.19,49.84,48.06,entsoe.eu,false,
2024-01-08 17:00:00,Germany,Germany,DE,408.79,463.77,50.03,48.93,entsoe.eu,false,
2024-01-08 18:00:00,Germany,Germany,DE,414.38,475.52,48.1,47.11,entsoe.eu,false,
2024-01-08 19:00:00,Germany,Germany,DE,417.34,482.04,46.93,45.69,entsoe.eu,false,
2024-01-08 20:00:00,Germany,Germany,DE,420.18,487.59,46.12,44.5,entsoe.eu,false,
2024-01-08 21:00:00,Germany,Germany,DE,423.3,492.67,45.78,43.89,entsoe.eu,false,
2024-01-08 22:00:00,Germany,Germany,DE,420.45,490.42,45.93,43.65,entsoe.eu,false,
2024-01-08 23:00:00,Germany,Germany,DE,421.35,491.65,45.88,43.46,entsoe.eu,false,
2024-01-09 00:00:00,Germany,Germany,DE,422.72,493.97,45.55,43.15,entsoe.eu,false,
2024-01-09 01:00:00,Germany,Germany,DE,423.82,496.0,44.81,42.45,entsoe.eu,false,
2024-01-09 02:00:00,Germany,Germany,DE,425.06,497.65,44.55,41.61,entsoe.eu,false,
2024-01-09 03:00:00,Germany,Germany,DE,432.13,504.86,43.82,40.75,entsoe.eu,false,
2024-01-09 04:00:00,Germany,Germany,DE,441.98,515.61,42.42,39.86,entsoe.eu,false,
2024-01-09 05:00:00,Germany,Germany,DE,464.63,535.49,40.26,38.17,entsoe.eu,false,
2024-01-09 06:00:00,Germany,Germany,DE,470.88,540.93,39.8,37.12,entsoe.eu,false,
2024-01-09 07:00:00,Germany,Germany,DE,479.45,543.97,40.61,38.34,entsoe.eu,false,
2024-01-09 08:00:00,Germany,Germany,DE,475.47,536.91,42.47,41.51,entsoe.eu,false,
2024-01-09 09:00:00,Germany,Germany,DE,451.65,515.67,44.53,43.75,entsoe.eu,false,
2024-01-09 10:00:00,Germany,Germany,DE,435.33,503.09,45.71,44.98,entsoe.eu,false,
2024-01-09 11:00:00,Germany,Germany,DE,431.51,503.1,45.35,44.64,entsoe.eu,false,
2024-01-09 12:00:00,Germany,Germany,DE,436.05,507.66,44.79,44.13,entsoe.eu,false,
2024-01-09 13:00:00,Germany,Germany,DE,451.09,522.86,42.67,41.26,entsoe.eu,false,
2024-01-09 14:00:00,Germany,Germany,DE,482.33,552.19,39.36,37.02,entsoe.eu,false,
2024-01-09 15:00:00,Germany,Germany,DE,479.68,544.39,40.37,37.16,entsoe.eu,false,
2024-01-09 16:00:00,Germany,Germany,DE,461.39,525.95,42.03,39.16,entsoe.eu,false,
2024-01-09 17:00:00,Germany,Germany,DE,468.19,533.21,41.54,39.41,entsoe.eu,false,
2024-01-09 18:00:00,Germany,Germany,DE,479.68,547.42,39.98,38.42,entsoe.eu,false,
2024-01-09 19:00:00,Germany,Germany,DE,492.06,564.32,37.85,36.54,entsoe.eu,false,
2024-01-09 20:00:00,Germany,Germany,DE,502.39,577.62,36.26,35.16,entsoe.eu,false,
2024-01-09 21:00:00,Germany,Germany,DE,498.47,575.13,36.43,34.97,entsoe.eu,false,
2024-01-09 22:00:00,Germany,Germany,DE,493.76,570.87,36.92,35.32,entsoe.eu,false,
2024-01-09 23:00:00,Germany,Germany,DE,493.15,571.62,36.1,34.57,entsoe.eu,false,
2024-01-10 00:00:00,Germany,Germany,DE,496.83,576.19,35.25,33.63,entsoe.eu,false,
2024-01-10 01:00:00,Germany,Germany,DE,494.83,574.54,35.09,33.41,entsoe.eu,false,
2024-01-10 02:00:00,Germany,Germany,DE,491.71,571.48,35.24,32.98,entsoe.eu,false,
2024-01-10 03:00:00,Germany,Germany,DE,490.08,569.61,35.38,32.68,entsoe.eu,false,
2024-01-10 04:00:00,Germany,Germany,DE,495.98,575.21,34.65,31.64,entsoe.eu,false,
2024-01-10 05:00:00,Germany,Germany,DE,503.73,579.41,34.56,31.8,entsoe.eu,false,
2024-01-10 06:00:00,Germany,Germany,DE,492.95,559.38,38.1,35.26,entsoe.eu,false,
2024-01-10 07:00:00,Germany,Germany,DE,486.19,551.09,39.19,36.49,entsoe.eu,false,
2024-01-10 08:00:00,Germany,Germany,DE,486.4,553.23,39.41,37.72,entsoe.eu,false,
2024-01-10 09:00:00,Germany,Germany,DE,477.22,548.58,39.56,38.43,entsoe.eu,false,
2024-01-10 10:00:00,Germany,Germany,DE,467.61,541.05,40.06,39.58,entsoe.eu,false,
2024-01-10 11:00:00,Germany,Germany,DE,464.9,541.2,39.55,39.09,entsoe.eu,false,
2024-01-10 12:00:00,Germany,Germany,DE,475.72,553.62,37.99,37.57,entsoe.eu,false,
2024-01-10 13:00:00,Germany,Germany,DE,496.42,575.75,35.26,34.58,entsoe.eu,false,
2024-01-10 14:00:00,Germany,Germany,DE,516.87,594.15,33.13,30.52,entsoe.eu,false,
2024-01-10 15:00:00,Germany,Germany,DE,527.25,600.44,32.88,29.5,entsoe.eu,false,
2024-01-10 16:00:00,Germany,Germany,DE,521.33,591.97,34.21,31.55,entsoe.eu,false,
2024-01-10 17:00:00,Germany,Germany,DE,527.25,598.78,33.46,31.7,entsoe.eu,false,
2024-01-10 18:00:00,Germany,Germany,DE,534.34,605.99,32.93,30.99,entsoe.eu,false,
2024-01-10 19:00:00,Germany,Germany,DE,547.74,623.66,31.01,28.63,entsoe.eu,false,
2024-01-10 20:00:00,Germany,Germany,DE,559.31,640.86,28.5,25.74,entsoe.eu,false,
2024-01-10 21:00:00,Germany,Germany,DE,558.49,641.91,28.04,25.17,entsoe.eu,false,
2024-01-10 22:00:00,Germany,Germany,DE,550.59,635.4,28.29,25.22,entsoe.eu,false,
2024-01-10 23:00:00,Germany,Germany,DE,537.03,621.72,29.16,25.36,entsoe.eu,false,
2024-01-11 00:00:00,Germany,Germany,DE,531.02,615.65,29.59,25.95,entsoe.eu,false,
2024-01-11 01:00:00,Germany,Germany,DE,529.42,613.78,29.83,26.58,entsoe.eu,false,
2024-01-11 02:00:00,Germany,Germany,DE,521.8,605.89,30.42,26.41,entsoe.eu,false,
2024-01-11 03:00:00,Germany,Germany,DE,515.68,598.56,31.38,27.07,entsoe.eu,false,
2024-01-11 04:00:00,Germany,Germany,DE,514.82,596.09,32.03,28.35,entsoe.eu,false,
2024-01-11 05:00:00,Germany,Germany,DE,525.79,604.91,31.53,28.64,entsoe.eu,false,
2024-01-11 06:00:00,Germany,Germany,DE,507.45,583.1,34.71,31.19,entsoe.eu,false,
2024-01-11 07:00:00,Germany,Germany,DE,501.76,572.52,36.57,33.79,entsoe.eu,false,
2024-01-11 08:00:00,Germany,Germany,DE,494.73,565.06,38.09,36.23,entsoe.eu,false,
2024-01-11 09:00:00,Germany,Germany,DE,480.55,552.64,39.7,38.86,entsoe.eu,false,
2024-01-11 10:00:00,Germany,Germany,DE,463.29,536.64,41.39,40.72,entsoe.eu,false,
2024-01-11 11:00:00,Germany,Germany,DE,459.73,532.0,41.84,40.85,entsoe.eu,false,
2024-01-11 12:00:00,Germany,Germany,DE,470.82,545.23,40.03,38.08,entsoe.eu,false,
2024-01-11 13:00:00,Germany,Germany,DE,493.03,568.05,37.46,35.23,entsoe.eu,false,
2024-01-11 14:00:00,Germany,Germany,DE,516.39,590.49,34.72,31.41,entsoe.eu,false,
2024-01-11 15:00:00,Germany,Germany,DE,530.52,602.34,33.07,29.12,entsoe.eu,false,
2024-01-11 16:00:00,Germany,Germany,DE,529.75,596.14,34.49,30.59,entsoe.eu,false,
2024-01-11 17:00:00,Germany,Germany,DE,536.87,605.65,33.14,30.14,entsoe.eu,false,
2024-01-11 18:00:00,Germany,Germany,DE,541.01,614.64,31.47,28.38,entsoe.eu,false,
2024-01-11 19:00:00,Germany,Germany,DE,543.79,619.66,31.2,27.62,entsoe.eu,false,
2024-01-11 20:00:00,Germany,Germany,DE,551.02,630.59,29.47,25.98,entsoe.eu,false,
2024-01-11 21:00:00,Germany,Germany,DE,544.51,625.91,28.99,25.36,entsoe.eu,false,
2024-01-11 22:00:00,Germany,Germany,DE,540.54,624.78,28.76,25.03,entsoe.eu,false,
2024-01-11 23:00:00,Germany,Germany,DE,534.81,620.71,28.45,24.93,entsoe.eu,false,
2024-01-12 00:00:00,Germany,Germany,DE,524.65,611.09,29.02,25.03,entsoe.eu,false,
2024-01-12 01:00:00,Germany,Germany,DE,522.83,607.73,29.94,26.06,entsoe.eu,false,
2024-01-12 02:00:00,Germany,Germany,DE,526.37,610.18,30.25,25.95,entsoe.eu,false,
2024-01-12 03:00:00,Germany,Germany,DE,516.31,598.72,31.69,27.4,entsoe.eu,false,
2024-01-12 04:00:00,Germany,Germany,DE,514.65,595.9,32.17,28.07,entsoe.eu,false,
