Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Poland,Poland,PL,659.11,722.45,30.68,30.38,entsoe.eu,false,
2024-01-01 01:00:00,Poland,Poland,PL,665.6,729.43,29.91,29.53,entsoe.eu,false,
2024-01-01 02:00:00,Poland,Poland,PL,673.15,737.69,28.98,28.56,entsoe.eu,false,
2024-01-01 03:00:00,Poland,Poland,PL,683.4,748.61,27.93,27.4,entsoe.eu,false,
2024-01-01 04:00:00,Poland,Poland,PL,692.49,758.53,26.75,26.27,entsoe.eu,false,
2024-01-01 05:00:00,Poland,Poland,PL,703.06,770.41,25.35,24.89,entsoe.eu,false,
2024-01-01 06:00:00,Poland,Poland,PL,705.02,772.85,25.16,24.81,entsoe.eu,false,
2024-01-01 07:00:00,Poland,Poland,PL,695.33,763.07,25.76,25.35,entsoe.eu,false,
2024-01-01 08:00:00,Poland,Poland,PL,702.53,770.17,24.96,24.26,entsoe.eu,false,
2024-01-01 09:00:00,Poland,Poland,PL,703.48,770.46,25.34,24.51,entsoe.eu,false,
2024-01-01 10:00:00,Poland,Poland,PL,681.39,746.89,27.69,25.14,entsoe.eu,false,
2024-01-01 11:00:00,Poland,Poland,PL,685.91,750.93,27.56,24.64,entsoe.eu,false,
2024-01-01 12:00:00,Poland,Poland,PL,668.31,730.65,30.33,26.37,entsoe.eu,false,
2024-01-01 13:00:00,Poland,Poland,PL,666.8,730.4,29.77,26.48,entsoe.eu,false,
2024-01-01 14:00:00,Poland,Poland,PL,692.82,756.71,27.63,25.52,entsoe.eu,false,
2024-01-01 15:00:00,Poland,Poland,PL,682.59,744.91,29.0,26.65,entsoe.eu,false,
2024-01-01 16:00:00,Poland,Poland,PL,658.66,719.93,31.09,28.85,entsoe.eu,false,
2024-01-01 17:00:00,Poland,Poland,PL,639.7,700.37,32.47,29.63,entsoe.eu,false,
2024-01-01 18:00:00,Poland,Poland,PL,640.81,701.86,32.3,29.4,entsoe.eu,false,
2024-01-01 19:00:00,Poland,Poland,PL,661.85,723.45,30.52,28.13,entsoe.eu,false,
2024-01-01 20:00:00,Poland,Poland,PL,659.91,722.62,30.09,27.12,entsoe.eu,false,
2024-01-01 21:00:00,Poland,Poland,PL,678.15,742.69,27.87,25.64,entsoe.eu,false,
2024-01-01 22:00:00,Poland,Poland,PL,702.1,767.98,25.27,23.51,entsoe.eu,false,
2024-01-01 23:00:00,Poland,Poland,PL,698.59,765.29,25.16,23.88,entsoe.eu,false,
2024-01-02 00:00:00,Poland,Poland,PL,708.36,774.44,25.13,23.79,entsoe.eu,false,
2024-01-02 01:00:00,Poland,Poland,PL,722.62,788.95,24.1,22.93,entsoe.eu,false,
2024-01-02 02:00:00,Poland,Poland,PL,721.19,787.81,24.07,23.06,entsoe.eu,false,
2024-01-02 03:00:00,Poland,Poland,PL,733.79,800.87,23.1,22.36,entsoe.eu,false,
2024-01-02 04:00:00,Poland,Poland,PL,727.2,794.49,23.53,22.94,entsoe.eu,false,
2024-01-02 05:00:00,Poland,Poland,PL,735.96,803.89,22.15,21.38,entsoe.eu,false,
2024-01-02 06:00:00,Poland,Poland,PL,748.83,815.24,21.78,20.84,entsoe.eu,false,
2024-01-02 07:00:00,Poland,Poland,PL,754.53,820.59,21.4,20.31,entsoe.eu,false,
2024-01-02 08:00:00,Poland,Poland,PL,734.25,797.59,24.41,23.08,entsoe.eu,false,
2024-01-02 09:00:00,Poland,Poland,PL,697.08,758.85,28.3,26.23,entsoe.eu,false,
2024-01-02 10:00:00,Poland,Poland,PL,673.72,734.24,30.68,27.38,entsoe.eu,false,
2024-01-02 11:00:00,Poland,Poland,PL,685.32,745.63,29.8,26.65,entsoe.eu,false,
2024-01-02 12:00:00,Poland,Poland,PL,700.21,762.16,27.52,24.39,entsoe.eu,false,
2024-01-02 13:00:00,Poland,Poland,PL,731.39,794.32,24.55,22.93,entsoe.eu,false,
2024-01-02 14:00:00,Poland,Poland,PL,736.05,796.83,25.27,24.25,entsoe.eu,false,
2024-01-02 15:00:00,Poland,Poland,PL,724.47,781.21,28.29,27.34,entsoe.eu,false,
2024-01-02 16:00:00,Poland,Poland,PL,708.86,764.05,30.42,29.5,entsoe.eu,false,
2024-01-02 17:00:00,Poland,Poland,PL,694.7,750.14,31.39,30.62,entsoe.eu,false,
2024-01-02 18:00:00,Poland,Poland,PL,676.8,731.94,32.97,32.32,entsoe.eu,false,
2024-01-02 19:00:00,Poland,Poland,PL,659.01,714.29,34.22,33.75,entsoe.eu,false,
2024-01-02 20:00:00,Poland,Poland,PL,643.86,699.28,35.13,34.85,entsoe.eu,false,
2024-01-02 21:00:00,Poland,Poland,PL,641.92,700.35,33.26,33.05,entsoe.eu,false,
2024-01-02 22:00:00,Poland,Poland,PL,605.93,664.96,35.49,35.29,entsoe.eu,false,
2024-01-02 23:00:00,Poland,Poland,PL,590.47,648.1,37.71,37.41,entsoe.eu,false,
2024-01-03 00:00:00,Poland,Poland,PL,580.2,637.24,38.7,38.35,entsoe.eu,false,
2024-01-03 01:00:00,Poland,Poland,PL,577.87,634.88,38.8,38.42,entsoe.eu,false,
2024-01-03 02:00:00,Poland,Poland,PL,578.03,634.86,38.92,38.49,entsoe.eu,false,
2024-01-03 03:00:00,Poland,Poland,PL,578.55,635.57,38.76,38.48,entsoe.eu,false,
2024-01-03 04:00:00,Poland,Poland,PL,590.11,648.21,36.95,36.63,entsoe.eu,false,
2024-01-03 05:00:00,Poland,Poland,PL,615.47,673.5,35.08,34.81,entsoe.eu,false,
2024-01-03 06:00:00,Poland,Poland,PL,636.58,692.21,34.98,34.72,entsoe.eu,false,
2024-01-03 07:00:00,Poland,Poland,PL,632.91,687.84,35.79,35.53,entsoe.eu,false,
2024-01-03 08:00:00,Poland,Poland,PL,621.45,675.71,37.05,36.75,entsoe.eu,false,
2024-01-03 09:00:00,Poland,Poland,PL,617.06,673.13,36.33,36.14,entsoe.eu,false,
2024-01-03 10:00:00,Poland,Poland,PL,616.39,673.48,35.78,35.5,entsoe.eu,false,
2024-01-03 11:00:00,Poland,Poland,PL,630.14,688.04,34.44,34.15,entsoe.eu,false,
2024-01-03 12:00:00,Poland,Poland,PL,648.96,706.15,33.55,33.13,entsoe.eu,false,
2024-01-03 13:00:00,Poland,Poland,PL,670.11,729.11,30.8,30.05,entsoe.eu,false,
2024-01-03 14:00:00,Poland,Poland,PL,683.93,743.0,29.61,28.62,entsoe.eu,false,
2024-01-03 15:00:00,Poland,Poland,PL,687.87,743.17,31.53,30.88,entsoe.eu,false,
2024-01-03 16:00:00,Poland,Poland,PL,686.11,740.37,32.16,31.36,entsoe.eu,false,
2024-01-03 17:00:00,Poland,Poland,PL,677.72,733.45,31.78,30.84,entsoe.eu,false,
2024-01-03 18:00:00,Poland,Poland,PL,671.25,729.71,30.64,29.27,entsoe.eu,false,
2024-01-03 19:00:00,Poland,Poland,PL,658.72,717.82,31.33,29.13,entsoe.eu,false,
2024-01-03 20:00:00,Poland,Poland,PL,668.91,729.04,30.06,27.83,entsoe.eu,false,
2024-01-03 21:00:00,Poland,Poland,PL,682.3,743.86,28.37,27.32,entsoe.eu,false,
2024-01-03 22:00:00,Poland,Poland,PL,688.65,751.35,27.4,26.71,entsoe.eu,false,
2024-01-03 23:00:00,Poland,Poland,PL,688.85,751.88,27.47,26.69,entsoe.eu,false,
2024-01-04 00:00:00,Poland,Poland,PL,691.7,754.87,27.17,26.39,entsoe.eu,false,
2024-01-04 01:00:00,Poland,Poland,PL,694.64,757.38,27.21,26.43,entsoe.eu,false,
2024-01-04 02:00:00,Poland,Poland,PL,694.35,757.3,27.2,26.44,entsoe.eu,false,
2024-01-04 03:00:00,Poland,Poland,PL,697.35,760.66,26.74,26.06,entsoe.eu,false,
2024-01-04 04:00:00,Poland,Poland,PL,712.93,776.93,25.17,24.75,entsoe.eu,false,
2024-01-04 05:00:00,Poland,Poland,PL,730.94,795.34,23.52,23.0,entsoe.eu,false,
2024-01-04 06:00:00,Poland,Poland,PL,728.91,792.19,24.32,23.37,entsoe.eu,false,
2024-01-04 07:00:00,Poland,Poland,PL,722.74,784.04,25.75,24.81,entsoe.eu,false,
2024-01-04 08:00:00,Poland,Poland,PL,700.3,758.0,29.42,27.22,entsoe.eu,false,
2024-01-04 09:00:00,Poland,Poland,PL,674.71,731.21,31.81,28.76,entsoe.eu,false,
2024-01-04 10:00:00,Poland,Poland,PL,673.41,729.94,31.7,28.37,entsoe.eu,false,
2024-01-04 11:00:00,Poland,Poland,PL,654.4,712.62,32.05,29.08,entsoe.eu,false,
2024-01-04 12:00:00,Poland,Poland,PL,659.3,718.01,31.31,27.82,entsoe.eu,false,
2024-01-04 13:00:00,Poland,Poland,PL,677.54,736.43,30.06,28.47,entsoe.eu,false,
2024-01-04 14:00:00,Poland,Poland,PL,699.82,759.56,27.83,27.14,entsoe.eu,false,
2024-01-04 15:00:00,Poland,Poland,PL,715.62,774.83,26.62,26.15,entsoe.eu,false,
2024-01-04 16:00:00,Poland,Poland,PL,734.83,788.63,28.58,28.44,entsoe.eu,false,
2024-01-04 17:00:00,Poland,Poland,PL,741.93,794.96,28.61,28.41,entsoe.eu,false,
2024-01-04 18:00:00,Poland,Poland,PL,749.63,807.58,25.13,24.79,entsoe.eu,false,
2024-01-04 19:00:00,Poland,Poland,PL,739.59,800.17,24.37,23.73,entsoe.eu,false,
2024-01-04 20:00:00,Poland,Poland,PL,736.6,798.01,24.24,23.65,entsoe.eu,false,
2024-01-04 21:00:00,Poland,Poland,PL,714.92,777.27,25.39,24.24,entsoe.eu,false,
2024-01-04 22:00:00,Poland,Poland,PL,719.22,782.7,24.6,23.32,entsoe.eu,false,
2024-01-04 23:00:00,Poland,Poland,PL,742.48,807.31,22.5,21.29,entsoe.eu,false,
2024-01-05 00:00:00,Poland,Poland,PL,767.02,833.32,20.14,18.99,entsoe.eu,false,
2024-01-05 01:00:00,Poland,Poland,PL,776.96,844.5,18.68,17.62,entsoe.eu,false,
2024-01-05 02:00:00,Poland,Poland,PL,790.0,858.28,17.37,16.42,entsoe.eu,false,
2024-01-05 03:00:00,Poland,Poland,PL,813.45,882.44,15.24,14.19,entsoe.eu,false,
2024-01-05 04:00:00,Poland,Poland,PL,810.75,880.47,15.21,13.97,entsoe.eu,false,
2024-01-05 05:00:00,Poland,Poland,PL,828.28,897.21,14.38,13.37,entsoe.eu,false,
2024-01-05 06:00:00,Poland,Poland,PL,822.91,886.84,17.5,16.02,entsoe.eu,false,
2024-01-05 07:00:00,Poland,Poland,PL,803.97,865.55,19.96,17.05,entsoe.eu,false,
2024-01-05 08:00:00,Poland,Poland,PL,771.94,833.05,22.3,17.89,entsoe.eu,false,
2024-01-05 09:00:00,Poland,Poland,PL,751.61,814.89,22.48,17.42,entsoe.eu,false,
2024-01-05 10:00:00,Poland,Poland,PL,744.42,808.11,22.77,17.8,entsoe.eu,false,
2024-01-05 11:00:00,Poland,Poland,PL,746.49,810.36,22.68,18.45,entsoe.eu,false,
2024-01-05 12:00:00,Poland,Poland,PL,760.46,824.45,21.6,17.84,entsoe.eu,false,
2024-01-05 13:00:00,Poland,Poland,PL,775.32,840.02,20.07,16.83,entsoe.eu,false,
2024-01-05 14:00:00,Poland,Poland,PL,793.69,858.73,18.48,15.68,entsoe.eu,false,
2024-01-05 15:00:00,Poland,Poland,PL,802.27,864.44,19.39,16.91,entsoe.eu,false,
2024-01-05 16:00:00,Poland,Poland,PL,803.19,864.07,20.04,18.13,entsoe.eu,false,
2024-01-05 17:00:00,Poland,Poland,PL,795.87,857.12,20.39,18.45,entsoe.eu,false,
2024-01-05 18:00:00,Poland,Poland,PL,786.94,848.78,20.74,18.82,entsoe.eu,false,
2024-01-05 19:00:00,Poland,Poland,PL,781.12,845.44,19.91,18.23,entsoe.eu,false,
2024-01-05 20:00:00,Poland,Poland,PL,783.49,849.49,19.07,17.53,entsoe.eu,false,
2024-01-05 21:00:00,Poland,Poland,PL,760.53,825.4,21.48,18.9,entsoe.eu,false,
2024-01-05 22:00:00,Poland,Poland,PL,758.6,825.29,20.63,19.59,entsoe.eu,false,
2024-01-05 23:00:00,Poland,Poland,PL,736.2,802.62,22.3,19.9,entsoe.eu,false,
2024-01-06 00:00:00,Poland,Poland,PL,751.24,817.71,21.17,19.07,entsoe.eu,false,
2024-01-06 01:00:00,Poland,Poland,PL,757.45,824.35,20.3,18.16,entsoe.eu,false,
2024-01-06 02:00:00,Poland,Poland,PL,771.41,838.32,19.35,18.24,entsoe.eu,false,
2024-01-06 03:00:00,Poland,Poland,PL,766.71,834.29,19.29,17.85,entsoe.eu,false,
2024-01-06 04:00:00,Poland,Poland,PL,768.39,836.11,19.17,17.43,entsoe.eu,false,
2024-01-06 05:00:00,Poland,Poland,PL,764.19,830.18,20.42,17.95,entsoe.eu,false,
2024-01-06 06:00:00,Poland,Poland,PL,768.5,835.26,19.5,17.63,entsoe.eu,false,
2024-01-06 07:00:00,Poland,Poland,PL,759.74,826.18,20.4,18.99,entsoe.eu,false,
2024-01-06 08:00:00,Poland,Poland,PL,742.41,808.25,22.13,20.44,entsoe.eu,false,
2024-01-06 09:00:00,Poland,Poland,PL,753.88,817.72,22.44,21.51,entsoe.eu,false,
2024-01-06 10:00:00,Poland,Poland,PL,759.72,822.77,22.49,21.73,entsoe.eu,false,
2024-01-06 11:00:00,Poland,Poland,PL,753.42,817.18,22.43,21.52,entsoe.eu,false,
2024-01-06 12:00:00,Poland,Poland,PL,738.09,801.48,23.64,22.36,entsoe.eu,false,
2024-01-06 13:00:00,Poland,Poland,PL,719.79,783.09,24.81,22.59,entsoe.eu,false,
2024-01-06 14:00:00,Poland,Poland,PL,735.55,799.31,23.32,21.8,entsoe.eu,false,
2024-01-06 15:00:00,Poland,Poland,PL,742.88,804.07,24.23,23.01,entsoe.eu,false,
2024-01-06 16:00:00,Poland,Poland,PL,741.83,800.51,25.55,23.96,entsoe.eu,false,
2024-01-06 17:00:00,Poland,Poland,PL,736.92,794.76,26.37,25.11,entsoe.eu,false,
2024-01-06 18:00:00,Poland,Poland,PL,727.5,785.22,27.16,25.84,entsoe.eu,false,
2024-01-06 19:00:00,Poland,Poland,PL,696.09,753.82,29.6,27.09,entsoe.eu,false,
2024-01-06 20:00:00,Poland,Poland,PL,688.96,747.71,29.63,27.01,entsoe.eu,false,
2024-01-06 21:00:00,Poland,Poland,PL,688.52,750.45,27.65,24.34,entsoe.eu,false,
2024-01-06 22:00:00,Poland,Poland,PL,701.64,763.92,26.3,22.73,entsoe.eu,false,
2024-01-06 23:00:00,Poland,Poland,PL,714.45,777.46,25.1,22.63,entsoe.eu,false,
2024-01-07 00:00:00,Poland,Poland,PL,708.29,770.81,25.7,23.04,entsoe.eu,false,
2024-01-07 01:00:00,Poland,Poland,PL,707.19,769.5,25.77,22.57,entsoe.eu,false,
2024-01-07 02:00:00,Poland,Poland,PL,716.49,779.44,24.78,22.04,entsoe.eu,false,
2024-01-07 03:00:00,Poland,Poland,PL,726.91,790.63,23.72,21.49,entsoe.eu,false,
2024-01-07 04:00:00,Poland,Poland,PL,726.85,790.9,23.68,21.63,entsoe.eu,false,
2024-01-07 05:00:00,Poland,Poland,PL,729.17,793.51,23.47,21.53,entsoe.eu,false,
2024-01-07 06:00:00,Poland,Poland,PL,730.62,794.48,23.6,21.42,entsoe.eu,false,
2024-01-07 07:00:00,Poland,Poland,PL,726.65,789.86,24.32,22.05,entsoe.eu,false,
2024-01-07 08:00:00,Poland,Poland,PL,725.83,788.45,24.69,22.68,entsoe.eu,false,
2024-01-07 09:00:00,Poland,Poland,PL,729.93,791.56,25.08,23.6,entsoe.eu,false,
2024-01-07 10:00:00,Poland,Poland,PL,721.82,783.13,25.82,24.37,entsoe.eu,false,
2024-01-07 11:00:00,Poland,Poland,PL,714.32,775.12,26.54,24.64,entsoe.eu,false,
2024-01-07 12:00:00,Poland,Poland,PL,713.54,773.63,26.92,25.0,entsoe.eu,false,
2024-01-07 13:00:00,Poland,Poland,PL,725.46,787.07,25.11,23.67,entsoe.eu,false,
2024-01-07 14:00:00,Poland,Poland,PL,722.42,783.35,25.67,23.38,entsoe.eu,false,
2024-01-07 15:00:00,Poland,Poland,PL,713.87,774.44,26.18,23.03,entsoe.eu,false,
2024-01-07 16:00:00,Poland,Poland,PL,712.09,769.77,27.97,24.82,entsoe.eu,false,
2024-01-07 17:00:00,Poland,Poland,PL,717.07,772.41,29.1,26.39,entsoe.eu,false,
2024-01-07 18:00:00,Poland,Poland,PL,723.64,779.58,28.47,26.25,entsoe.eu,false,
2024-01-07 19:00:00,Poland,Poland,PL,713.49,770.54,28.74,26.07,entsoe.eu,false,
2024-01-07 20:00:00,Poland,Poland,PL,708.94,769.17,27.21,24.22,entsoe.eu,false,
2024-01-07 21:00:00,Poland,Poland,PL,717.58,777.91,26.64,24.21,entsoe.eu,false,
2024-01-07 22:00:00,Poland,Poland,PL,715.91,777.45,26.06,24.2,entsoe.eu,false,
2024-01-07 23:00:00,Poland,Poland,PL,723.56,786.13,24.8,22.65,entsoe.eu,false,
2024-01-08 00:00:00,Poland,Poland,PL,721.5,783.82,25.01,22.24,entsoe.eu,false,
2024-01-08 01:00:00,Poland,Poland,PL,722.7,784.97,24.85,22.41,entsoe.eu,false,
2024-01-08 02:00:00,Poland,Poland,PL,725.08,787.11,24.76,22.39,entsoe.eu,false,
2024-01-08 03:00:00,Poland,Poland,PL,733.87,796.18,24.04,21.57,entsoe.eu,false,
2024-01-08 04:00:00,Poland,Poland,PL,745.25,808.41,22.95,21.01,entsoe.eu,false,
2024-01-08 05:00:00,Poland,Poland,PL,754.96,819.39,21.32,19.91,entsoe.eu,false,
2024-01-08 06:00:00,Poland,Poland,PL,762.43,824.43,22.06,20.56,entsoe.eu,false,
2024-01-08 07:00:00,Poland,Poland,PL,745.49,806.25,24.06,22.39,entsoe.eu,false,
2024-01-08 08:00:00,Poland,Poland,PL,744.89,803.66,25.56,24.51,entsoe.eu,false,
2024-01-08 09:00:00,Poland,Poland,PL,743.88,804.4,25.06,24.24,entsoe.eu,false,
2024-01-08 10:00:00,Poland,Poland,PL,742.28,804.23,24.72,24.05,entsoe.eu,false,
2024-01-08 11:00:00,Poland,Poland,PL,744.64,808.09,23.65,22.55,entsoe.eu,false,
2024-01-08 12:00:00,Poland,Poland,PL,765.82,830.2,21.5,20.63,entsoe.eu,false,
2024-01-08 13:00:00,Poland,Poland,PL,790.8,856.11,18.9,17.87,entsoe.eu,false,
2024-01-08 14:00:00,Poland,Poland,PL,818.15,884.32,15.93,14.08,entsoe.eu,false,
2024-01-08 15:00:00,Poland,Poland,PL,831.89,897.37,15.2,13.49,entsoe.eu,false,
2024-01-08 16:00:00,Poland,Poland,PL,813.87,877.8,17.3,15.44,entsoe.eu,false,
2024-01-08 17:00:00,Poland,Poland,PL,774.12,834.65,22.02,18.83,entsoe.eu,false,
2024-01-08 18:00:00,Poland,Poland,PL,769.2,828.9,23.02,19.54,entsoe.eu,false,
2024-01-08 19:00:00,Poland,Poland,PL,770.16,830.38,22.69,18.44,entsoe.eu,false,
2024-01-08 20:00:00,Poland,Poland,PL,789.97,853.0,20.01,15.94,entsoe.eu,false,
2024-01-08 21:00:00,Poland,Poland,PL,806.29,873.1,16.87,13.52,entsoe.eu,false,
2024-01-08 22:00:00,Poland,Poland,PL,829.66,897.34,14.7,11.8,entsoe.eu,false,
2024-01-08 23:00:00,Poland,Poland,PL,815.27,882.71,15.85,12.11,entsoe.eu,false,
2024-01-09 00:00:00,Poland,Poland,PL,819.49,886.74,15.55,11.66,entsoe.eu,false,
2024-01-09 01:00:00,Poland,Poland,PL,820.78,888.21,15.52,12.38,entsoe.eu,false,
2024-01-09 02:00:00,Poland,Poland,PL,819.32,885.02,16.85,13.54,entsoe.eu,false,
2024-01-09 03:00:00,Poland,Poland,PL,803.16,868.07,18.3,14.34,entsoe.eu,false,
2024-01-09 04:00:00,Poland,Poland,PL,793.15,856.85,19.65,14.95,entsoe.eu,false,
2024-01-09 05:00:00,Poland,Poland,PL,806.11,870.9,17.59,14.36,entsoe.eu,false,
2024-01-09 06:00:00,Poland,Poland,PL,821.63,885.04,17.11,14.14,entsoe.eu,false,
2024-01-09 07:00:00,Poland,Poland,PL,834.0,896.51,16.99,15.73,entsoe.eu,false,
2024-01-09 08:00:00,Poland,Poland,PL,807.16,869.29,19.44,18.82,entsoe.eu,false,
2024-01-09 09:00:00,Poland,Poland,PL,771.34,833.66,22.41,21.75,entsoe.eu,false,
2024-01-09 10:00:00,Poland,Poland,PL,753.1,816.6,23.31,22.59,entsoe.eu,false,
2024-01-09 11:00:00,Poland,Poland,PL,751.16,815.56,23.04,22.34,entsoe.eu,false,
2024-01-09 12:00:00,Poland,Poland,PL,752.45,817.89,22.26,21.34,entsoe.eu,false,
2024-01-09 13:00:00,Poland,Poland,PL,793.11,858.76,19.0,17.83,entsoe.eu,false,
2024-01-09 14:00:00,Poland,Poland,PL,837.09,902.0,15.83,14.31,entsoe.eu,false,
2024-01-09 15:00:00,Poland,Poland,PL,830.62,893.74,16.88,14.33,entsoe.eu,false,
2024-01-09 16:00:00,Poland,Poland,PL,831.94,892.97,18.03,15.73,entsoe.eu,false,
2024-01-09 17:00:00,Poland,Poland,PL,836.97,898.1,17.85,16.34,entsoe.eu,false,
2024-01-09 18:00:00,Poland,Poland,PL,830.43,892.68,17.7,16.12,entsoe.eu,false,
2024-01-09 19:00:00,Poland,Poland,PL,819.43,884.19,17.0,14.88,entsoe.eu,false,
2024-01-09 20:00:00,Poland,Poland,PL,823.43,888.21,16.95,15.12,entsoe.eu,false,
2024-01-09 21:00:00,Poland,Poland,PL,830.21,896.43,15.81,14.04,entsoe.eu,false,
2024-01-09 22:00:00,Poland,Poland,PL,841.67,908.52,14.87,13.2,entsoe.eu,false,
2024-01-09 23:00:00,Poland,Poland,PL,834.97,902.46,15.12,13.43,entsoe.eu,false,
2024-01-10 00:00:00,Poland,Poland,PL,833.39,901.52,14.9,13.22,entsoe.eu,false,
2024-01-10 01:00:00,Poland,Poland,PL,833.59,902.04,14.64,12.99,entsoe.eu,false,
2024-01-10 02:00:00,Poland,Poland,PL,829.88,898.79,14.57,12.96,entsoe.eu,false,
2024-01-10 03:00:00,Poland,Poland,PL,833.06,902.14,14.31,12.85,entsoe.eu,false,
2024-01-10 04:00:00,Poland,Poland,PL,835.85,906.01,13.25,11.88,entsoe.eu,false,
2024-01-10 05:00:00,Poland,Poland,PL,842.92,912.86,12.49,11.33,entsoe.eu,false,
2024-01-10 06:00:00,Poland,Poland,PL,855.08,922.22,13.0,11.88,entsoe.eu,false,
2024-01-10 07:00:00,Poland,Poland,PL,849.68,913.66,15.25,14.2,entsoe.eu,false,
2024-01-10 08:00:00,Poland,Poland,PL,808.56,871.63,18.77,16.68,entsoe.eu,false,
2024-01-10 09:00:00,Poland,Poland,PL,766.46,830.69,21.66,19.01,entsoe.eu,false,
2024-01-10 10:00:00,Poland,Poland,PL,743.17,807.87,23.22,20.74,entsoe.eu,false,
2024-01-10 11:00:00,Poland,Poland,PL,735.38,799.63,24.3,21.63,entsoe.eu,false,
2024-01-10 12:00:00,Poland,Poland,PL,748.44,813.3,23.01,20.22,entsoe.eu,false,
2024-01-10 13:00:00,Poland,Poland,PL,788.5,855.23,18.76,16.28,entsoe.eu,false,
2024-01-10 14:00:00,Poland,Poland,PL,838.64,907.35,13.39,11.44,entsoe.eu,false,
2024-01-10 15:00:00,Poland,Poland,PL,859.4,925.53,13.13,11.84,entsoe.eu,false,
2024-01-10 16:00:00,Poland,Poland,PL,852.41,916.03,15.24,14.15,entsoe.eu,false,
2024-01-10 17:00:00,Poland,Poland,PL,849.68,912.77,15.78,14.97,entsoe.eu,false,
2024-01-10 18:00:00,Poland,Poland,PL,834.53,897.87,16.67,15.73,entsoe.eu,false,
2024-01-10 19:00:00,Poland,Poland,PL,815.55,879.13,17.99,16.95,entsoe.eu,false,
2024-01-10 20:00:00,Poland,Poland,PL,817.7,881.38,17.98,16.9,entsoe.eu,false,
2024-01-10 21:00:00,Poland,Poland,PL,799.53,864.19,18.81,17.69,entsoe.eu,false,
2024-01-10 22:00:00,Poland,Poland,PL,789.48,854.68,19.23,18.05,entsoe.eu,false,
2024-01-10 23:00:00,Poland,Poland,PL,778.93,842.98,20.45,19.24,entsoe.eu,false,
2024-01-11 00:00:00,Poland,Poland,PL,770.64,834.67,20.82,19.63,entsoe.eu,false,
2024-01-11 01:00:00,Poland,Poland,PL,761.37,825.34,21.55,20.35,entsoe.eu,false,
2024-01-11 02:00:00,Poland,Poland,PL,757.2,821.04,21.93,20.7,entsoe.eu,false,
2024-01-11 03:00:00,Poland,Poland,PL,745.62,809.09,22.83,21.6,entsoe.eu,false,
2024-01-11 04:00:00,Poland,Poland,PL,742.01,805.32,23.13,21.96,entsoe.eu,false,
2024-01-11 05:00:00,Poland,Poland,PL,757.57,820.96,21.83,20.83,entsoe.eu,false,
2024-01-11 06:00:00,Poland,Poland,PL,762.79,826.06,21.39,20.51,entsoe.eu,false,
2024-01-11 07:00:00,Poland,Poland,PL,753.18,813.72,23.71,22.87,entsoe.eu,false,
2024-01-11 08:00:00,Poland,Poland,PL,744.64,804.49,24.92,24.16,entsoe.eu,false,
2024-01-11 09:00:00,Poland,Poland,PL,732.32,793.76,24.97,24.2,entsoe.eu,false,
2024-01-11 10:00:00,Poland,Poland,PL,720.32,781.43,26.13,25.16,entsoe.eu,false,
2024-01-11 11:00:00,Poland,Poland,PL,710.46,771.64,26.77,25.66,entsoe.eu,false,
2024-01-11 12:00:00,Poland,Poland,PL,712.01,773.3,26.62,25.12,entsoe.eu,false,
2024-01-11 13:00:00,Poland,Poland,PL,732.95,795.45,24.2,23.13,entsoe.eu,false,
2024-01-11 14:00:00,Poland,Poland,PL,741.44,804.23,23.23,22.27,entsoe.eu,false,
2024-01-11 15:00:00,Poland,Poland,PL,757.57,818.17,23.11,22.55,entsoe.eu,false,
2024-01-11 16:00:00,Poland,Poland,PL,761.58,821.06,23.11,22.92,entsoe.eu,false,
2024-01-11 17:00:00,Poland,Poland,PL,758.72,819.27,22.67,22.47,entsoe.eu,false,
2024-01-11 18:00:00,Poland,Poland,PL,773.08,835.16,20.91,20.73,entsoe.eu,false,
2024-01-11 19:00:00,Poland,Poland,PL,768.3,831.6,20.61,20.36,entsoe.eu,false,
2024-01-11 20:00:00,Poland,Poland,PL,773.94,837.44,20.31,20.13,entsoe.eu,false,
2024-01-11 21:00:00,Poland,Poland,PL,759.89,824.61,20.94,20.28,entsoe.eu,false,
2024-01-11 22:00:00,Poland,Poland,PL,771.21,835.16,20.87,19.94,entsoe.eu,false,
2024-01-11 23:00:00,Poland,Poland,PL,760.91,826.27,20.97,19.35,entsoe.eu,false,
2024-01-12 00:00:00,Poland,Poland,PL,784.47,851.58,18.47,17.04,entsoe.eu,false,
2024-01-12 01:00:00,Poland,Poland,PL,810.81,878.74,16.18,14.84,entsoe.eu,false,
2024-01-12 02:00:00,Poland,Poland,PL,828.76,897.42,14.64,13.22,entsoe.eu,false,
2024-01-12 03:00:00,Poland,Poland,PL,838.14,908.13,13.52,12.18,entsoe.eu,false,
2024-01-12 04:00:00,Poland,Poland,PL,845.72,915.77,12.84,11.45,entsoe.eu,false,
2024-01-12 05:00:00,Poland,Poland,PL,843.98,913.52,12.72,11.7,entsoe.eu,false,
2024-01-12 06:00:00,Poland,Poland,PL,839.85,905.89,14.83,13.99,entsoe.eu,false,
2024-01-12 07:00:00,Poland,Poland,PL,814.82,877.19,18.58,17.92,entsoe.eu,false,
