Run,APR1400,EPR1750,AP1000,BWRX300,RollsRoyceSMR,NuScaleVOYGR6
1,0.02111494419191361,0.1467848675050141,0.39059818809324703,0.07294516656164468,0.4231083942336111,0.050319286303453566
2,0.15978799599283178,0.1088359204584448,0.15312793202767108,0.05956423367403002,0.4596300131410652,0.33119629459585165
3,0.08888912125715394,0.7244965535364556,0.7339745652760775,0.07812481708773462,0.018842240017355644,0.03094379484984522
4,0.08488513797882974,0.0882901369405015,0.1051237400191059,0.19089529725336077,0.09055250577288508,0.10096884435107276
5,0.23648425017748928,0.27309108996251624,0.3722747362126069,0.03587808372038485,0.17211124811733824,0.12351227713154098
6,0.08245728928273859,0.6973184855992722,0.2992466261332048,0.10946279060982764,0.21647662115460564,0.20687089388314003
7,0.12426180944599126,0.20365629622252368,0.21381676855530224,0.03413013741997266,0.2667503121516357,0.023717515641433127
8,0.15776020846315958,0.5354535125572156,0.4303701488556378,0.12518883887441606,0.054852182393900335,0.02449993265262685
9,0.02695849826950263,0.35570402199589735,0.4826317296205592,0.04558845186406708,0.0986248442991745,0.10119918109632507
10,0.06230314967527515,0.17461073822636505,0.35425073323244965,0.07170192309638887,0.1487353463133988,0.05902622247732795
11,0.510332287005191,0.5732135053943436,0.687099903878771,0.17261841678618878,0.057842166557188525,0.06109047802288264
12,0.39720567287762126,0.15328640938733767,0.1251569213746205,0.025110841334747256,0.05327068282339175,0.3927784151033342
13,0.08960964771203976,0.06262029404414753,0.5310654450380757,0.10748215767680329,0.5179360767057213,0.16567482071097295
14,0.14580709169666753,0.3309849091517172,0.16281579935777116,0.3863177783238791,0.14227607629730835,0.18999197547700553
15,0.01777399643002951,0.3672286728359137,0.42580630176004847,0.039139280114781204,0.22315367605589462,0.09246908076401235
16,0.3782360053088224,0.4502598448438634,0.38130868814628693,0.06622166085459363,0.09754251431157618,0.03799309229494289
17,0.07772843270596287,0.11531181924734825,0.35048751185385585,0.07359437462489885,0.23395699761530486,0.11758595735129082
18,0.04850185222768037,0.11572940228349332,0.3970423884378603,0.16994935580302906,0.14579525870129584,0.3143187996877332
19,0.1341510510848818,0.2038061301075684,0.3144736228053191,0.09852866466629592,0.20621214022045828,0.097636268903873
20,0.11286186984551179,0.14101563237494327,0.26037644828959045,0.12311490015924458,0.09113293980307434,0.040791518061136824
21,0.07147957466733734,0.3766058733190023,0.5426341899702489,0.26391151771624743,0.08028225522014773,0.27641461708782744
22,0.4891481142895325,0.2252486611683105,0.1604226885378124,0.01723883452103407,0.20561737616745723,0.15895843922119846
23,0.050895877642093454,0.5674587466442289,0.22421723761291792,0.10115338860791438,0.052556522721840346,0.05114434808175096
