Run,APR1400,EPR1750,AP1000,BWRX300,RollsRoyceSMR,NuScaleVOYGR6
1,0.0038020916403477953,0.013905605539327901,0.01681923214725974,0.0055506105574857235,0.009243599131330498,0.0019313876831187206
2,0.0030040539678203824,0.005022511096462987,0.5862869405971736,0.007968761102729122,0.011601575527096206,0.0019694245870918443
3,0.0037583929133217617,0.08598973432209923,0.5195738353246384,0.02025588548215609,0.0024720703687394203,0.0015261799851611605
4,0.007606436154497089,0.004151515539594845,0.022494483293946217,0.003212489255696998,0.004344549410656957,0.0019455361928015745
5,0.014751980543730638,0.012081702268863832,0.02344939236829399,0.05925162879485125,0.0036094855803478244,0.0031125218075271567
6,0.003616660424032801,0.0033696334748440117,0.007984413308769811,0.01565715762273739,0.012496867458130678,0.0021076586443920307
7,0.010383923935473141,0.009560457157748592,0.007320631321404088,0.025819765919286954,0.004863471465478155,0.002006167508465218
8,0.004686536317123299,0.008827586647054672,0.3879027186210991,0.00838737890135315,0.0034889896635743427,0.0019535812683611005
9,0.005626506939133717,0.009309732516701873,0.4012098264828577,0.006777875195057545,0.005580964595264135,0.002111524206094332
10,0.0038398123755118566,0.06617846318716403,0.012399603811504338,0.008495404802522394,0.0045898171944415275,0.0027274510659839077
11,0.012472614296366261,0.0117556389584829,0.0036504584305886187,0.0489620940220623,0.005940095161669013,0.0020401396372361803
12,0.004950092290862817,0.19403121542468,0.012422561848447438,0.0031409638679176398,0.006838034602424641,0.002231307945745076
13,0.003674511435586564,0.004202514697107573,0.007274718390151088,0.0251862080139352,0.002553445909668365,0.004197448974955885
14,0.006271060002902017,0.005723201840173312,0.041208458331933255,0.014108091569282569,0.0051156841225814395,0.004016435386186261
15,0.027467883903941902,0.003387879763134137,0.009715259263310776,0.010049935061524861,0.00682075355157005,0.001355336999919725
16,0.009271450757114923,0.008062602607177356,0.012272276646390962,0.034928450681290496,0.0022253368130289272,0.0016864604735770203
17,0.007974367401463317,0.006109153851788682,0.01038270695698908,0.016812299556319726,0.004541690785721156,0.002616382341892823
18,0.004682526768639375,0.0388552420471539,0.06657760330763987,0.2950674031286148,0.0027208425767710535,0.002822251456091004
19,0.009199490432578585,0.0048847355808738745,0.007846741319475064,0.014236123600745665,0.006195891677327752,0.0022798861951622237
20,0.009693488172996704,0.024232233350215453,0.009202230406342951,0.004718420015338602,0.012868754121441879,0.0021158305837648173
21,0.0026203509096128074,0.008663803042254125,0.0067708561011990374,0.018146746445569344,0.006824539233139823,0.0021794366134527173
22,0.007048355679949559,0.02233869269731758,0.031189195399825443,0.0034745094452100023,0.004160909391170413,0.001244831353829817
23,0.004061574055496577,0.005273716445329543,0.014154314751081629,0.002778791757604069,0.0073011782543648315,0.001732146194809374
24,0.0038586607085595954,0.03911786561982481,0.008328923401728533,0.0029344611233868383,0.014425150297198265,0.0023683532330222323
25,0.005667627205235385,0.00373220130840064,0.008123671551658749,0.010532134221209771,0.004247910334916342,0.002231597711932946
26,0.003487139367700293,0.10225232972649267,0.4092761830325238,0.01888704610690938,0.005715181749756472,0.0021590841796000518
27,0.002028546337566149,0.014021792422691502,0.017189862893142293,0.0032661732351317203,0.00574270019347748,0.002422905788305206
28,0.004887749881436825,0.005861435398869244,0.004452157371374031,0.007614159538737514,0.002709011554364604,0.0019415528073853908
29,0.005222223391686579,0.003272436018904382,0.031139401818091782,0.004354986299108856,0.01189217637781826,0.002550029387916922
30,0.006974502118842317,0.018425660942411177,0.009492462778611753,0.0027243827033781565,0.0030079767547096362,0.0021200458110488406
31,0.0035797750256359577,0.26155830348161535,0.016626137606072275,0.003835207299104076,0.00887263573296888,0.0028713701824473786
32,0.007972831758463098,0.002356885970831776,0.015042616703168844,0.004413237705522316,0.005522888896488436,0.00250666156536174
33,0.0031408020619569602,0.004417710937448056,0.5900638223570224,0.026868879480040037,0.0037469579490684232,0.0022963870428764897
34,0.005755841610697465,0.004202681575208803,0.028815032031541944,0.00446808214240185,0.004415296488735971,0.0017273529385151104
35,0.02043877090905275,0.006977459122044953,0.0644241938850239,0.00869505703700965,0.002301702164666489,0.0041115072516374465
36,0.005473568478528698,0.006988360379376851,0.13685943006534484,0.0035630662557486295,0.004377254059282572,0.0018211395104818216
37,0.00955163023402963,0.05848793865138124,0.620471964336134,0.006690630833957367,0.005908147472459037,0.0018600608247278845
38,0.003870073256769287,0.0047261132244969745,0.029929757912145732,0.007617658237421623,0.003048652127912921,0.0018390900364985499
39,0.0057766597641271365,0.03788948202889057,0.042385147980483186,0.014284453296306213,0.003823729212005772,0.001850255149409977
40,0.016929589446170054,0.00551844534746681,0.03578808495039793,0.030801866632235837,0.005592405440219337,0.00203953718370864
41,0.009948618668622301,0.009276621361305066,0.009854591803697436,0.0030943748090155473,0.002667336805024118,0.002689592395303015
42,0.008560253037979245,0.009832548494284787,0.5522476639448145,0.014389999877186305,0.00221992557125295,0.0017775509202637208
43,0.01056371144480835,0.010129432533827205,0.022277472398125515,0.006381738158598102,0.002945875811296787,0.0017721529291590105
44,0.006129014396743562,0.004523133351770624,0.013302871125654179,0.0032924710810818126,0.0037641304117946653,0.0019345568110467443
45,0.017682348648694158,0.0307146976523721,0.00942227171656556,0.02640853410615943,0.011835528179140551,0.002276373781355182
46,0.010360014439492573,0.008242097758373663,0.014624139710278126,0.008692734291422234,0.003102937159420796,0.002356865535993581
47,0.005898206170239436,0.005364741800712519,0.00298648286957525,0.0029690162368562764,0.01430301638848721,0.0019294304978136315
