Run,APR1400,EPR1750,AP1000,BWRX300,RollsRoyceSMR,NuScaleVOYGR6
1,0.08313701692979251,0.12146163551670038,0.12491652613439468,0.02077213904228114,0.1236338926498936,0.06512122530533479
2,0.10772732759817327,0.1353968785062639,0.13747861821267024,0.039072177869090806,0.06579058265415849,0.18919420569278783
3,0.17642026687965823,0.17275947446145046,0.09938519512333982,0.06174597692431276,0.05904055475851058,0.09491587499171739
4,0.1483191262197407,0.24920231399777082,0.23158718722195087,0.07358138031998004,0.11641485488202746,0.038377892298521746
5,0.1656096117592001,0.1612583316554381,0.3444285675913228,0.10655218050298967,0.06935500471348757,0.1303375178830796
6,0.11714956416690907,0.3830187447456788,0.2138028126571874,0.037311977567908175,0.029045707115558175,0.01637426484607717
7,0.3857447421133321,0.2780638555405602,0.49278869533245295,0.043704326544189306,0.05872544330099062,0.19009467475399863
8,0.04026185247723693,0.43281393960981146,0.4940614804048219,0.1483903039873857,0.08337820074831712,0.13210742447256035
9,0.07781671760294082,0.35376241119257945,0.2636430752556497,0.2146946698030196,0.1184843133928811,0.04422548971302177
10,0.25574351110346416,0.522374478716979,0.6258365029570939,0.0591495283913585,0.2880028960710604,0.24388409391512275
11,0.10692200982397922,0.4081770060821955,0.37590349185451355,0.07494899173997015,0.1435004942715585,0.027462996989901848
12,0.17440615280205324,0.3838330717064985,0.2756942090468416,0.19943772581145316,0.10425490056401825,0.049304510371806956
13,0.09629049537702576,0.2937542573303087,0.1501387549961648,0.1855776865040711,0.1331465890624327,0.019905683484759643
14,0.26801522275228634,0.5253536868645531,0.42127668713665634,0.017462129767059936,0.08898811119116128,0.11812573736359668
15,0.24892986858846292,0.5505197915931762,0.1396715618899719,0.07382324176955046,0.18071309683130965,0.151543870099178
16,0.08025862491710124,0.388967553333297,0.3720536562500327,0.044515837769657896,0.09103695872287654,0.0268098058163431
17,0.09718193695196248,0.09258408097978661,0.4178297299506629,0.1025785111902547,0.24956477107526107,0.0661120619710314
18,0.18715219392139074,0.13728452648916048,0.45622643245321465,0.0606126805214717,0.3873838169813823,0.024264576549941613
19,0.15587209302529068,0.6744949722924265,0.32861129806285627,0.04819108702864536,0.08266686084330173,0.04068659079299922
20,0.07105913144656677,0.09423430580603323,0.3120609932976709,0.06807762377543548,0.1029845595107779,0.03953580454647845
21,0.03897936561261493,0.5582720982727715,0.37419157273539533,0.08284443286098375,0.10490136247873157,0.08711102459569663
22,0.14789354977607813,0.67457620164487,0.38164042707005125,0.03705669816412137,0.04128787827412695,0.04262238986879988
23,0.1533812850818434,0.47227681460140974,0.6001785535020416,0.0627719470043135,0.2158154820117626,0.013105290987744916
24,0.12829203061941902,0.5339965876451872,0.398628488969667,0.05407531426151022,0.28558690560616284,0.19459722138064575
25,0.03704693458240355,0.5033397670125672,0.293962951061885,0.04527563997768291,0.020856063047028146,0.09808806061703709
26,0.35228546776927394,0.4800592031847676,0.4703480388295559,0.031177681637037335,0.24660834280823282,0.06170412449269192
27,0.18889722840482312,0.7285991749146071,0.5461779744412714,0.046636689193775206,0.05225050542666491,0.025723426560188466
28,0.13747985701178106,0.10483233493985677,0.27702363408759045,0.06252166467541004,0.25797093230658347,0.10939285983519188
29,0.08851327666648041,0.21147260523791317,0.1165605159303423,0.022457823897411806,0.15555690248167817,0.22284308117369706
30,0.35014902828793465,0.2840142246260873,0.17811836552178012,0.059877738395455266,0.1355774500427502,0.1312907783352422
