Run,Elicitation,APR1400,EPR1750,AP1000,BWRX300,RollsRoyceSMR,NuScaleVOYGR6
41,1,0.1219500106973599,0.17487123407075442,0.14751483458901749,0.2350864414671149,0.09079324648907233,0.05666536082615019
42,2,0.16013126289417634,0.5057114492205707,0.6049015096986959,0.10380404129298626,0.283886926026024,0.08879165847139167
43,3,0.36967298820652017,0.4605954387932577,0.49875198985187846,0.10053563376107505,0.07766975947766237,0.12529286664684228
44,4,0.11236292267207382,0.42052902122427854,0.5814726962552175,0.22630293227718806,0.12420912082439145,0.08808691754147707
45,1,0.0698692400697896,0.39163931977702426,0.2126404626718478,0.1470364180270716,0.08934309966768379,0.0510805280677504
46,2,0.3273341348882685,0.09488341507407881,0.10980465858704477,0.10234719208394664,0.030790361854164325,0.09163407368911161
47,3,0.1257135011296735,0.30020753920786075,0.4170176737107759,0.08608504668126976,0.3815274457813088,0.14142846528497646
48,4,0.15195450492650658,0.7046921176768631,0.4363793521186068,0.3383002106642815,0.11446365625624587,0.1281032520332063
49,1,0.3259174480995628,0.16307073452229257,0.5561195782423023,0.1869049033267762,0.06770198292858869,0.16992886526550247
50,2,0.10961113654437338,0.5028036246232965,0.22702358860719898,0.2141919769546816,0.24498238821444313,0.12409058989056329
51,3,0.14266185794041936,0.17389123187822939,0.2270695884192773,0.18814742189990372,0.2366404851056941,0.08877115865978889
52,4,0.13756712633512289,0.4551661061507599,0.3026367524845454,0.39721778994623597,0.08693461181114395,0.03219279689438761
53,1,0.00937118046161208,0.5079780342282192,0.41816039331242005,0.0401448818108736,0.2525715609167731,0.05573311615342031
54,2,0.34028099125246736,0.18575614267670593,0.015351904797093112,0.13516067729097583,0.1875299616289294,0.16325000016902183
55,3,0.30023041507867143,0.5259568650089721,0.2084812305469875,0.06680438203891469,0.4201101378805259,0.09612520783063265
56,4,0.12627393523637553,0.5798875945451205,0.18023364951240775,0.25087977811077483,0.0541807905461749,0.04805334370552264
57,1,0.10208035243329641,0.4206727347931907,0.15463514041888288,0.2117453321801794,0.12801158167689364,0.09891591753469331
58,2,0.1658042565080048,0.7024154172255284,0.21810670696336057,0.04786593110925986,0.06909143642407889,0.17147464107110438
59,3,0.28782521491623886,0.34938458453047333,0.36542687169749266,0.047647967474508016,0.09087288923165926,0.05110610215585532
60,4,0.25033616055423613,0.2988510900263486,0.48832355688655155,0.08219085872237822,0.18098092930749193,0.21833353966950567
61,1,0.08874292293821526,0.04673488855931179,0.3988333019822104,0.054475753669928906,0.03361552174516589,0.048295047990684556
62,2,0.19266674154886573,0.2115350369228162,0.24656006866243377,0.16599517909160558,0.15179615212615563,0.12106073979129267
