Run,APR1400,EPR1750,AP1000,BWRX300,RollsRoyceSMR,NuScaleVOYGR6
1,0.24819181166671295,0.18891205092805813,0.13438576608111477,0.2456089220217424,0.09247539520425596,0.0217984224823022
2,0.037093133132187484,0.3148546142562487,0.3003956465869158,0.17356075020487927,0.08149655955454292,0.02308936131695715
3,0.1403038035822542,0.12345931697811093,0.1653648230401764,0.21882740067380402,0.07599345201167133,0.03116392777033723
4,0.2746581469466359,0.2212450498563165,0.11610364128972495,0.29526905887375665,0.04609041269750056,0.03323117091272335
5,0.08407862367640552,0.3453782711813252,0.5563576360924365,0.12141566876807004,0.06208723234669481,0.0089125625170474
6,0.1685530096547772,0.24071515573556318,0.34627645595088835,0.28888697836295746,0.20973579550696594,0.012557189165464082
7,0.13761346776086758,0.17191684429725468,0.2953496548487253,0.23919945970743114,0.14716728590303196,0.010070872224784873
8,0.3940701147866388,0.42369996312422176,0.6741281231631494,0.36110296743340503,0.03742305824854072,0.007981622565886205
9,0.05895687964498937,0.29215699726340605,0.23992346007063853,0.16635793956944409,0.20136463035869287,0.06758057066677679
10,0.22229789385393517,0.2824337946673302,0.3174465804618795,0.32999809244265244,0.13059063903337542,0.0411155413091069
11,0.10519866747393473,0.2541795010355561,0.701780027379479,0.03271925696045745,0.10120344277507848,0.08044949567965537
12,0.19698274870770197,0.2245404144128563,0.2652459470696354,0.12645184767972517,0.20590996264776643,0.021057664842243164
13,0.4258225048989123,0.25173784190657794,0.308809580799526,0.19734215585459966,0.08531684832985052,0.02955083007935302
14,0.09899843403845562,0.14827012929240718,0.682151703385328,0.16078037644551615,0.05859680139348098,0.1268205486353929
15,0.22437307246580523,0.19178089739745469,0.6299692207251706,0.26933130189316856,0.03209603717616572,0.0100485088618248
16,0.12039934274989023,0.21779637114019176,0.3684201553880067,0.38932663284835545,0.212335592498843,0.012062898391886097
17,0.11718069312339018,0.12988831919735105,0.3736804450777075,0.2006550300382054,0.2301100742312938,0.050946326276293655
18,0.14188592403348885,0.1949284239611602,0.6716975876414173,0.2017664242689133,0.0899056423665203,0.13943094389379201
19,0.18766993107077312,0.5093059112074597,0.2438529091443666,0.16986472095026015,0.1397186527878245,0.053442530367425835
20,0.13660281643106506,0.32086152494632647,0.13885649891803264,0.17762931569741994,0.052284391919678486,0.034065404270555585
21,0.2049482019031102,0.18558418952065034,0.2593694130691004,0.2138191179671921,0.04695038288179622,0.006813576375706942
22,0.04238979493431387,0.21734021013242077,0.26597418162547465,0.19070215297872037,0.05184131248292974,0.04101760436605206
23,0.19034637066522822,0.5332503567313694,0.06863076702247665,0.22059307568890069,0.1011221582378085,0.04915917549274756
24,0.17347491096485362,0.09892258779141674,0.5552570891968666,0.18241180342296437,0.2395232478058892,0.003153432356000699
25,0.32573839361053586,0.4977750184205031,0.26000174878853366,0.21579159235088502,0.1832193569033202,0.025376671771416642
26,0.3456064181690699,0.14964160091698234,0.14529327801100927,0.20656351155064456,0.055485233616604936,0.029202583999907453
27,0.09007098686404884,0.35460517169942557,0.32478995470752164,0.20556955445265468,0.1252766810256216,0.10686249231454288
28,0.1639030628311408,0.5375740914891598,0.5471277471311589,0.12032448100110883,0.030857774690865265,0.014554551843678399
29,0.15932999357231253,0.2868652472853338,0.09592868742181057,0.20096330366705317,0.19645005747491245,0.05430489974481471
30,0.20771714172438768,0.44081874506584373,0.23139788473890455,0.24366650785768817,0.225436199105345,0.022791739643580795
