Run,Elicitation,APR1400,EPR1750,AP1000,BWRX300,RollsRoyceSMR,NuScaleVOYGR6
85,1,0.06032431398168554,0.29782167844987467,0.6211707160449025,0.15344221312355058,0.23526929451816855,0.04061616085951238
86,2,0.13436095279591792,0.4850858476599109,0.44601811272196207,0.04036659059471102,0.0800466450301696,0.021085591204112932
87,3,0.2641039411718741,0.30271507556550853,0.2815292789307583,0.10918630354727275,0.05513854786323045,0.006350402626933042
88,4,0.17210023893881582,0.3906857892143885,0.5621421129055817,0.35041596754630683,0.1216812474997146,0.03699055617494499
89,1,0.08986127736211437,0.27125114371785675,0.07041427085866908,0.24605683281693463,0.07819881699027909,0.19521937220957677
90,2,0.18101566291099197,0.27645223867391083,0.19201392923088326,0.10686717112804252,0.10010875914740715,0.005705444152537255
91,3,0.15006902067683972,0.047910437652545206,0.16663851209420685,0.16223843787097372,0.07836319257220165,0.013266950751622953
92,4,0.14939497586387956,0.297980401834765,0.2465887729664942,0.16634240487282437,0.1468780792307904,0.028864082603958414
93,1,0.1449989464877069,0.7763141194915998,0.6256452982720994,0.15655545860795722,0.021377862994685352,0.1096407670827917
94,2,0.09778656192339674,0.3861811375753435,0.12114616349637755,0.22309381683644325,0.12721361421855149,0.03038594468172723
95,3,0.24926343110444057,0.2915403083816023,0.34567314176574343,0.0993117177215961,0.053208462427548585,0.004413475763587865
96,4,0.10630198118923105,0.4017099451840528,0.36607127449136495,0.22613138937992674,0.21077581537848716,0.060496205551864884
97,1,0.17295438620382986,0.3554580717690638,0.6198717887400625,0.0579639864722838,0.08886432263246087,0.06116052773763632
98,2,0.1934020641918844,0.11021845041507747,0.04881828142448212,0.29133949037838,0.1334675605841258,0.08974513244066984
99,3,0.11535995679137498,0.08161045791923971,0.45570688821462757,0.35142590648170113,0.09090593946769145,0.004028679690518623
100,4,0.1768658840434656,0.44111210837184295,0.542893403188024,0.19880746786471634,0.20816482310456502,0.02971712830415227
101,1,0.1697236819087302,0.5557118297847188,0.4548882029237575,0.2314763945078873,0.1441004104135664,0.014313351530087268
102,2,0.20301008769521217,0.06833820898515068,0.4429803560515158,0.061932547430870684,0.23971735105661188,0.04368581063101989
103,3,0.29336554227463807,0.24556081531211188,0.16600697433975606,0.4499726286750808,0.13509620519645027,0.00517075135820604
104,4,0.19100185063096548,0.27116090143951055,0.19646297555526868,0.33704945032825145,0.2138008823795291,0.043623534591761104
105,1,0.07317205820237269,0.5120992244398171,0.38372450066252006,0.24900133752995754,0.18459087971127638,0.12784590130328957
106,2,0.20866516578071623,0.49636733570898206,0.3228662568825821,0.07365322874041912,0.14968489889190326,0.022409075357232387
107,3,0.11667742503564275,0.1565480168150374,0.07963438223394222,0.3775179878232367,0.17854730588645637,0.013057417571807733
108,4,0.17456582669179055,0.3238369192958715,0.4302072578046927,0.250226588498745,0.2905766432512423,0.03897580791724052
109,1,0.10098437503499784,0.11694206687333547,0.06628240310398348,0.5003599660835104,0.0740814228926958,0.1860413069456169
110,2,0.16659610148032253,0.6231922349964376,0.270828476620235,0.09715850517026019,0.06357774743919282,0.011786582690263767
111,3,0.14541087392700766,0.05703810602228765,0.4393649213602121,0.4330808552113975,0.17110349496998684,0.007023121198366921
112,4,0.1891617392213908,0.35369651028844445,0.3758263441622603,0.16284242210975478,0.2177900805005138,0.06835596194402609
113,1,0.08130889975893779,0.48386226491248274,0.5565895447240167,0.06291782747269979,0.03804461326032067,0.07442767873132752
114,2,0.15322979014924873,0.47287249776207546,0.16522839058854863,0.04098699434388809,0.18368469718122843,0.033858625630965596
115,3,0.3866148703683948,0.22808617549858645,0.19326045859889682,0.23891223515405544,0.10154128197865138,0.008043009504992076
116,4,0.10418435651354058,0.508759306647829,0.4742363216060092,0.21069234804409834,0.27117153047132053,0.05115748023378163
117,1,0.22655834493968444,0.17022522018765646,0.055408411650162394,0.17570614821248726,0.1055330249702249,0.009203048177425057
118,2,0.40439024491269804,0.26945737934487446,0.4186635155749849,0.1679443828206817,0.0948524046024227,0.007397580540231401
119,3,0.30829571974748565,0.2787183020331634,0.13940801100523806,0.14590408199005536,0.38215729733419507,0.026764232393859687
120,4,0.22936505670653864,0.3885804709531085,0.3797612152379505,0.19642049328802308,0.40926621004382147,0.07054836105375355
121,1,0.19488262701110173,0.8349824658147875,0.7234270012232432,0.13127882662360923,0.05088199924300825,0.009514209104918035
122,2,0.26336432237839613,0.15009459932377645,0.2865585209867632,0.10285271447494083,0.1563889560590246,0.012670689825702384
123,3,0.20960521879036617,0.2555692843040172,0.40962573345578857,0.1974608894882699,0.17611509600377784,0.003383837539803801
124,4,0.32359894631651703,0.36260889596293006,0.23391094460419368,0.4282930870938649,0.1157049961119623,0.049491718035725205
125,1,0.3513280911301195,0.5933174425307903,0.2536823256908944,0.32749622873462453,0.094479256732813,0.06007787571614477
126,2,0.25511994062809706,0.21558464041736844,0.28485022525008624,0.055105682339790324,0.1938387601385686,0.07045941419562121
127,3,0.22372806704617051,0.07569848063870102,0.5316885838868086,0.4509546026817523,0.1627135011180244,0.02285622760625715
128,4,0.2507529010550559,0.23436350116480864,0.5900177459382965,0.29197671256291385,0.1299207531088102,0.020340844745499204
129,1,0.15242905670537055,0.5546993693209995,0.5151956712267562,0.02679722031512807,0.008466347679633262,0.14682546225650567
130,2,0.14985001340049647,0.30757302614423093,0.4336456030250228,0.17855375381103905,0.22434804345766374,0.009956822106800638
131,3,0.3588207460139498,0.26989642511487255,0.30847317371449057,0.38706862181196566,0.08881890585128732,0.015522689031058402
132,4,0.04336428655538738,0.29099684829147426,0.4164713623527686,0.2907357681264145,0.21826901406658505,0.05174596875925967
133,1,0.013182928139649587,0.10521806895069495,0.10027049741505435,0.2792752621979833,0.17445262542943799,0.037192080328403695
134,2,0.20407060333709606,0.11947707957605547,0.3344376215802074,0.10621131332884495,0.14865002234521998,0.022645764799474426
135,3,0.05281536538155578,0.18965756645139534,0.1744618194153534,0.10148886908556529,0.16789080480148214,0.01545914917754482
136,4,0.14450662894745822,0.3781262343796109,0.28026612483252544,0.4430411666500953,0.2819010291930314,0.08752512457696797
137,1,0.07686901802411801,0.6029837260404505,0.4364185273748715,0.12096943810380614,0.08052009572878313,0.022193769008387817
138,2,0.14399971624880759,0.33172928954072145,0.2190815776756825,0.15538594287585014,0.12454787106522869,0.021449011774707382
139,3,0.08214280737745813,0.2753115799814616,0.36038841251361114,0.37230588370888135,0.2303252775123275,0.003986552841816975
140,4,0.04604723972423688,0.17788982936480055,0.4726556715654116,0.28838901159623076,0.2183801707501355,0.02593201607648505
141,1,0.31758742816396596,0.4535961218882829,0.3570216141708695,0.12192454934837428,0.09552544346584473,0.031534132180775935
142,2,0.06126644592371758,0.21513249898810782,0.23654898973351168,0.08031444943398737,0.17545459889762505,0.021034627123299173
143,3,0.13079685247330156,0.431161631547207,0.17372243474413168,0.49121951068940833,0.08690423336538793,0.02101038253242067
144,4,0.1169655546077919,0.43400816936558523,0.3158437916120947,0.30853596274639317,0.17667158600994906,0.05231622921740688
145,1,0.15981306257207173,0.48778720592837765,0.6189664642335376,0.10032927868882446,0.17939666087027403,0.025303316014349535
146,2,0.13753837496723828,0.5160462003907936,0.47615807629889645,0.16982545242884226,0.18666695823116125,0.029787527406403103
147,3,0.2815532939243166,0.3667847335902331,0.08263879872964877,0.345027761674371,0.06629366277615079,0.029575969853193655
148,4,0.07751965832481078,0.5716431458382752,0.12939115784271024,0.23144478370073882,0.07041613033171382,0.038212159310055026
149,1,0.07709062708599336,0.6019172761917518,0.35963431175017946,0.02422081280848253,0.08338247476677299,0.04353395749106184
150,2,0.23587542478064852,0.47876451277024296,0.5019108010404818,0.04406361458700017,0.222333985319469,0.023410554148781678
151,3,0.24542515813631668,0.10907523953100219,0.29360328030204713,0.36639978163372056,0.1735390044955402,0.003817507980881068
152,4,0.09822527300446104,0.4362384490062136,0.5124301007347695,0.3475490606843466,0.10989569797548734,0.033592721898509086
153,1,0.3306753810638417,0.5108593721991043,0.3245395291806144,0.10687761174440909,0.016107210439096152,0.012478951048863972
154,2,0.10673734882066055,0.2022335725638559,0.5512547177681383,0.056500456143667825,0.1031319619339543,0.10803659880130119
155,3,0.09947899583207223,0.5156647163486482,0.19718355577998456,0.20291477754950693,0.2566386531351484,0.02328375588943083
156,4,0.13640550452287245,0.6101742826059071,0.2402255109346203,0.2673092159234152,0.19817215857506784,0.044000447671596096
157,1,0.16070699316697573,0.32190404877564055,0.5468619139890195,0.060392954889805506,0.038794700120278955,0.023627798327788746
158,2,0.28280261798344636,0.10897807056425186,0.38754210446482645,0.19301547989635298,0.10160133022688973,0.03678195720336957
159,3,0.11125583984506072,0.3075098000455208,0.3877468739700109,0.2822327247853554,0.12170888942789883,0.006135003181952035
160,4,0.1754765066161087,0.3686291916688995,0.35741452091006715,0.3341422805788082,0.09825718577401488,0.049142627996179564
161,1,0.24500084560644034,0.07423874912038268,0.5361076881361899,0.13395535843296535,0.02708732657665162,0.03037521750085037
162,2,0.07529413619534221,0.1300466109088926,0.3175562348206369,0.1352909953842617,0.04246811642175323,0.053477950828223014
163,3,0.11647046657845747,0.21567051187127467,0.11060260587457424,0.3068182917524129,0.18019816173780592,0.01910923104735049
164,4,0.12383123976925392,0.3127275277874993,0.24141782614891524,0.23291504381935985,0.11475697264733431,0.025575728183906923
165,1,0.07930931673140437,0.546542315292375,0.6528587786505503,0.04992060646491636,0.12104501356558915,0.01556796795873517
166,2,0.09608513051312115,0.6278483479198187,0.13514245201975225,0.19090906373600336,0.04139159339980941,0.01804416045997241
167,3,0.4330921266924704,0.12701684866749044,0.47760285376640094,0.20774819573658032,0.15101164336123346,0.037173484861215016
168,4,0.10918753050700639,0.23513510976656976,0.26672017972779544,0.24846567525110794,0.14783496526505674,0.02232986341707908
169,1,0.14041796209754456,0.29734982208173466,0.4119032300824878,0.2365778179236658,0.2100028297302705,0.015086493409443123
170,2,0.13554870476606345,0.23962800268929607,0.5700917475344733,0.04251371726812887,0.19491007547249983,0.028767379580017214
171,3,0.2623593914731049,0.19183538295563726,0.15443513869786074,0.4279243565966178,0.10849032429407951,0.0049160550353063645
172,4,0.39685906777874386,0.4110157783503493,0.36571014634820337,0.06978508704379083,0.11313726096964245,0.021670115511872534
173,1,0.12215664067864004,0.5519317889298833,0.5365436743412249,0.27376831770068294,0.10377021986042051,0.015689210812086237
174,2,0.11003747359807567,0.07513600754362586,0.145796101431295,0.29744912986733507,0.17490622684179802,0.008538162444005683
175,3,0.21159947963453896,0.0736707434719424,0.36919767154046124,0.23456485787657322,0.16054929280727634,0.025902320601588636
176,4,0.13749757851131375,0.46306938252217456,0.5108550312158241,0.35419885112658395,0.22628428359000205,0.054632865740630185
177,1,0.07898379367452416,0.4714970312706637,0.40780303847387245,0.13696741241157642,0.06958540460222991,0.07133603202278728
178,2,0.35863773417722705,0.28388995293709635,0.3474058775110287,0.13871676262543264,0.22330741992334419,0.016451013751506646
179,3,0.07124996502520986,0.2242526294166599,0.16429794136362963,0.13731719810382545,0.274071918653766,0.030685791239003637
180,4,0.17914470924964854,0.2368549215895508,0.37213008677311915,0.16949712550768,0.16391133005798442,0.07249718803031453
181,1,0.14314476772271936,0.08137730371163367,0.46231534668352453,0.10874809501404174,0.020526132766017405,0.03853774584326629
182,2,0.14344879357275547,0.1317461596216982,0.19536654106500226,0.14552458950135436,0.057768993659751314,0.016677669200816165
183,3,0.14413742113732184,0.29589718735476106,0.09104969983183668,0.07980887351719881,0.17849068771099177,0.009750617270753327
184,4,0.157026818776142,0.16373501105307914,0.6145798010246045,0.15768060245434612,0.12162613855335845,0.010494112396317219
185,1,0.11869958774282555,0.46542120430550243,0.27554793327040206,0.19012168447329586,0.07443145113940237,0.012895740306925346
186,2,0.13071123400581106,0.40987484680597774,0.15706789734978518,0.21023628825033971,0.07556481290159638,0.029845459377261078
187,3,0.16239128698356378,0.13250520444397876,0.15185664415077732,0.35686886525918887,0.08507139002142206,0.019604684268421345
188,4,0.26116795441825036,0.2410692338326971,0.4790637009929359,0.5036425614003324,0.10119637972156761,0.014106581186128123
189,1,0.3812264783121776,0.08738638683464993,0.16903127584741176,0.26202215303084697,0.10428215012514289,0.03276893819876441
190,2,0.1943501697432214,0.33520436605518056,0.5170153908059242,0.09769345895469786,0.14193730259682424,0.010570878619919035
191,3,0.0638145334682164,0.1958166269291193,0.5929163809997401,0.08426832599835916,0.08340919854716275,0.013714296214960434
192,4,0.08512346886257499,0.6658160488559695,0.1808835544877451,0.35662153830266735,0.26437662332304834,0.05614689447866876
193,1,0.17521043931047076,0.20188203418552797,0.44020777953580364,0.16598332667320925,0.06847344882153632,0.017419870473940214
194,2,0.2317910354901455,0.17398981600262672,0.174577507064591,0.06651793698364608,0.08322232586357256,0.015648215470194828
195,3,0.25901872781490765,0.5155949341282626,0.22111975262708258,0.19693203277616328,0.3218954769759479,0.01618426042908694
196,4,0.08306054218352618,0.35348623534777873,0.5811650997086206,0.43019724682552446,0.13818393461125403,0.041581581585620184
197,1,0.19490500369250885,0.18504981775606716,0.48082721038859133,0.23578781053319434,0.03155253001531072,0.013984601861697673
198,2,0.36003874891647875,0.21535818790294914,0.3571928637283229,0.2929863253638395,0.1760179456207804,0.014002815440599468
199,3,0.1929924703075567,0.16988067125257084,0.12543589237247504,0.1657376359677573,0.34303911871338977,0.04027713146349169
200,4,0.15149190358863976,0.6387202374008478,0.40781489366467244,0.23106571492573602,0.15384495032975018,0.03602989159623357
201,1,0.06713207884815917,0.16891738236060758,0.16011853835664933,0.017407482450210916,0.09794294644053117,0.06478392064932008
202,2,0.13152277306279622,0.19352436811886983,0.31104541730314045,0.12913979323509805,0.08921663038591235,0.025317277376264928
203,3,0.5470150901458647,0.2602531635658891,0.36222814824665733,0.14288440160051888,0.13164924562082386,0.011325429845011904
204,4,0.24621667846798148,0.22238760868473925,0.29983458661735124,0.19459144075604948,0.22951221074043587,0.054676923046676235
205,1,0.18314778022253736,0.32012018194939296,0.22995431011108436,0.26513519571301103,0.06997968010928253,0.016659150008899504
206,2,0.2579812570230917,0.18482428698922737,0.5283210505482623,0.20528257822235305,0.14315229469243854,0.02780995163397489
207,3,0.35686834817222673,0.07481895437629464,0.4695879324821086,0.0844525998612203,0.24912283100292665,0.008292902819752996
208,4,0.11231653379121874,0.3778599703248422,0.5399413851349362,0.07726953247079911,0.18145595548944188,0.017085146811904137
209,1,0.10585142380520657,0.2327437390601342,0.3416498786971874,0.18863793060115952,0.09857957401815452,0.01221876391756898
210,2,0.1816006331980157,0.46810694292005367,0.48823711873938624,0.1400102535944016,0.06647322090256085,0.015537148987181183
211,3,0.33003803262495174,0.08412017350136639,0.34055320870778333,0.3903873534811295,0.16640084423575402,0.006750619758576604
212,4,0.07362808018738776,0.23446243380685583,0.3185880248349673,0.10801009066117101,0.0626630544677563,0.047597527036743525
213,1,0.1900960839231444,0.4520540659357785,0.21773396023322888,0.05653059346026179,0.23268890907154355,0.07418571823712088
214,2,0.15472101486290835,0.49225984918001603,0.48032075290850634,0.050065019678595855,0.12079462655360208,0.027205768671915112
215,3,0.08327572313559212,0.07562756340566754,0.3182198192572018,0.14950916067746065,0.2718197078363911,0.010171059157631637
216,4,0.15382254772521026,0.5576917880013985,0.4656708687416291,0.10672933194151996,0.049746751532697836,0.06251553355752675
217,1,0.05640497936558964,0.22335604867479233,0.2716195057241374,0.08712185035317928,0.1515136813620221,0.044706540056973984
218,2,0.31427883738239826,0.40121405359369755,0.29155164743638123,0.057655910387805126,0.0792032455687252,0.01464182465404675
219,3,0.2623837979154249,0.2177066010376326,0.11530509465899384,0.5413294571470606,0.12810870694394833,0.010154945684051682
220,4,0.1321103326576116,0.37069666263475276,0.3546449079679582,0.1572851247182153,0.3272395405641947,0.028121909833656207
221,1,0.05803450248062611,0.10660818035246558,0.20649384229379114,0.18883526564639375,0.029917939540135066,0.049191725738800866
222,2,0.25812885570843935,0.1620318638522865,0.32357101059004756,0.2311819684767903,0.2211308856566051,0.01648814133208166
223,3,0.19252400347430226,0.41570923390587255,0.3925140082998099,0.4153150460965432,0.39185914610356115,0.0016895436409229436
224,4,0.3672788258522294,0.36586310968734187,0.4310658976491091,0.20416829525001892,0.178920179639018,0.06152544815874952
225,1,0.02375361869266767,0.10032494497897167,0.266660552144069,0.3821393510132625,0.07376630967660874,0.06390337679420517
226,2,0.24096517867334352,0.07277274914109728,0.41848923274127503,0.07196747287963058,0.17719972726182945,0.03013043285445169
227,3,0.26215114890549435,0.08135000435172741,0.0958325714023332,0.3374109931313333,0.0487320776474039,0.026035557341904242
228,4,0.21349072742863173,0.387790140622599,0.32659779092951885,0.19444416781114923,0.16646629566909615,0.016482604456411136
229,1,0.2942397686251448,0.08320405306727696,0.25017463435437326,0.2990801543402418,0.3338101738952754,0.014736439494083247
230,2,0.09083465109219367,0.06320398500817727,0.45623545454840586,0.24394296284235698,0.06365035959567093,0.03572879363663255
231,3,0.2975504770611313,0.06143904683043773,0.1652181751650103,0.11939063585587624,0.12054102226013352,0.03056558072357825
232,4,0.07509462317444408,0.5554512948596229,0.5542571089232208,0.18454279191552864,0.2246514449795911,0.022188045125161187
233,1,0.06618222215169484,0.327393783610891,0.5509036344190388,0.08540371134657122,0.10706150232632425,0.03856087190324219
234,2,0.14182302651701542,0.3969285275804549,0.28157712129869367,0.06226505422677316,0.06182064461384864,0.023224435217710983
235,3,0.21761588316051758,0.1435140547283706,0.3647415717172034,0.14076123975244006,0.20032385633400748,0.019437451144170427
236,4,0.165315432285022,0.5090946617711317,0.5532616366356454,0.4064876944877541,0.28191404319653,0.02653169788632075
237,1,0.17047482065118702,0.4768911318012826,0.4598519447834461,0.08885555745238498,0.033343613221840936,0.01815833928071948
238,2,0.305972557216024,0.08747642841605353,0.1325695061744684,0.11305824510027195,0.1814646234276742,0.014129606153183927
239,3,0.19308055895489498,0.08021668945506738,0.09118949655586947,0.23927708307552073,0.06201595340820607,0.03043763651467408
240,4,0.24426504242778063,0.19558389639440835,0.3775660488538624,0.08294371831330626,0.1279341964335888,0.03223050176401912
