Run,APR1400,EPR1750,AP1000,BWRX300,RollsRoyceSMR,NuScaleVOYGR6
1,0.0064957443813409696,0.1387279189680462,0.04056194921768523,0.0123379298004817,0.006713834258030547,0.006056450227393715
2,0.0025807182580780456,0.013368750605887972,0.3950420438698795,0.015241811407339746,0.004045776327461206,0.0024066541446841018
3,0.003788530500646877,0.006329370902613016,0.4046782656352312,0.014539146642390675,0.0040256167134576516,0.0030496685970018353
4,0.010356147892584025,0.06721164839072523,0.043797075284847935,0.012680375962622017,0.0023718118360709205,0.0020823435838076506
5,0.02115859430000626,0.011534981962093353,0.00425545113753679,0.0027530685753363697,0.004985708167270898,0.003988319327189519
6,0.010171777341917859,0.009410394052520667,0.010877959957760246,0.0033839682318854273,0.005228446183452966,0.003282296065659337
7,0.007682240606868174,0.023775858974488393,0.5533844606476398,0.0068825480398809705,0.0021481157615204655,0.0018543993065624335
8,0.00647883341563987,0.005022125168677901,0.30675450512849806,0.015103380881428268,0.004349383225103711,0.0038684416282106474
9,0.004515464085726451,0.005385335213002852,0.039313529408001605,0.005487143637769262,0.00404703610917942,0.003408530736451884
10,0.006817078809213065,0.0043267363236851614,0.008303783711750274,0.00652403879372338,0.002413715358332112,0.0017817749277476453
11,0.014518071957419831,0.011164862755809224,0.026615921191697645,0.004162996087098734,0.0057287206809349765,0.0050677603775763
12,0.009482742122493424,0.003602516594932044,0.03346192016869198,0.00546042611609898,0.01171505339582838,0.0031728879061078217
13,0.04406682763393827,0.004101189591720414,0.4808534628067402,0.01166854447816573,0.00219470879711119,0.006141628376825077
14,0.02069274335677236,0.03866592682886719,0.4871208830310541,0.007819819661494611,0.00434041095126535,0.005055347119703608
15,0.006311972177609595,0.005236312314197702,0.020862418377827346,0.004589285920984445,0.0025594447482666168,0.0027833571303844205
16,0.013132076019480517,0.017407088799299742,0.016999460626526366,0.0026011619117206836,0.004182389111592414,0.0027092229760474753
17,0.014239001106168287,0.003874787895423866,0.009920869451024307,0.005398173749021712,0.00419244161065448,0.00226578595355404
18,0.004336813527977548,0.33207988553763895,0.4763776249205049,0.006564222667180972,0.004675185855446172,0.003140028423740116
19,0.01005000310417156,0.016976072318084807,0.02255448815077111,0.0036285494836784007,0.38236968195673554,0.0023688527107099022
20,0.0024175039943068162,0.04494748565847018,0.01532234044087564,0.007903205380777609,0.007933115368914272,0.00866604288086705
21,0.0042594555596969915,0.0030074805992487204,0.007469117316850702,0.004323673591093329,0.010642660417285399,0.002070162750498064
22,0.010499133930497721,0.5403862506992069,0.11829148930622538,0.0034527821607345643,0.0029216173896339866,0.011542594289967989
23,0.004629811403154437,0.004444112568148944,0.013715829169664911,0.005332575761872865,0.005110163681147988,0.005897365918217972
24,0.002270813040098887,0.015487283718176351,0.005883707200106644,0.001424464251229593,0.004966802314411762,0.002331274614784528
25,0.005805243444556037,0.009177338898503766,0.005229898394278821,0.005254836453227079,0.006146598472315089,0.001596046331319156
26,0.004425226451744163,0.013103776126917507,0.006256104963350553,0.002899346641754152,0.004555267127598722,0.0033589067863005937
27,0.028337149668337176,0.0035245085257577732,0.04240296192609093,0.012650408828177626,0.013011672721921722,0.002396184672771081
28,0.01994656036154358,0.003247385399160197,0.006479508299800115,0.010828621740684474,0.013706579368899784,0.0024606518740688007
29,0.014906398288776344,0.24255335642191103,0.4389284874052951,0.0017925192328966956,0.018827841672771805,0.004636997847340195
30,0.0038721371278097427,0.009393771898968683,0.025258401659601727,0.008102195274265948,0.016860253174549828,0.0044050027311020685
31,0.002474029701621057,0.008441415139496469,0.020166983604946676,0.02323342657494228,0.004352998455244037,0.0020708359916580123
32,0.0061814247419885926,0.003291153222501634,0.1757189361402919,0.008953233583547276,0.006042188113647141,0.002327854285608977
33,0.03911327994922018,0.09830648579950713,0.10391536892518863,0.0033816593950963853,0.003687346847999218,0.0027791740268230023
34,0.004550955613126722,0.008380471989790403,0.031334306872706864,0.029194283313409102,0.007082424776721325,0.004402567906079582
35,0.003301467158128813,0.01439923885088022,0.09282098421217186,0.014456888474778369,0.004834378295390822,0.0041171555310809
36,0.011691752636141238,0.006791680373003039,0.02545744616783417,0.0030685137989606265,0.008123761892934137,0.0027456337003646278
37,0.005864303430655421,0.003940029235403906,0.10096539296395039,0.013620113958216242,0.017298575052429686,0.004731201137097265
38,0.00243386256102758,0.009718817287773187,0.004379312551836257,0.007718166695319591,0.007679803090921244,0.0031120130047856067
39,0.0063092781923503845,0.011350004066417648,0.014683086129812064,0.0031085917268074614,0.003945007479206567,0.008553282438847681
40,0.012855441724899778,0.03908219896410452,0.037884820356768246,0.002838126181093123,0.003974782714532067,0.0019510937629250843
41,0.007800020106995865,0.019908566819611926,0.006983427948571554,0.0027050705630078994,0.0027376734546650143,0.002185696110024359
42,0.01118331895026001,0.06824893864002082,0.6494321887711691,0.005165647142924465,0.005728044261777192,0.0060920795500619745
43,0.01258585505231248,0.0127476989282403,0.017698871838062517,0.0032731501159022998,0.006891535083977099,0.0028610420095215097
44,0.002644211249087676,0.010202659783610638,0.03816373638456763,0.004263334816670088,0.010672382007777573,0.002965324265484193
45,0.004439749023161228,0.008629818942171548,0.023614381579346398,0.00430887983515542,0.0036742209444861926,0.001828191420849269
46,0.003149709086637271,0.008597161000302705,0.010464659153907103,0.003690708276281765,0.005802754372397471,0.0044166591622001716
47,0.0023614037141437747,0.011959449399900809,0.35725205392765574,0.007771910295667006,0.003324625969700395,0.0017109213855913577
48,0.003597500829124031,0.004599538340534735,0.29463398071030195,0.0031186913422267416,0.009679199886180255,0.00795150159976453
49,0.002502872406265674,0.0152325850618133,0.06785665827924335,0.004534729076549441,0.00500656520340685,0.0038503671202942315
50,0.023314756684449076,0.00295253218150982,0.04193450014691074,0.007296415743704475,0.003330924221185285,0.0026103826151561804
51,0.0034654794025916744,0.002951577522089062,0.5759433350386464,0.0035224775454809035,0.00648161499962401,0.0035041271919134032
52,0.009762110378826572,0.023166490580803792,0.42135417772989586,0.0037536212731486647,0.009755540519017896,0.0032748379890144095
53,0.018699608715728153,0.05686112246295218,0.0092863351957786,0.002948588507254228,0.00423699108352563,0.0025683720433569398
54,0.011355152238444532,0.017029734947668962,0.004384889079700698,0.0031619498102502604,0.008646279376776478,0.00769536004874299
55,0.011047554356126399,0.007053590842792293,0.009322279706964627,0.00951475623892537,0.007310078264965329,0.01356744463610242
56,0.01039101650713907,0.005437947444664461,0.39688772563810093,0.00274914780034242,0.009458311648622288,0.008673306615651648
57,0.007542620441500744,0.0035095892707222923,0.5124340462782108,0.003098963592866205,0.01290051441119766,0.015003840240517145
58,0.05147567608709843,0.007344682223394779,0.004545573437606631,0.010159006788856721,0.005048652658137279,0.0021182930492631307
59,0.012365138441452119,0.009606378897079867,0.42899185906014387,0.005876207536161582,0.013351037403074008,0.021372378397747097
60,0.0074797861944694705,0.009080485708529559,0.032874822313580326,0.013537068655606865,0.010510705837829027,0.0028278074230939977
61,0.0030478179587181834,0.011917482236569993,0.009633788975029456,0.002416799184036019,0.0028315447124183935,0.0034575427829940902
62,0.004942659371620637,0.010529327592380292,0.22144301360372004,0.028778627293685827,0.015575703185653409,0.0034178600431830236
63,0.0029161458266766644,0.0036361808000682947,0.003730576630609119,0.011192072028946337,0.004557382043949344,0.009129386460286317
64,0.0075207192207564265,0.010971791140281491,0.03236460573373893,0.014214101148646437,0.005343669223996833,0.004249035405976867
65,0.012539964171100015,0.006665195013924262,0.08703650601725658,0.004270972016846564,0.03122340232222637,0.009965430259062007
66,0.021820143248911184,0.004869602021336333,0.07166466073108163,0.005614582916293631,0.0023177925748182828,0.0030979476164360456
67,0.0033984590172431535,0.010992144451848767,0.3337215055510257,0.004866346485984533,0.002182669876350283,0.0018722755348516732
68,0.0038363413862550627,0.019829783726207764,0.22152738160019872,0.003936432947657303,0.0032862298648873227,0.004764997786104852
69,0.0023470772870445356,0.012689632483333355,0.025655161090858778,0.002828246239783857,0.003909102046885563,0.002097056011554228
70,0.003810972832114774,0.009081190414455083,0.00765341087363118,0.0018456389793362368,0.011159334146789976,0.007663568980275694
71,0.0029087148220515243,0.008724795095289449,0.012215698736461951,0.009553535178465111,0.008423962881839145,0.0031274118050922148
72,0.005033767265210609,0.004280656603555358,0.0075685124459279685,0.005979424509491474,0.008161302705489423,0.0030902414405758003
73,0.007147601037667464,0.20232592836880325,0.34143883842392353,0.003173807149833585,0.004272191735645937,0.002985195529718589
74,0.002859385099504798,0.5380408889481022,0.01741895413836142,0.015013239310658318,0.0019242049300604897,0.0021154129190257337
75,0.004567941532618969,0.011128191525909022,0.016869889775048184,0.005246281835079765,0.00861415123259796,0.002607228135935542
76,0.005663639362390601,0.021144197324420765,0.006307747109416095,0.017390710171915236,0.006776744849771308,0.002772819751893525
77,0.005174447137993357,0.009256413339183757,0.023796735587452617,0.002288770990485834,0.01128532452279178,0.004216803264335488
78,0.00317410779122142,0.015025318521636797,0.5335667114181193,0.014402667410742085,0.010714681171703213,0.004023388440349805
79,0.006814789355107361,0.021611445388951853,0.02131853744673849,0.0039174842814664644,0.015025760967641843,0.006328574965985682
80,0.0040973201446069946,0.011516296480365321,0.011013286500347897,0.0024861164535586273,0.0114340554433091,0.0035703922098196104
81,0.007162537906215686,0.012667939887371842,0.01567062547441117,0.002606401807425378,0.05120875750050976,0.004426285312079899
82,0.01196048693250291,0.0026588552238400484,0.6174743893667062,0.0031229721325848367,0.003685659005409553,0.00675221001385535
83,0.013643256783201751,0.028988839705428072,0.5224014517232505,0.0030927280699595255,0.00339762049554428,0.010304913343674234
84,0.004788452130670723,0.006078877262152455,0.01887534802782538,0.004193124905010818,0.005574088342429995,0.002940745231520913
85,0.006492742530722957,0.007250341119058055,0.047014514845202554,0.012000691442872427,0.05121489032234356,0.007382159848190062
86,0.003398277240009781,0.4464009809545472,0.39631321518071894,0.010937180683437752,0.0059329483247509696,0.004287371257611973
87,0.007751052929343466,0.030783053840045007,0.03371348821040117,0.004646367039242524,0.010278942793831644,0.0037466873980634163
88,0.010864706316306651,0.19114197295016921,0.009507525325193318,0.0027314773177395174,0.0032324003834881994,0.0023080258340754225
89,0.006023104376361765,0.02178196212361985,0.0067172971303837885,0.004131837584552733,0.002966968203238005,0.004292498563966227
90,0.006565662983412086,0.00987892098005611,0.005948621148703876,0.003983520589513561,0.005122361546947388,0.0113652616877012
91,0.008005340290748692,0.005950022441084363,0.007763410162515281,0.017767367216932332,0.001960830516294958,0.001780052704965665
92,0.0036079548619546596,0.03875726517570497,0.5647487327299444,0.003816456082849362,0.008148151129282034,0.004085606994093253
93,0.003767138487341715,0.010154967829400082,0.004544188070206289,0.003990415976327426,0.00686751384843625,0.003708960397698048
94,0.01216575436622337,0.0027827450741763635,0.4076118300423365,0.03300235671472595,0.02148001722686914,0.0016821752460154658
95,0.007434661078208915,0.0036542874679805814,0.005265670557081871,0.00486045846328715,0.005160820621437458,0.0016219613567819758
96,0.004238685127594904,0.009561069725657057,0.5182445332107734,0.008179245171371719,0.011117446761155149,0.0026904490734376003
97,0.023546692703314272,0.022464980714746847,0.0047388933971489414,0.014140239074847315,0.008292015730041085,0.007393656800208348
98,0.006253244178003494,0.005002727525709899,0.3881435014025741,0.00180475293820799,0.00309628082016188,0.002778502696679981
99,0.005676158474705502,0.012992070330223178,0.008125443647350197,0.002376137547550729,0.0016700361523418407,0.0016189042463156799
100,0.01690862913371606,0.3298769890994777,0.4966307354162158,0.0031217057673462887,0.0033146332978853978,0.004704708468500368
101,0.019277974956744725,0.015142133629370643,0.005490166780994155,0.005445035349223349,0.0030861812730079217,0.0025940952514629106
102,0.004742177485362964,0.006331434297542936,0.0156813048719686,0.006333930409730013,0.0060272144481418,0.0022352043344182576
103,0.0056298449130958664,0.014178509209344482,0.038434353530587495,0.0047659007413671,0.00812041562766753,0.004682051067836444
104,0.0044251125037359515,0.005116162879709673,0.49923306967835135,0.0018159197800091179,0.002667172986483029,0.006676510269384453
105,0.004994483058759434,0.010602955674023973,0.015191423131154005,0.006424894593549781,0.0030872216660570995,0.003260340752995001
106,0.005435487156111934,0.004996915619149581,0.5271385246871387,0.005720937119709715,0.003788093123842269,0.017103579131429646
107,0.0025135653872450326,0.003958774025364692,0.4432838637680986,0.009071522590238263,0.006462023794931661,0.0022154173140444813
108,0.0021782312983410846,0.004023059054145791,0.0063886169790465675,0.01502599211120774,0.006486677255026691,0.003347767519530609
109,0.012405035339165442,0.005169164823864369,0.020121321137382304,0.003307828384744397,0.0040072525725089745,0.004866224296299415
110,0.040002243512670524,0.0037041614460344777,0.015383213202533554,0.0048568276019906225,0.010496231973218292,0.0035419219201165003
111,0.008254214190825549,0.004121871652234765,0.0060718774479903296,0.006427820867293187,0.00529201144589313,0.0020535042898700813
112,0.0029161094042606064,0.0058252995598986005,0.01237430276183378,0.0045462973230433745,0.003772004816859246,0.0022131010148038954
113,0.010212033677741532,0.022845852163447818,0.6011074416847719,0.003128036371971458,0.0063749008651635885,0.0017385573185915134
114,0.004118205616860643,0.00444745695686516,0.014681707043238639,0.00472336322331287,0.0027467761108626028,0.002712498876479366
115,0.014184746294121068,0.040721858323445055,0.5492494723474816,0.014700030457386453,0.0061096208540935065,0.006372078594572297
116,0.003281750542315714,0.00529402572976737,0.0279570894729227,0.012629619755128892,0.024354846744971594,0.0028936518882961945
117,0.00813704035514355,0.013166696174835117,0.010453230146118526,0.0031381335660563563,0.016754269151677798,0.009820742294495446
118,0.004910573409027992,0.2672299270743014,0.146724323318836,0.00280879929835699,0.009896478668648572,0.006113127485742974
119,0.0025630030532966495,0.004848098667752904,0.4926647590462216,0.018071935816643004,0.0048732898131230076,0.004901235350093356
120,0.015348313414355955,0.011102962904508653,0.49356062646597865,0.003934473581138671,0.004096073506462579,0.0037178311538488456
121,0.0050492154188095375,0.005917791657856516,0.3701300080565673,0.008477142902380053,0.00939603031953085,0.00426277197305317
122,0.004009826625912246,0.005097362757505744,0.014807711145688266,0.006601674564602015,0.002400905212612677,0.00448004591223224
123,0.01252240040806195,0.027429589439580127,0.49039448270373726,0.003143609303704402,0.02339518778644655,0.008610877661496565
124,0.00540992256254823,0.1370216151203214,0.011754678483563454,0.009529730482097716,0.011621748076357043,0.006390479686918577
125,0.009209837847002912,0.020368340842095732,0.003975584433640534,0.002987723007138907,0.0031455680447871376,0.0034015773896410462
126,0.012561862671990581,0.009465496625111142,0.005237976099357938,0.00783249866019146,0.003256477996257632,0.003071968009987117
127,0.018553446424858597,0.057180029779849394,0.5067519103082431,0.02130642191181282,0.00919456408087245,0.003550316192623359
128,0.01997196042450496,0.024256987560186495,0.002641224515489316,0.0020329725721374282,0.00545858129502919,0.001644783353280511
129,0.0037489428745834537,0.007137921823103902,0.25816085864371774,0.004014531525417924,0.0037401777867374216,0.002983888068450984
130,0.009909506607650885,0.006066199265451486,0.030976249625153628,0.005752762926752157,0.005756780979988758,0.002011451986792981
131,0.0070248898479591875,0.004091974065105213,0.010069575200547132,0.004189277010490496,0.002857031531973004,0.0020899268754080154
132,0.006046232120914907,0.009053154010839875,0.055309422028695605,0.0023336704163645825,0.005519995145517648,0.00601146703195858
133,0.005607439640210134,0.006091383058768922,0.5152185032402973,0.003179844981475019,0.0034075971237461063,0.0024585471912644155
134,0.009191879978269602,0.0064117882558346155,0.03652238586160521,0.0018354103465019734,0.009788977127882986,0.010677585933236625
135,0.007692400736316032,0.008032956480677356,0.00686772496253299,0.00297526556501962,0.011822912856068547,0.003130669804293139
136,0.0033245201193942506,0.017780055776915975,0.024077640045245218,0.005492675593980702,0.0053855007232060685,0.0035873992732916448
137,0.002389682852014149,0.0027667519963906965,0.015583873990129636,0.011702561208561382,0.006844232580889251,0.0016454581226133462
138,0.026403379807632656,0.011936984185514997,0.13520465028733647,0.004137160589670809,0.0034915424422306326,0.002769705769026788
139,0.008502803790132418,0.031636424330353616,0.012466907314571979,0.007185286005297527,0.004427845620179893,0.0018276340472703923
140,0.004933243270882141,0.0036051861279058108,0.13839655087028566,0.019283402717481173,0.0027420737322014946,0.003487253268720455
141,0.006105020347434915,0.004013386298994192,0.19110861517486818,0.012288922344602247,0.0034759465306826846,0.002606646047175823
142,0.010835267344728281,0.0046095834373089725,0.033691574510143214,0.003743830899422096,0.005029846431777127,0.0028058875726329293
143,0.01026407293262585,0.009267294940361088,0.3027878915565881,0.008625492342241475,0.007653423598139627,0.004467738474745226
144,0.0037200258626686016,0.00542616842901761,0.5152378256629123,0.004107762052810087,0.0019290120497669361,0.0023515102203071165
145,0.004177505512935596,0.04082980058165349,0.040389779161127605,0.0022071602516913038,0.009715679336114993,0.002240804961585943
146,0.00468173686638961,0.006770850907723352,0.008789918645193233,0.00576822597172247,0.0019424652150941794,0.001650148333734087
147,0.006698263544283288,0.010778835618968766,0.018228748845065947,0.004507262274394149,0.004758406710383808,0.0019341984901666944
148,0.003062427071925682,0.003983410267684032,0.008544267453903097,0.0021332741543076948,0.004604873890388633,0.004520220216085921
149,0.017897993559960298,0.012697187412053626,0.5425674148843715,0.0059448212300341865,0.0027847443095668713,0.0014995049101187785
150,0.00831803295910272,0.010076596287843924,0.08530683136279582,0.012160462208764556,0.0076388714686402215,0.0032477751258438
151,0.0040768560355814235,0.012477117994410012,0.005008212735337272,0.008770553812133495,0.010676382866191289,0.005489365996714182
152,0.016957196502837526,0.007433214865960984,0.04258574868778262,0.007882159747719221,0.008914562262216619,0.0036692529315725366
