"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Cabo Verde","CPV","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7033769504873","26.921501965803","20.6243477490851","19.0527123679458","18.1073675732364","17.9820174736895","17.7865952743898","16.8342381258496","16.9586624245546","17.9305656018519","19.3035742972947","19.0741910323081","18.6694945913411","22.5105795417778","23.8766451705691","30.88206490392","","","","",
"Costa Rica","CRI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","15.5475083095774","15.0578479767084","16.3050594260206","16.3477722532841","16.1408548982909","20.5339492502451","21.2812709554376","21.5913340673807","18.0902127387128","16.6247715415639","20.9722071856102","20.0232009025163","19.5079016854302","24.2558884707678","25.5611467757388","23.2142019792831","24.3595664537191","24.2498822315247","18.4180042787202","17.7816496000967","19.3634469577957","23.0019016734632","21.5413238450435","22.4914149504827","21.3945642293915","21.061790973335","22.1236971391896","22.0341229122375","22.7586749018497","24.5949165130501","23.6218984320408","22.5253860097279","22.6463628110638","21.6012303285134","21.1608078593404","21.6689393887611","24.7449925071916","25.6136283336856","25.3785207083447","25.9446831618168","26.517739577498","26.7358581094371","28.5548940715345","27.1467334170925","25.3967283752862","28.9192248274512","29.4571247516792","31.8896416510102","30.8245979700089","28.7616125184835","28.9089243953229","",
"Caribbean small states","CSS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7266360574489","20.2852626703051","19.6521576615825","19.9063467401876","20.1431899255045","23.9243280222964","21.2771115400454","22.9692457730355","27.49476004808","26.0584520354058","24.2702652507198","25.1412080444364","25.6084500365065","26.3044093173209","27.9986866504569","28.3027959194971","28.2522812747205","","","","","","","",
"Cuba","CUB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","30.2140057477228","25.8820015641889","23.3443620610117","23.7433374485356","22.500793647279","24.510061362583","25.7294514126567","26.7528542007549","30.5427986773838","26.6561970509267","27.2001064053983","25.2695363248754","27.3733296128535","27.7027900454485","27.4752965005069","29.4987674861342","30.4037834372321","29.6725644449215","29.3718510669389","29.833730431496","28.4580666461326","29.702377192745","31.1508956599054","33.245844076329","32.7861103461316","33.3195406430062","33.9330499112149","35.4684391849214","38.9387800604299","37.4612788377622","38.5371858780148","38.0300166381323","37.3479175346651","37.9683043356125","40.8306069823963","40.6065897416938","41.87062441853","52.6432632319096","44.9137727181064","50.8825846479159","41.7266838953056","38.1375311510325","36.8458898245716","40.3410835750321","38.5058596579424","43.6947268030349","40.6785279078526","36.5311060063132","39.8082462632645","",
"Czechia","CZE","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7770196384183","30.2692942754992","46.9331440646284","37.2756384483819","34.8812034565781","35.7593582690453","34.5943037346594","33.4006750843855","36.5068873202154","36.8246818410733","38.1534005577445","34.539184662623","33.4491817376531","32.6086353042219","32.3810509125975","32.1223391133862","35.1186476762797","34.639613861013","34.6520142942431","36.3468844348247","34.5157400640104","34.2174755498584","33.0693000771957","32.5225943262792","31.386098316698","31.8283646893324","32.0399044366584","37.6424553361707","36.8457557403545","34.4426537105922","","",
"Germany","DEU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.0949203708793","20.5107210076544","22.1129931306828","24.3927937013611","24.5519041095229","24.6270237867026","24.6164055807559","24.1639969596429","25.2918807749011","26.0753096267653","26.3156893409425","25.8978909134526","26.1011284654647","25.6715228086439","25.2528453921173","25.6629158855791","25.4525000543221","24.4676824420021","24.5955746089283","30.9721602653916","31.1633496891613","31.6897128614838","31.7466621690732","38.2181975125399","32.3299767702327","31.7949552150795","31.5785413710064","31.3519862894995","31.0107716724735","30.4174846164707","30.8239781232009","31.1635970921229","29.9861755573387","30.0041707693565","28.6974997733062","27.5320782623062","27.801002440456","30.434571741213","30.7473070189522","28.3049046331442","27.933530449439","27.9891744091962","27.5095890686293","27.4487709234683","27.3671431834324","27.5391986454965","27.3876244852279","27.899362920382","32.1608467019556","32.720769435816","31.4551133705123","","",
"Djibouti","DJI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","29.0807159935291","26.822416777242","30.2005639089294","31.0670828887941","30.0244245216102","30.4959966485868","31.3905827963012","32.8575753503962","36.1401401224621","38.3078037018262","39.3659618520811","39.8656263587527","39.3198705238846","37.6019895733271","35.2681584947705","35.0636495646271","36.5167201897521","36.8690513737925","37.0118667697654","36.602007127026","37.5632070498347","40.3121220667834","40.7452852523012","41.8391307035212","40.796047275999","39.0835263840438","38.6829284198783","37.8184080721551","36.3295874040288","35.7847698939083","36.0953935308146","35.767975389886","35.8307759102234","33.8090842292666","32.5510758502503","34.9730643021222","35.5704583622838","40.7304528981614","41.321624841298","41.3553765306718","42.5735551510871","40.3069360551146","39.8534795726126","39.4680654843822","37.3753237986279","36.281185472149","36.1767651513151","35.294411019505","38.7585745073268","36.2155316033098","32.0184253924653","33.1387313045139","",
"Dominican Republic","DOM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","11.3615779410285","10.6746844080519","11.2725159790819","9.36319182040453","10.3909907630014","","10.8461473470767","14.8359642103732","13.8006004762398","12.6512636715909","10.9913636693519","11.3680237728564","9.9818871830257","10.7038683463042","11.2672729420102","8.47854809048546","9.45130211107898","8.48701436557922","6.89608786277386","5.56082069755707","7.01784710430084","8.5550980249097","7.97680808117991","7.71748148429669","8.08245410045666","10.2390893345542","10.1955446080139","10.7457455889032","10.9875855185638","12.1697108843683","12.4100701063605","10.7120925866839","13.3317198477445","13.5953672250726","13.7597772413137","13.5862337522216","15.4066549591004","15.106208932521","14.2243842044906","14.0356295447902","15.8662710050019","15.4846483694906","15.6805638273879","15.3612641247847","16.4269789437784","16.8356837461838","16.0317825388458","17.5016516701036","21.4214588048653","17.3592951719425","18.0569272165148","18.066236602366","",
"Algeria","DZA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9207847788675","16.0995898436414","16.8983744737434","16.8177394497703","16.4572686371243","16.3638901446237","16.9487305729469","17.6793388705896","16.6351045427931","","","","","","","","","","","21.4376636672026","21.9226175354918","20.9175817718697","21.4609923547081","21.8421868559975","21.8428474403801","22.110914278697","21.5697487258285","21.5319460829809","21.7651955785148","","","","21.3435739284955","","",
"East Asia & Pacific","EAS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.618727294506","21.1194538126881","","","","","","","","","","30.576089859312","34.9407532159975","30.4980765512037","27.3805223178146","27.483019217127","27.1087094443069","27.8115100941672","27.1770417892364","28.1044151084868","28.9384457831591","29.1919782340702","30.7036422281368","31.2470450586314","28.6507721889001","29.2785162981422","32.7258580571264","",
"Europe & Central Asia","ECS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","23.4983759004947","24.3063037475034","25.7647204841677","28.3363556717725","28.5464564949649","28.7655796998187","29.6637109665698","30.160281823295","31.2720105261182","31.7715200673383","33.6441917832525","32.6689808594554","32.7272438060119","33.5484322667149","34.4886665496628","34.4070998743204","33.1124202574795","32.6003714835221","32.4817825908015","34.7273465049585","36.2637544392932","37.3312166463722","35.9234911957658","37.7281585124213","38.4759222769983","37.3039062766563","35.1555515602147","35.0184063519408","34.4558259667231","34.6179178990906","35.1696193716465","35.5638667336063","34.536495453571","34.4975488236391","34.0405475578246","33.9829747227436","34.5616059940071","38.2760077097413","37.7631849052047","36.0205095027547","36.8078276703429","36.4282424512696","36.2151636443312","35.9036746825718","35.591815825884","35.350186455415","34.9399819992269","34.9081592085149","40.9744659506198","38.8683500757357","37.3395146493807","39.1263091278526","",
"Ecuador","ECU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5309774702576","33.3268796672496","34.0758538247243","35.0549572104551","31.5192679680287","33.7250449206698","33.1468964953936","34.0396754166882","31.9261749303125","30.4365983203311","","",
"Egypt, Arab Rep.","EGY","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","50.7669694342894","43.7460847776154","42.4365704819791","37.4419128334255","38.9475520040589","","42.824787707485","46.3662272889206","37.8045112781955","37.9525316455696","35.8123324396783","35.2018140589569","30.1495145631068","32.150974025974","27.2285714285714","24.1137787056367","27.3128888888889","34.9439252336449","31.4845360824742","31","28.125","26.9481255448997","24.2320421210982","","","","","27.2483504882555","27.3324550898204","26.8903770863383","27.3888579387187","32.7636716852841","29.3352309344791","30.3182043551089","30.0771253118403","28.8602519476214","29.1899277952009","28.6894966262614","32.2017308105784","32.9206291079812","30.2303694913867","","","","","","","","","",
"Euro area","EMU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","23.0526925723361","24.512900424647","25.6602754727689","28.37715368512","28.4423348719105","28.8912414231277","30.0529692711395","30.5784219519678","31.8523641482095","31.8669970225339","33.1903421784258","33.3600439877774","33.5348349827549","33.7802392343354","35.5433253565041","35.8883978466191","34.5608401012153","34.0184930434962","34.1631038798004","36.6865256939714","38.0007007420276","39.2468367193056","38.6441981021978","44.0351898605254","41.4657141583738","40.5740479365172","39.1797432753121","38.8489017223593","37.9481798033669","37.9299025079926","38.1903140286474","38.501487574096","36.8801855404412","36.7554746129181","36.1846183886952","35.5944307790427","36.4539475675572","39.7614092137112","40.0894899534226","38.5188591623768","39.5644441617378","39.5657342254877","39.0574805355267","38.2662061575892","37.8240754408178","37.5181177481702","37.0538706659023","36.8475491686646","42.8257320938296","41.8220662637743","40.1080051631105","","",
"Eritrea","ERI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","16.0083586696509","16.2046783344006","16.4088421038308","17.3014004950535","17.6033610271118","19.1962095776188","20.9663302571803","22.5430102515655","23.1074135905797","23.4782144222211","26.2955140715127","26.9469377938815","27.6354004853136","29.6432436813638","29.5451061238933","29.5870984198908","29.1215742889853","29.4217651517343","29.3535492279672","30.1768528181733","31.7336598406296","34.6556093029046","33.7892451385938","","","","","","","","","","28.879414086708","27.2791723501867","27.1897040327331","27.4124140055924","28.6016583485552","32.4055210206992","31.4678153823301","31.1937980143915","38.0321130850107","35.3397643645213","34.5306651240821","32.6560648764801","32.4323867041507","31.3619207811122","31.7256136391383","32.1149229088067","40.3694073931071","38.3621185067432","35.3952923242011","34.0313577036742","",
"Estonia","EST","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6424829452512","","","","37.1605353297657","35.9350755576812","33.7743128037119","35.5891492307219","37.065656203231","33.3557746759575","31.3400559343088","30.7417797848293","30.7361176707181","30.616734660113","30.0129338284044","29.6002634409446","29.2674813681586","34.3818931215876","40.9388487930904","38.2430436082081","34.8527645409945","34.1955592548035","34.1148108061736","33.6145594674937","35.8209566136791","35.8214191120908","34.6983825831746","35.2168612467468","35.6510871727138","40.9084381155599","38.2324778803824","35.2785687051257","37.8519021937307","",
"Ethiopia","ETH","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6936822022222","12.9519491787331","11.1170004896065","10.2122568337279","12.1365323755382","11.576507354539","10.8253870897386","12.0937741603016","15.6143102566803","17.7171207013187","","14.5127189087474","17.2455618681994","15.7633732927995","16.1670492299566","14.8516589031207","9.51582703276699","7.69319353227766","12.8780606408161","12.1531167118786","12.5031975516212","10.583931315438","8.46637984459639","10.2119139511192","9.55243367655399","10.3776370135472","10.08929364178","11.2325037938413","10.8174774177959","9.70541576742623","8.41226866844833","8.41741927672894","7.30178313622656","6.12162158603615","",
"European Union","EUU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","24.5064813530013","25.7174421269808","28.2799393960888","28.4066867582829","28.9730376800136","30.1710528590228","30.7691104670956","32.0490408055066","32.6526654594552","33.7440291804789","33.9232294654246","34.0029314211334","34.4438123476179","35.8872390863917","36.0897172977582","34.7913314480379","34.3394100784268","34.4899501330199","36.767550972671","38.2065863745862","39.3585179866085","38.6347833935627","43.6506723676902","41.3670678673835","40.1848609437655","38.9610310755041","38.6127458687785","37.6706695216694","37.6647786820252","37.9096501457165","38.2278682115298","36.6579796760911","36.463929921252","35.8842178096508","35.3675358241539","36.1691486738952","39.3599555391241","39.6027887598619","38.1382482120684","39.1070934598535","39.1117527196416","38.6169561437781","37.8198850698227","37.3747917168884","37.0268389657778","36.5832237526197","36.4001859039214","42.205593064193","41.0468038494661","39.384217253509","","",
"Fragile and conflict affected situations","FCS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.6562651360067","19.8705199142758","21.0872652299341","24.7075621756072","25.381529480912","26.1806146634269","26.1656321536749","25.991611737136","25.3725927444714","25.8276133728026","27.0589502364208","28.0926263794245","27.0129158337961","27.8222837285012","28.2572675860776","28.7311309953749","27.6076483180951","26.8848819567178","28.1537832267356","34.4278922563568","39.1246305991357","41.9511099787545","40.4767254301697","48.6734921892457","44.9464094844916","40.3298905781662","37.5567752488977","36.5030578147658","33.9177041631839","33.2570377490267","34.3249797898141","34.9011956708016","34.5966070517384","34.6883995481763","34.2865076564407","32.6421075703388","33.3724575682229","38.2259883896883","38.4162383668089","37.9949912726721","39.0731517432053","40.2865889914839","40.7932768210634","40.6832800487174","39.9389014310416","38.1729904853453","37.678359673142","37.3099724129835","41.4819765892371","40.1026675885578","37.9345069231781","44.9428481351409","",
"Fiji","FJI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9565656565657","23.5788442703232","24.2006773185134","27.5766105054509","26.9761699898994","26.7635064419503","26.9697375468666","","","","","","","","25.1000404849673","24.7111111111111","26.5294365623298","23.1303569814893","21.4422073844431","23.8792791467939","23.8350458055167","22.2436207511801","22.9944491731373","24.3834617971389","25.8269182612467","26.5860776011648","25.3275491706505","25.3702932755711","28.0255867196907","27.4167667777084","31.0265746744599","35.0622907045016","29.9896770449426","27.9362431555493","",
"France","FRA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","30.283887368724","29.577399983991","31.3681230856586","33.9505412113817","34.116488059555","34.4286176439402","35.441818198232","35.8312032739252","36.8195412067002","39.2789639855331","40.3959729633004","41.1481772093","41.5109155717942","41.7962853927778","41.1195381287873","40.9534990480625","40.0413160861852","39.1141774066164","39.3062188568094","40.5185537944694","41.8866435414424","44.0270897635918","44.1610194827782","47.7268375808122","47.7666208998634","48.0283471141282","46.2748834301802","46.0754772970323","44.7395900950739","45.1259611564405","46.1481322288413","46.378152228103","45.7123683832106","45.7486480076561","45.247946285329","44.9111535137718","45.2341073217247","48.4059324731452","49.6925291037396","47.927974289251","48.5371716441042","49.0717319139337","49.1207847434763","48.4491880082217","48.1500427991658","48.466341621356","47.1000773214216","45.8897902925031","51.9636314257982","49.9944440065304","48.8338671441779","47.3264654106394","",
"Faroe Islands","FRO","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2152825304366","16.6558676431028","16.7757213495739","15.6813389330476","17.4439953466584","18.1961632258813","18.1003036885256","20.6526899562988","22.6610218461538","22.6389841132575","22.0520982566712","23.7059378062058","23.4257654224576","","","","",
"Gabon","GAB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2796182811036","16.330781875643","15.2532453291979","17.1851872348986","17.0854995180674","15.6674947805283","13.6976362674135","13.5418676122117","16.4453716158986","14.0519584891347","","","",
"United Kingdom","GBR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","29.5118582302289","28.8380792426903","33.2535749520883","36.489009279426","36.4449594438007","34.5281667727562","34.4890187996323","33.9799221391943","35.5598793897086","37.4844380028615","37.6715488409641","36.8816195615493","36.8195626985179","35.9327582091588","34.9778582587354","33.1374118627526","30.9724412757416","29.6546233795577","32.583043271347","34.7840781769414","37.6406266271925","37.368983262073","37.079774985373","37.1148507064079","35.8625835583351","34.4814638060425","34.0053740557095","33.6684086621781","34.096871956626","34.392458131023","35.7521450951329","36.9533049254014","37.4139692145313","37.8516088304621","38.1085270896539","38.4127144435877","41.2181852409639","43.7888122561825","44.1378058416477","42.7003650930175","43.3321176508346","40.2043718258118","39.4099587976251","38.4439779571719","37.2555349974519","37.1041862546711","37.5296891145489","36.7161596135226","48.0124897432167","43.6472827513783","41.5283554488788","41.8524003341712","",
"Georgia","GEO","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2011143393223","17.4305286286674","20.077279413379","17.1103721550746","17.042708204703","15.0783538250236","16.059334731795","15.4117489270386","14.580633107974","19.7530612868092","21.7521878684095","23.427290988332","26.1307064929563","29.5356725330146","31.3132436339375","25.0571131879543","23.1399670485459","24.2728608810983","24.601894433386","26.2373116449152","27.6875651267801","28.6748009739283","26.8621190130624","23.7175474941597","24.3635120460121","29.0090180561971","27.2044002371385","24.9364534724128","25.241719707501","",
"Ghana","GHA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7116417612495","20.0290266464737","22.0203756781146","23.4793110246594","22.7457889920708","15.2883466766383","17.8651441453915","20.5460947523142","18.027952390966","20.1575042881243","21.1409260461554","26.8839178478186","19.2811347818803","18.2035086076329","17.3642996458735","18.2895853622151","17.355240305187","17.6018475152484","17.5109450941033","21.8835544057028","20.7508748712557","22.6789929507667","","",
"Gibraltar","GIB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.63256639790728","7.8970300889813","7.74760567127643","6.46952676883647","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1600695336857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1636010249212","12.8106751284621","13.2717678655337","15.2867766940997","14.4512773400472","14.5454478392165","15.5296443458619","",
"Equatorial Guinea","GNQ","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.68613231412251","3.42602479722701","4.15893882785452","4.86568406431922","5.62325103907898","4.97367667879812","7.1338148829886","8.04260611446995","7.09211811356117","9.94330276207662","10.2457380951843","9.90214268336292","10.3213929151027","11.4103961361878","12.2535279171298","10.357886752864","11.0452921646904","","",
"Greece","GRC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","16.32128513683","16.0326834358597","18.4562271091987","18.1573549189569","19.6366556223378","20.5955676060009","20.4371106493584","20.258142170698","21.6997294809233","24.5184423416342","34.17201039363","27.7651806184303","31.686702530104","32.0244654994708","31.8408954250111","34.8230861546851","34.6070925773198","38.811688604366","42.8867730557478","","","","","44.5116468219634","44.399141747722","43.751756513997","44.1800994121609","43.4560111642327","44.4473263233025","43.8026037175959","43.2026585802198","43.1830691765025","44.5593874599535","43.928487332671","43.1248180840893","44.7050606293494","47.8546535471323","51.9680969068081","51.078647377558","54.7841287756502","57.3762666302254","61.3545612333663","49.7478747922233","52.2111640982534","48.8551944521521","47.670388743995","48.0218614049715","46.9259260449285","58.0698817576878","54.8325762184431","50.5946031348852","47.1947012803121","",
"Grenada","GRD","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1312650775244","8.15938753149953","9.622357563089","8.62665141257821","7.94299555788372","7.56205034876119","7.9963502842445","8.26734995663712","9.4132571101958","10.5182043769625","10.9399955148495","13.3991606075354","12.9816094892199","14.5728922781348","12.8785912640903","13.0393830774986","13.2246497707628","12.6596651018282","11.8741951414804","12.6216557349988","12.8578109221043","12.7453111287762","13.1714004750496","13.0330962405019","13.2836110565518","12.7358107599221","12.7960652829692","12.8935255147555","12.9824508391869","13.1269488755913","14.9980149962179","13.2756806616865","13.9932492834032","13.5008011009196","",
"Guam","GUM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","19.2892931266435","19.8604563592293","20.6468442434098","22.6222170248888","22.9879621680312","23.0392068857869","23.3359921263693","23.4784725710551","24.6924409976083","24.968029536648","25.9651729190777","26.2225124238739","25.6264894457985","25.9374500020229","26.678162453188","26.1785062481461","25.3268733332125","24.9642283990533","25.213072544042","28.6824471515723","28.5600537223313","28.6359419958147","26.755420496481","27.3820402207032","26.9581801308086","25.9148270395634","25.8965338905708","25.0949522941947","24.901709232508","25.6773070097417","26.0672961728017","26.3968311478428","25.9812546526537","25.96938769515","25.6846959741391","25.5986107991894","26.8123812246908","29.8448269450282","29.697471476911","28.6693157035789","28.6503323586502","28.0858664081949","27.815691566772","27.6534172786784","27.443991413715","27.1491955593626","26.9918666214966","27.1839161105464","34.6447625918947","33.1264807072255","29.7238062456023","30.2984369980449","",
"Hong Kong SAR, China","HKG","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","13.169365701704","11.1342471854382","10.6524891251812","11.8994661921708","12.5556384479094","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9025765695873","19.5412906521369","19.8815874401488","19.9082108508493","22.4238553187263","22.0470007838672","23.6076191388379","22.7480069231437","22.5041523742209","23.4992682867094","23.8938403917359","24.2419177349486","21.9760874717836","","","","","24.3924492884403","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5823041438654","","15.7947102141892","14.9158443143445","15.0588713240164","14.859851481113","14.8755479202015","15.2076413857674","14.2551348737098","14.3572476908234","15.7365984148346","","","","",
"Croatia","HRV","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5099679945758","35.4939433217562","34.0431343989383","36.5767988722956","50.0785257549867","49.4009819800157","46.4148310140515","46.2331566234925","48.3202340112562","47.221470373472","43.7125003016312","41.7555241414152","40.4227438389922","40.084253165942","38.1824574275923","36.2476772917254","36.6846977821312","37.9607687490283","40.100543762702","41.1447376444262","42.0175237781233","40.2275034908042","40.2770017829429","42.1284735209224","41.5341344683407","40.0856341620754","39.0459451626294","38.2935611473092","38.4682725930331","44.893989430739","40.6582440623582","37.8374255036955","38.6809228180323","",
"Haiti","HTI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
