Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Switzerland,1.54236817359924,1.24610948562622,1.22733986377716,1.19678211212158,1.26811742782593,1.23440885543823,1.22224521636963,1.30772125720978,1.25859427452087,1.30034208297729,1.41833603382111,1.4011402130127,1.40265262126923,1.32649421691895,1.28985404968262,1.24231648445129,1.3194819688797,1.31097543239594,1.17624020576477,1.11537563800812,1.15974533557892,1.07144391536713
France,0.924183249473572,0.179551064968109,0.345115303993225,0.399723917245865,0.595505774021149,0.563000798225403,0.543759167194366,0.512012898921967,0.681087553501129,0.602992832660675,0.554941534996033,0.448744118213654,0.300568491220474,0.0977598056197166,-0.106349594891071,0.265701532363892,0.013894104398787,0.271341234445572,0.280992835760117,0.325612366199493,0.393339216709137,0.343697965145111
Italy,0.838429808616638,0.431488335132599,0.269257694482803,0.489115536212921,0.5307337641716,0.446970045566559,0.547544240951538,0.346905887126923,0.473923683166504,0.501207411289215,0.508217513561249,0.495499193668365,0.458165407180786,0.363257199525833,0.355933427810669,0.292910486459732,0.326271682977676,0.381114274263382,0.399345397949219,0.550520956516266,0.466298222541809,0.583320736885071
Poland,0.743997812271118,0.578085064888,0.153857663273811,0.363082945346832,0.354031831026077,0.682846009731293,0.911096274852753,0.938135385513306,1.01733005046844,1.07206296920776,1.04947865009308,0.973354995250702,0.842940807342529,0.862319052219391,0.496157646179199,0.509756147861481,0.480488687753677,0.550716519355774,0.491619497537613,0.49190354347229,0.505146443843842,0.559584558010101
