timestamp,flow_mw
2023-01-01 20:00:00+00:00,-8453.0
2023-01-01 20:15:00+00:00,-8166.0
2023-01-01 20:30:00+00:00,-8006.0
2023-01-01 20:45:00+00:00,-7770.0
2023-01-01 21:00:00+00:00,-7489.0
2023-01-01 21:15:00+00:00,-7610.0
2023-01-01 21:30:00+00:00,-7284.0
2023-01-01 21:45:00+00:00,-7595.0
2023-01-01 22:00:00+00:00,-8305.0
2023-01-01 22:15:00+00:00,-8316.0
2023-01-01 22:30:00+00:00,-8325.0
2023-01-01 22:45:00+00:00,-7537.0
2023-01-01 23:00:00+00:00,-8513.0
2023-01-01 23:15:00+00:00,-8076.0
2023-01-01 23:30:00+00:00,-7604.0
2023-01-01 23:45:00+00:00,-6538.0
2023-01-02 00:00:00+00:00,-6248.0
2023-01-02 00:15:00+00:00,-5993.0
2023-01-02 00:30:00+00:00,-5881.0
2023-01-02 00:45:00+00:00,-6112.0
2023-01-02 01:00:00+00:00,-6438.0
2023-01-02 01:15:00+00:00,-6535.0
2023-01-02 01:30:00+00:00,-6827.0
2023-01-02 01:45:00+00:00,-6825.0
2023-01-02 02:00:00+00:00,-6248.0
2023-01-02 02:15:00+00:00,-6787.0
2023-01-02 02:30:00+00:00,-6833.0
2023-01-02 02:45:00+00:00,-6703.0
2023-01-02 03:00:00+00:00,-6809.0
2023-01-02 03:15:00+00:00,-7018.0
2023-01-02 03:30:00+00:00,-6988.0
2023-01-02 03:45:00+00:00,-6770.0
2023-01-02 04:00:00+00:00,-6697.0
2023-01-02 04:15:00+00:00,-6746.0
2023-01-02 04:30:00+00:00,-6668.0
2023-01-02 04:45:00+00:00,-6949.0
2023-01-02 05:00:00+00:00,-6511.0
2023-01-02 05:15:00+00:00,-6428.0
2023-01-02 05:30:00+00:00,-6412.0
2023-01-02 05:45:00+00:00,-7218.0
2023-01-02 06:00:00+00:00,-6964.0
2023-01-02 06:15:00+00:00,-6579.0
2023-01-02 06:30:00+00:00,-6349.0
2023-01-02 06:45:00+00:00,-6471.0
2023-01-02 07:00:00+00:00,-6725.0
2023-01-02 07:15:00+00:00,-7266.0
2023-01-02 07:30:00+00:00,-7951.0
2023-01-02 07:45:00+00:00,-7796.0
2023-01-02 08:00:00+00:00,-7726.0
2023-01-02 08:15:00+00:00,-7946.0
2023-01-02 08:30:00+00:00,-8066.0
2023-01-02 08:45:00+00:00,-7830.0
2023-01-02 09:00:00+00:00,-7114.0
2023-01-02 09:15:00+00:00,-7924.0
2023-01-02 09:30:00+00:00,-8324.0
2023-01-02 09:45:00+00:00,-8281.0
2023-01-02 10:00:00+00:00,-8275.0
2023-01-02 10:15:00+00:00,-8479.0
2023-01-02 10:30:00+00:00,-8544.0
2023-01-02 10:45:00+00:00,-8584.0
2023-01-02 11:00:00+00:00,-8609.0
2023-01-02 11:15:00+00:00,-8334.0
2023-01-02 11:30:00+00:00,-8241.0
2023-01-02 11:45:00+00:00,-7622.0
2023-01-02 12:00:00+00:00,-6665.0
2023-01-02 12:15:00+00:00,-6122.0
2023-01-02 12:30:00+00:00,-5804.0
2023-01-02 12:45:00+00:00,-5955.0
2023-01-02 13:00:00+00:00,-6486.0
2023-01-02 13:15:00+00:00,-7616.0
2023-01-02 13:30:00+00:00,-8877.0
2023-01-02 13:45:00+00:00,-8881.0
2023-01-02 14:00:00+00:00,-7703.0
2023-01-02 14:15:00+00:00,-7559.0
2023-01-02 14:30:00+00:00,-7450.0
2023-01-02 14:45:00+00:00,-8280.0
2023-01-02 15:00:00+00:00,-8090.0
2023-01-02 15:15:00+00:00,-8027.0
2023-01-02 15:30:00+00:00,-8004.0
2023-01-02 15:45:00+00:00,-8085.0
2023-01-02 16:00:00+00:00,-8409.0
2023-01-02 16:15:00+00:00,-8985.0
2023-01-02 16:30:00+00:00,-9043.0
2023-01-02 16:45:00+00:00,-8863.0
2023-01-02 17:00:00+00:00,-9060.0
2023-01-02 17:15:00+00:00,-8978.0
2023-01-02 17:30:00+00:00,-7596.0
2023-01-02 17:45:00+00:00,-7635.0
2023-01-02 18:00:00+00:00,-6815.0
2023-01-02 18:15:00+00:00,-6005.0
2023-01-02 18:30:00+00:00,-5600.0
2023-01-02 18:45:00+00:00,-5457.0
2023-01-02 19:00:00+00:00,-5316.0
2023-01-02 19:15:00+00:00,-5920.0
2023-01-02 19:30:00+00:00,-6298.0
2023-01-02 19:45:00+00:00,-6359.0
2023-01-02 20:00:00+00:00,-6989.0
2023-01-02 20:15:00+00:00,-6474.0
2023-01-02 20:30:00+00:00,-6260.0
2023-01-02 20:45:00+00:00,-5733.0
2023-01-02 21:00:00+00:00,-4741.0
2023-01-02 21:15:00+00:00,-4793.0
2023-01-02 21:30:00+00:00,-5048.0
2023-01-02 21:45:00+00:00,-6305.0
2023-01-02 22:00:00+00:00,-7259.0
2023-01-02 22:15:00+00:00,-7388.0
2023-01-02 22:30:00+00:00,-7306.0
2023-01-02 22:45:00+00:00,-7311.0
2023-01-02 23:00:00+00:00,-7529.0
2023-01-02 23:15:00+00:00,-6515.0
2023-01-02 23:30:00+00:00,-4427.0
2023-01-02 23:45:00+00:00,-3348.0
2023-01-03 00:00:00+00:00,-3510.0
2023-01-03 00:15:00+00:00,-3753.0
2023-01-03 00:30:00+00:00,-3767.0
2023-01-03 00:45:00+00:00,-4089.0
2023-01-03 01:00:00+00:00,-4916.0
2023-01-03 01:15:00+00:00,-7256.0
2023-01-03 01:30:00+00:00,-8259.0
2023-01-03 01:45:00+00:00,-8845.0
2023-01-03 02:00:00+00:00,-9129.0
2023-01-03 02:15:00+00:00,-8934.0
2023-01-03 02:30:00+00:00,-8665.0
2023-01-03 02:45:00+00:00,-8126.0
2023-01-03 03:00:00+00:00,-8190.0
2023-01-03 03:15:00+00:00,-8670.0
2023-01-03 03:30:00+00:00,-8357.0
2023-01-03 03:45:00+00:00,-8356.0
2023-01-03 04:00:00+00:00,-8501.0
2023-01-03 04:15:00+00:00,-8278.0
2023-01-03 04:30:00+00:00,-8638.0
2023-01-03 04:45:00+00:00,-8402.0
2023-01-03 05:00:00+00:00,-7836.0
2023-01-03 05:15:00+00:00,-5842.0
2023-01-03 05:30:00+00:00,-5369.0
2023-01-03 05:45:00+00:00,-5271.0
2023-01-03 06:00:00+00:00,-5477.0
2023-01-03 06:15:00+00:00,-5154.0
2023-01-03 06:30:00+00:00,-4801.0
2023-01-03 06:45:00+00:00,-5209.0
2023-01-03 07:00:00+00:00,-5680.0
2023-01-03 07:15:00+00:00,-7685.0
2023-01-03 07:30:00+00:00,-7956.0
2023-01-03 07:45:00+00:00,-7571.0
2023-01-03 08:00:00+00:00,-7213.0
2023-01-03 08:15:00+00:00,-7499.0
2023-01-03 08:30:00+00:00,-7548.0
2023-01-03 08:45:00+00:00,-6577.0
2023-01-03 09:00:00+00:00,-6985.0
2023-01-03 09:15:00+00:00,-7726.0
2023-01-03 09:30:00+00:00,-8064.0
2023-01-03 09:45:00+00:00,-8578.0
2023-01-03 10:00:00+00:00,-8764.0
2023-01-03 10:15:00+00:00,-8968.0
2023-01-03 10:30:00+00:00,-9385.0
2023-01-03 10:45:00+00:00,-8899.0
2023-01-03 11:00:00+00:00,-8055.0
2023-01-03 11:15:00+00:00,-7276.0
2023-01-03 11:30:00+00:00,-6446.0
2023-01-03 11:45:00+00:00,-6036.0
2023-01-03 12:00:00+00:00,-5320.0
2023-01-03 12:15:00+00:00,-5097.0
2023-01-03 12:30:00+00:00,-5113.0
2023-01-03 12:45:00+00:00,-5220.0
2023-01-03 13:00:00+00:00,-5634.0
2023-01-03 13:15:00+00:00,-7557.0
2023-01-03 13:30:00+00:00,-8351.0
2023-01-03 13:45:00+00:00,-7978.0
2023-01-03 14:00:00+00:00,-7420.0
2023-01-03 14:15:00+00:00,-7589.0
2023-01-03 14:30:00+00:00,-7930.0
2023-01-03 14:45:00+00:00,-6603.0
2023-01-03 15:00:00+00:00,-6638.0
2023-01-03 15:15:00+00:00,-6879.0
2023-01-03 15:30:00+00:00,-6885.0
2023-01-03 15:45:00+00:00,-6761.0
2023-01-03 16:00:00+00:00,-7416.0
2023-01-03 16:15:00+00:00,-8810.0
2023-01-03 16:30:00+00:00,-8811.0
2023-01-03 16:45:00+00:00,-8768.0
2023-01-03 17:00:00+00:00,-8795.0
2023-01-03 17:15:00+00:00,-7735.0
2023-01-03 17:30:00+00:00,-8053.0
2023-01-03 17:45:00+00:00,-7822.0
2023-01-03 18:00:00+00:00,-7680.0
2023-01-03 18:15:00+00:00,-6985.0
2023-01-03 18:30:00+00:00,-6900.0
2023-01-03 18:45:00+00:00,-7280.0
2023-01-03 19:00:00+00:00,-7703.0
2023-01-03 19:15:00+00:00,-7436.0
2023-01-03 19:30:00+00:00,-8127.0
2023-01-03 19:45:00+00:00,-9138.0
2023-01-03 20:00:00+00:00,-9094.0
2023-01-03 20:15:00+00:00,-8455.0
2023-01-03 20:30:00+00:00,-7495.0
2023-01-03 20:45:00+00:00,-7437.0
2023-01-03 21:00:00+00:00,-7215.0
2023-01-03 21:15:00+00:00,-7991.0
2023-01-03 21:30:00+00:00,-7972.0
2023-01-03 21:45:00+00:00,-7455.0
2023-01-03 22:00:00+00:00,-7714.0
2023-01-03 22:15:00+00:00,-8915.0
2023-01-03 22:30:00+00:00,-9130.0
2023-01-03 22:45:00+00:00,-8959.0
2023-01-03 23:00:00+00:00,-8597.0
2023-01-03 23:15:00+00:00,-8169.0
2023-01-03 23:30:00+00:00,-8311.0
2023-01-03 23:45:00+00:00,-7466.0
2023-01-04 00:00:00+00:00,-7156.0
2023-01-04 00:15:00+00:00,-6839.0
2023-01-04 00:30:00+00:00,-7117.0
2023-01-04 00:45:00+00:00,-7007.0
2023-01-04 01:00:00+00:00,-7179.0
2023-01-04 01:15:00+00:00,-8094.0
2023-01-04 01:30:00+00:00,-8708.0
2023-01-04 01:45:00+00:00,-8606.0
2023-01-04 02:00:00+00:00,-8602.0
2023-01-04 02:15:00+00:00,-8587.0
2023-01-04 02:30:00+00:00,-8287.0
2023-01-04 02:45:00+00:00,-6951.0
2023-01-04 03:00:00+00:00,-7607.0
2023-01-04 03:15:00+00:00,-8025.0
2023-01-04 03:30:00+00:00,-8578.0
2023-01-04 03:45:00+00:00,-8685.0
2023-01-04 04:00:00+00:00,-8954.0
2023-01-04 04:15:00+00:00,-8452.0
2023-01-04 04:30:00+00:00,-8669.0
2023-01-04 04:45:00+00:00,-8682.0
2023-01-04 05:00:00+00:00,-8371.0
2023-01-04 05:15:00+00:00,-7948.0
2023-01-04 05:30:00+00:00,-7538.0
2023-01-04 05:45:00+00:00,-7822.0
2023-01-04 06:00:00+00:00,-7481.0
2023-01-04 06:15:00+00:00,-7346.0
2023-01-04 06:30:00+00:00,-7377.0
2023-01-04 06:45:00+00:00,-7490.0
2023-01-04 07:00:00+00:00,-7768.0
2023-01-04 07:15:00+00:00,-8142.0
2023-01-04 07:30:00+00:00,-8062.0
2023-01-04 07:45:00+00:00,-7693.0
2023-01-04 08:00:00+00:00,-7278.0
2023-01-04 08:15:00+00:00,-6889.0
2023-01-04 08:30:00+00:00,-6774.0
2023-01-04 08:45:00+00:00,-5601.0
2023-01-04 09:00:00+00:00,-5152.0
2023-01-04 09:15:00+00:00,-5709.0
2023-01-04 09:30:00+00:00,-6824.0
2023-01-04 09:45:00+00:00,-6685.0
2023-01-04 10:00:00+00:00,-7422.0
2023-01-04 10:15:00+00:00,-8530.0
2023-01-04 10:30:00+00:00,-8565.0
2023-01-04 10:45:00+00:00,-8483.0
2023-01-04 11:00:00+00:00,-7624.0
2023-01-04 11:15:00+00:00,-7501.0
2023-01-04 11:30:00+00:00,-6916.0
2023-01-04 11:45:00+00:00,-7330.0
2023-01-04 12:00:00+00:00,-6522.0
2023-01-04 12:15:00+00:00,-6079.0
2023-01-04 12:30:00+00:00,-5808.0
2023-01-04 12:45:00+00:00,-5792.0
2023-01-04 13:00:00+00:00,-6069.0
2023-01-04 13:15:00+00:00,-6556.0
2023-01-04 13:30:00+00:00,-7413.0
2023-01-04 13:45:00+00:00,-7100.0
2023-01-04 14:00:00+00:00,-7416.0
2023-01-04 14:15:00+00:00,-6959.0
2023-01-04 14:30:00+00:00,-6446.0
2023-01-04 14:45:00+00:00,-5952.0
2023-01-04 15:00:00+00:00,-5488.0
2023-01-04 15:15:00+00:00,-5752.0
2023-01-04 15:30:00+00:00,-6438.0
2023-01-04 15:45:00+00:00,-6997.0
2023-01-04 16:00:00+00:00,-7384.0
2023-01-04 16:15:00+00:00,-7975.0
2023-01-04 16:30:00+00:00,-8102.0
2023-01-04 16:45:00+00:00,-8044.0
2023-01-04 17:00:00+00:00,-7954.0
2023-01-04 17:15:00+00:00,-6492.0
2023-01-04 17:30:00+00:00,-5733.0
2023-01-04 17:45:00+00:00,-5320.0
2023-01-04 18:00:00+00:00,-4613.0
2023-01-04 18:15:00+00:00,-4321.0
2023-01-04 18:30:00+00:00,-4383.0
2023-01-04 18:45:00+00:00,-4259.0
2023-01-04 19:00:00+00:00,-5132.0
2023-01-04 19:15:00+00:00,-6689.0
2023-01-04 19:30:00+00:00,-7738.0
2023-01-04 19:45:00+00:00,-8972.0
2023-01-04 20:00:00+00:00,-8073.0
2023-01-04 20:15:00+00:00,-7625.0
2023-01-04 20:30:00+00:00,-7795.0
2023-01-04 20:45:00+00:00,-7355.0
2023-01-04 21:00:00+00:00,-7665.0
2023-01-04 21:15:00+00:00,-8329.0
2023-01-04 21:30:00+00:00,-8071.0
2023-01-04 21:45:00+00:00,-8616.0
2023-01-04 22:00:00+00:00,-8593.0
2023-01-04 22:15:00+00:00,-8570.0
2023-01-04 22:30:00+00:00,-8479.0
2023-01-04 22:45:00+00:00,-7584.0
2023-01-04 23:00:00+00:00,-7475.0
2023-01-04 23:15:00+00:00,-6579.0
2023-01-04 23:30:00+00:00,-5924.0
2023-01-04 23:45:00+00:00,-5369.0
2023-01-05 00:00:00+00:00,-4714.0
2023-01-05 00:15:00+00:00,-4119.0
2023-01-05 00:30:00+00:00,-4907.0
2023-01-05 00:45:00+00:00,-5286.0
2023-01-05 01:00:00+00:00,-5266.0
2023-01-05 01:15:00+00:00,-5743.0
2023-01-05 01:30:00+00:00,-5702.0
2023-01-05 01:45:00+00:00,-7348.0
2023-01-05 02:00:00+00:00,-8278.0
2023-01-05 02:15:00+00:00,-8180.0
2023-01-05 02:30:00+00:00,-8157.0
2023-01-05 02:45:00+00:00,-6807.0
2023-01-05 03:00:00+00:00,-7524.0
2023-01-05 03:15:00+00:00,-8466.0
2023-01-05 03:30:00+00:00,-7026.0
2023-01-05 03:45:00+00:00,-7004.0
2023-01-05 04:00:00+00:00,-6832.0
2023-01-05 04:15:00+00:00,-5627.0
2023-01-05 04:30:00+00:00,-5175.0
2023-01-05 04:45:00+00:00,-4634.0
2023-01-05 05:00:00+00:00,-6403.0
2023-01-05 05:15:00+00:00,-6251.0
2023-01-05 05:30:00+00:00,-5665.0
2023-01-05 05:45:00+00:00,-4452.0
2023-01-05 06:00:00+00:00,-3956.0
2023-01-05 06:15:00+00:00,-3595.0
2023-01-05 06:30:00+00:00,-3434.0
2023-01-05 06:45:00+00:00,-4069.0
2023-01-05 07:00:00+00:00,-4147.0
2023-01-05 07:15:00+00:00,-4463.0
2023-01-05 07:30:00+00:00,-5871.0
2023-01-05 07:45:00+00:00,-6999.0
2023-01-05 08:00:00+00:00,-7403.0
2023-01-05 08:15:00+00:00,-7200.0
2023-01-05 08:30:00+00:00,-6719.0
2023-01-05 08:45:00+00:00,-5927.0
2023-01-05 09:00:00+00:00,-7210.0
2023-01-05 09:15:00+00:00,-7229.0
2023-01-05 09:30:00+00:00,-7387.0
2023-01-05 09:45:00+00:00,-7650.0
2023-01-05 10:00:00+00:00,-6882.0
2023-01-05 10:15:00+00:00,-5360.0
2023-01-05 10:30:00+00:00,-4478.0
2023-01-05 10:45:00+00:00,-5252.0
2023-01-05 11:00:00+00:00,-4903.0
2023-01-05 11:15:00+00:00,-4554.0
2023-01-05 11:30:00+00:00,-3937.0
2023-01-05 11:45:00+00:00,-3876.0
2023-01-05 12:00:00+00:00,-3238.0
2023-01-05 12:15:00+00:00,-3341.0
2023-01-05 12:30:00+00:00,-3515.0
2023-01-05 12:45:00+00:00,-3538.0
2023-01-05 13:00:00+00:00,-3420.0
2023-01-05 13:15:00+00:00,-3068.0
2023-01-05 13:30:00+00:00,-4454.0
2023-01-05 13:45:00+00:00,-6042.0
2023-01-05 14:00:00+00:00,-6318.0
2023-01-05 14:15:00+00:00,-5784.0
2023-01-05 14:30:00+00:00,-6278.0
2023-01-05 14:45:00+00:00,-5148.0
2023-01-05 15:00:00+00:00,-5578.0
2023-01-05 15:15:00+00:00,-6918.0
2023-01-05 15:30:00+00:00,-6790.0
2023-01-05 15:45:00+00:00,-6455.0
2023-01-05 16:00:00+00:00,-6169.0
2023-01-05 16:15:00+00:00,-4852.0
2023-01-05 16:30:00+00:00,-4417.0
2023-01-05 16:45:00+00:00,-3893.0
2023-01-05 17:00:00+00:00,-3673.0
2023-01-05 17:15:00+00:00,-2662.0
2023-01-05 17:30:00+00:00,-2945.0
2023-01-05 17:45:00+00:00,-3894.0
2023-01-05 18:00:00+00:00,-2984.0
2023-01-05 18:15:00+00:00,-3491.0
2023-01-05 18:30:00+00:00,-3894.0
2023-01-05 18:45:00+00:00,-3976.0
2023-01-05 19:00:00+00:00,-3196.0
2023-01-05 19:15:00+00:00,-4011.0
2023-01-05 19:30:00+00:00,-4667.0
2023-01-05 19:45:00+00:00,-5680.0
2023-01-05 20:00:00+00:00,-6193.0
2023-01-05 20:15:00+00:00,-6175.0
2023-01-05 20:30:00+00:00,-5668.0
2023-01-05 20:45:00+00:00,-5144.0
2023-01-05 21:00:00+00:00,-5444.0
2023-01-05 21:15:00+00:00,-6192.0
2023-01-05 21:30:00+00:00,-6319.0
2023-01-05 21:45:00+00:00,-6328.0
2023-01-05 22:00:00+00:00,-6291.0
2023-01-05 22:15:00+00:00,-5567.0
2023-01-05 22:30:00+00:00,-4554.0
2023-01-05 22:45:00+00:00,-3986.0
2023-01-05 23:00:00+00:00,-6138.0
2023-01-05 23:15:00+00:00,-5700.0
2023-01-05 23:30:00+00:00,-5249.0
2023-01-05 23:45:00+00:00,-5369.0
2023-01-06 00:00:00+00:00,-5088.0
2023-01-06 00:15:00+00:00,-4645.0
2023-01-06 00:30:00+00:00,-4847.0
2023-01-06 00:45:00+00:00,-4955.0
2023-01-06 01:00:00+00:00,-5109.0
2023-01-06 01:15:00+00:00,-5657.0
2023-01-06 01:30:00+00:00,-5926.0
2023-01-06 01:45:00+00:00,-7332.0
2023-01-06 02:00:00+00:00,-7144.0
2023-01-06 02:15:00+00:00,-6562.0
2023-01-06 02:30:00+00:00,-6615.0
2023-01-06 02:45:00+00:00,-6417.0
2023-01-06 03:00:00+00:00,-5925.0
2023-01-06 03:15:00+00:00,-6084.0
2023-01-06 03:30:00+00:00,-7332.0
2023-01-06 03:45:00+00:00,-8085.0
2023-01-06 04:00:00+00:00,-8780.0
2023-01-06 04:15:00+00:00,-9293.0
2023-01-06 04:30:00+00:00,-9287.0
2023-01-06 04:45:00+00:00,-8885.0
2023-01-06 05:00:00+00:00,-8123.0
2023-01-06 05:15:00+00:00,-7738.0
2023-01-06 05:30:00+00:00,-6496.0
2023-01-06 05:45:00+00:00,-5997.0
2023-01-06 06:00:00+00:00,-4420.0
2023-01-06 06:15:00+00:00,-3854.0
2023-01-06 06:30:00+00:00,-4020.0
2023-01-06 06:45:00+00:00,-4301.0
2023-01-06 07:00:00+00:00,-4527.0
2023-01-06 07:15:00+00:00,-5563.0
2023-01-06 07:30:00+00:00,-6161.0
2023-01-06 07:45:00+00:00,-6924.0
2023-01-06 08:00:00+00:00,-7469.0
2023-01-06 08:15:00+00:00,-6881.0
2023-01-06 08:30:00+00:00,-6081.0
2023-01-06 08:45:00+00:00,-5927.0
2023-01-06 09:00:00+00:00,-5947.0
2023-01-06 09:15:00+00:00,-6514.0
2023-01-06 09:30:00+00:00,-6689.0
2023-01-06 09:45:00+00:00,-7728.0
2023-01-06 10:00:00+00:00,-8406.0
2023-01-06 10:15:00+00:00,-7680.0
2023-01-06 10:30:00+00:00,-7768.0
2023-01-06 10:45:00+00:00,-8156.0
2023-01-06 11:00:00+00:00,-7449.0
2023-01-06 11:15:00+00:00,-6833.0
2023-01-06 11:30:00+00:00,-4825.0
2023-01-06 11:45:00+00:00,-4500.0
2023-01-06 12:00:00+00:00,-3810.0
2023-01-06 12:15:00+00:00,-3258.0
2023-01-06 12:30:00+00:00,-3529.0
2023-01-06 12:45:00+00:00,-3673.0
2023-01-06 13:00:00+00:00,-3959.0
2023-01-06 13:15:00+00:00,-4349.0
2023-01-06 13:30:00+00:00,-2327.0
2023-01-06 13:45:00+00:00,-3510.0
2023-01-06 14:00:00+00:00,-3514.0
2023-01-06 14:15:00+00:00,-3742.0
2023-01-06 14:30:00+00:00,-4000.0
2023-01-06 14:45:00+00:00,-2642.0
2023-01-06 15:00:00+00:00,-3184.0
2023-01-06 15:15:00+00:00,-4419.0
2023-01-06 15:30:00+00:00,-4846.0
2023-01-06 15:45:00+00:00,-5027.0
2023-01-06 16:00:00+00:00,-4084.0
2023-01-06 16:15:00+00:00,-4047.0
2023-01-06 16:30:00+00:00,-5320.0
2023-01-06 16:45:00+00:00,-5828.0
2023-01-06 17:00:00+00:00,-6906.0
2023-01-06 17:15:00+00:00,-6613.0
2023-01-06 17:30:00+00:00,-6198.0
2023-01-06 17:45:00+00:00,-5507.0
2023-01-06 18:00:00+00:00,-5408.0
2023-01-06 18:15:00+00:00,-5034.0
2023-01-06 18:30:00+00:00,-5021.0
2023-01-06 18:45:00+00:00,-4801.0
2023-01-06 19:00:00+00:00,-5058.0
2023-01-06 19:15:00+00:00,-6296.0
2023-01-06 19:30:00+00:00,-3780.0
2023-01-06 19:45:00+00:00,-3531.0
2023-01-06 20:00:00+00:00,-4046.0
2023-01-06 20:15:00+00:00,-3363.0
2023-01-06 20:30:00+00:00,-2573.0
2023-01-06 20:45:00+00:00,-508.0
2023-01-06 21:00:00+00:00,-1273.0
2023-01-06 21:15:00+00:00,-2786.0
2023-01-06 21:30:00+00:00,-3911.0
2023-01-06 21:45:00+00:00,-4625.0
2023-01-06 22:00:00+00:00,-3443.0
2023-01-06 22:15:00+00:00,-2683.0
2023-01-06 22:30:00+00:00,-3057.0
2023-01-06 22:45:00+00:00,-2436.0
2023-01-06 23:00:00+00:00,-4100.0
2023-01-06 23:15:00+00:00,-4485.0
2023-01-06 23:30:00+00:00,-4919.0
2023-01-06 23:45:00+00:00,-4444.0
2023-01-07 00:00:00+00:00,-3918.0
2023-01-07 00:15:00+00:00,-3416.0
2023-01-07 00:30:00+00:00,-3750.0
2023-01-07 00:45:00+00:00,-4357.0
2023-01-07 01:00:00+00:00,-3035.0
2023-01-07 01:15:00+00:00,-3385.0
2023-01-07 01:30:00+00:00,-3708.0
2023-01-07 01:45:00+00:00,-4256.0
2023-01-07 02:00:00+00:00,-4299.0
2023-01-07 02:15:00+00:00,-3820.0
2023-01-07 02:30:00+00:00,-3061.0
2023-01-07 02:45:00+00:00,-1821.0
2023-01-07 03:00:00+00:00,-1786.0
2023-01-07 03:15:00+00:00,-3058.0
2023-01-07 03:30:00+00:00,-4163.0
2023-01-07 03:45:00+00:00,-4989.0
2023-01-07 04:00:00+00:00,-4535.0
2023-01-07 04:15:00+00:00,-4337.0
2023-01-07 04:30:00+00:00,-3441.0
2023-01-07 04:45:00+00:00,-2678.0
2023-01-07 05:00:00+00:00,-5485.0
2023-01-07 05:15:00+00:00,-5132.0
2023-01-07 05:30:00+00:00,-4549.0
2023-01-07 05:45:00+00:00,-3899.0
2023-01-07 06:00:00+00:00,-3841.0
2023-01-07 06:15:00+00:00,-4067.0
2023-01-07 06:30:00+00:00,-4159.0
2023-01-07 06:45:00+00:00,-4015.0
2023-01-07 07:00:00+00:00,-3832.0
2023-01-07 07:15:00+00:00,-4854.0
2023-01-07 07:30:00+00:00,-3797.0
